epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1554161574726,2019-04-01T16.32.54.726,1.022,0.021,0.119,0.990
1554161574737,2019-04-01T16.32.54.737,1.033,0.024,0.121,0.991
1554161574747,2019-04-01T16.32.54.747,1.043,0.024,0.121,0.992
1554161574756,2019-04-01T16.32.54.756,1.052,0.023,0.120,0.993
1554161574766,2019-04-01T16.32.54.766,1.062,0.023,0.120,0.990
1554161574776,2019-04-01T16.32.54.776,1.072,0.022,0.118,0.987
1554161574786,2019-04-01T16.32.54.786,1.082,0.022,0.119,0.988
1554161574797,2019-04-01T16.32.54.797,1.093,0.023,0.121,0.989
1554161574807,2019-04-01T16.32.54.807,1.103,0.023,0.120,0.989
1554161574816,2019-04-01T16.32.54.816,1.112,0.024,0.119,0.990
1554161574826,2019-04-01T16.32.54.826,1.122,0.023,0.120,0.993
1554161574836,2019-04-01T16.32.54.836,1.132,0.022,0.121,0.993
1554161574846,2019-04-01T16.32.54.846,1.142,0.023,0.121,0.990
1554161574857,2019-04-01T16.32.54.857,1.153,0.021,0.120,0.989
1554161574867,2019-04-01T16.32.54.867,1.163,0.023,0.122,0.992
1554161574877,2019-04-01T16.32.54.877,1.173,0.022,0.121,0.992
1554161574886,2019-04-01T16.32.54.886,1.182,0.022,0.119,0.991
1554161574896,2019-04-01T16.32.54.896,1.192,0.022,0.121,0.990
1554161574906,2019-04-01T16.32.54.906,1.202,0.023,0.120,0.990
1554161574917,2019-04-01T16.32.54.917,1.213,0.023,0.118,0.991
1554161574927,2019-04-01T16.32.54.927,1.223,0.021,0.121,0.991
1554161574937,2019-04-01T16.32.54.937,1.233,0.021,0.121,0.993
1554161574946,2019-04-01T16.32.54.946,1.242,0.022,0.120,0.989
1554161574956,2019-04-01T16.32.54.956,1.252,0.022,0.120,0.992
1554161574967,2019-04-01T16.32.54.967,1.263,0.022,0.119,0.993
1554161574977,2019-04-01T16.32.54.977,1.273,0.021,0.119,0.992
1554161574987,2019-04-01T16.32.54.987,1.283,0.023,0.119,0.992
1554161574997,2019-04-01T16.32.54.997,1.293,0.022,0.120,0.989
1554161575008,2019-04-01T16.32.55.008,1.304,0.023,0.119,0.989
1554161575016,2019-04-01T16.32.55.016,1.312,0.025,0.121,0.990
1554161575027,2019-04-01T16.32.55.027,1.323,0.024,0.120,0.991
1554161575037,2019-04-01T16.32.55.037,1.333,0.021,0.120,0.991
1554161575047,2019-04-01T16.32.55.047,1.343,0.023,0.120,0.992
1554161575057,2019-04-01T16.32.55.057,1.353,0.022,0.121,0.990
1554161575068,2019-04-01T16.32.55.068,1.364,0.021,0.122,0.990
1554161575076,2019-04-01T16.32.55.076,1.372,0.021,0.123,0.991
1554161575087,2019-04-01T16.32.55.087,1.383,0.023,0.122,0.991
1554161575097,2019-04-01T16.32.55.097,1.393,0.024,0.122,0.992
1554161575107,2019-04-01T16.32.55.107,1.403,0.023,0.120,0.994
1554161575117,2019-04-01T16.32.55.117,1.413,0.021,0.119,0.992
1554161575128,2019-04-01T16.32.55.128,1.424,0.020,0.120,0.988
1554161575136,2019-04-01T16.32.55.136,1.432,0.021,0.119,0.990
1554161575147,2019-04-01T16.32.55.147,1.443,0.024,0.121,0.992
1554161575157,2019-04-01T16.32.55.157,1.453,0.022,0.121,0.990
1554161575167,2019-04-01T16.32.55.167,1.463,0.022,0.120,0.991
1554161575177,2019-04-01T16.32.55.177,1.473,0.023,0.121,0.990
1554161575188,2019-04-01T16.32.55.188,1.484,0.024,0.119,0.992
1554161575197,2019-04-01T16.32.55.197,1.493,0.023,0.120,0.989
1554161575207,2019-04-01T16.32.55.207,1.503,0.024,0.120,0.991
1554161575217,2019-04-01T16.32.55.217,1.513,0.022,0.119,0.991
1554161575227,2019-04-01T16.32.55.227,1.523,0.021,0.122,0.989
1554161575238,2019-04-01T16.32.55.238,1.534,0.023,0.122,0.991
1554161575248,2019-04-01T16.32.55.248,1.544,0.025,0.122,0.991
1554161575258,2019-04-01T16.32.55.258,1.554,0.023,0.122,0.994
1554161575267,2019-04-01T16.32.55.267,1.563,0.022,0.123,0.992
1554161575277,2019-04-01T16.32.55.277,1.573,0.023,0.121,0.990
1554161575287,2019-04-01T16.32.55.287,1.583,0.024,0.121,0.990
1554161575298,2019-04-01T16.32.55.298,1.594,0.026,0.122,0.993
1554161575308,2019-04-01T16.32.55.308,1.604,0.021,0.121,0.991
1554161575318,2019-04-01T16.32.55.318,1.614,0.022,0.119,0.990
1554161575327,2019-04-01T16.32.55.327,1.623,0.023,0.119,0.991
1554161575337,2019-04-01T16.32.55.337,1.633,0.020,0.121,0.990
1554161575347,2019-04-01T16.32.55.347,1.643,0.022,0.121,0.987
1554161575358,2019-04-01T16.32.55.358,1.654,0.024,0.122,0.990
1554161575368,2019-04-01T16.32.55.368,1.664,0.024,0.121,0.990
1554161575378,2019-04-01T16.32.55.378,1.674,0.023,0.120,0.992
1554161575387,2019-04-01T16.32.55.387,1.683,0.022,0.122,0.990
1554161575397,2019-04-01T16.32.55.397,1.693,0.026,0.122,0.991
1554161575407,2019-04-01T16.32.55.407,1.703,0.024,0.120,0.991
1554161575418,2019-04-01T16.32.55.418,1.714,0.019,0.120,0.989
1554161575428,2019-04-01T16.32.55.428,1.724,0.022,0.119,0.991
1554161575438,2019-04-01T16.32.55.438,1.734,0.022,0.120,0.990
1554161575448,2019-04-01T16.32.55.448,1.744,0.021,0.121,0.992
1554161575457,2019-04-01T16.32.55.457,1.753,0.022,0.120,0.991
1554161575468,2019-04-01T16.32.55.468,1.764,0.023,0.119,0.988
1554161575478,2019-04-01T16.32.55.478,1.774,0.022,0.120,0.990
1554161575488,2019-04-01T16.32.55.488,1.784,0.024,0.121,0.992
1554161575498,2019-04-01T16.32.55.498,1.794,0.023,0.120,0.991
1554161575509,2019-04-01T16.32.55.509,1.805,0.019,0.120,0.988
1554161575517,2019-04-01T16.32.55.517,1.813,0.023,0.121,0.989
1554161575528,2019-04-01T16.32.55.528,1.824,0.024,0.121,0.990
1554161575538,2019-04-01T16.32.55.538,1.834,0.024,0.120,0.990
1554161575548,2019-04-01T16.32.55.548,1.844,0.022,0.121,0.990
1554161575558,2019-04-01T16.32.55.558,1.854,0.020,0.120,0.991
1554161575569,2019-04-01T16.32.55.569,1.865,0.025,0.119,0.992
1554161575577,2019-04-01T16.32.55.577,1.873,0.022,0.120,0.990
1554161575588,2019-04-01T16.32.55.588,1.884,0.021,0.122,0.987
1554161575598,2019-04-01T16.32.55.598,1.894,0.023,0.122,0.988
1554161575608,2019-04-01T16.32.55.608,1.904,0.025,0.121,0.992
1554161575618,2019-04-01T16.32.55.618,1.914,0.022,0.121,0.991
1554161575629,2019-04-01T16.32.55.629,1.925,0.021,0.119,0.992
1554161575637,2019-04-01T16.32.55.637,1.933,0.024,0.121,0.990
1554161575648,2019-04-01T16.32.55.648,1.944,0.023,0.119,0.990
1554161575658,2019-04-01T16.32.55.658,1.954,0.024,0.120,0.992
1554161575668,2019-04-01T16.32.55.668,1.964,0.023,0.119,0.991
1554161575678,2019-04-01T16.32.55.678,1.974,0.023,0.120,0.990
1554161575689,2019-04-01T16.32.55.689,1.985,0.022,0.120,0.991
1554161575699,2019-04-01T16.32.55.699,1.995,0.022,0.120,0.988
1554161575708,2019-04-01T16.32.55.708,2.004,0.021,0.118,0.988
1554161575718,2019-04-01T16.32.55.718,2.014,0.022,0.118,0.993
1554161575728,2019-04-01T16.32.55.728,2.024,0.023,0.121,0.993
1554161575739,2019-04-01T16.32.55.739,2.035,0.022,0.121,0.989
1554161575749,2019-04-01T16.32.55.749,2.045,0.024,0.121,0.990
1554161575759,2019-04-01T16.32.55.759,2.055,0.021,0.119,0.990
1554161575768,2019-04-01T16.32.55.768,2.064,0.023,0.119,0.994
1554161575778,2019-04-01T16.32.55.778,2.074,0.024,0.122,0.991
1554161575788,2019-04-01T16.32.55.788,2.084,0.021,0.121,0.992
1554161575799,2019-04-01T16.32.55.799,2.095,0.025,0.119,0.989
1554161575809,2019-04-01T16.32.55.809,2.105,0.022,0.121,0.991
1554161575819,2019-04-01T16.32.55.819,2.115,0.021,0.119,0.991
1554161575828,2019-04-01T16.32.55.828,2.124,0.024,0.119,0.991
1554161575838,2019-04-01T16.32.55.838,2.134,0.023,0.118,0.991
1554161575848,2019-04-01T16.32.55.848,2.144,0.021,0.120,0.989
1554161575859,2019-04-01T16.32.55.859,2.155,0.024,0.119,0.989
1554161575869,2019-04-01T16.32.55.869,2.165,0.021,0.120,0.990
1554161575879,2019-04-01T16.32.55.879,2.175,0.022,0.121,0.990
1554161575889,2019-04-01T16.32.55.889,2.185,0.021,0.123,0.989
1554161575898,2019-04-01T16.32.55.898,2.194,0.023,0.120,0.991
1554161575908,2019-04-01T16.32.55.908,2.204,0.023,0.122,0.993
1554161575919,2019-04-01T16.32.55.919,2.215,0.021,0.123,0.992
1554161575929,2019-04-01T16.32.55.929,2.225,0.025,0.122,0.988
1554161575939,2019-04-01T16.32.55.939,2.235,0.022,0.118,0.988
1554161575949,2019-04-01T16.32.55.949,2.245,0.019,0.119,0.991
1554161575958,2019-04-01T16.32.55.958,2.254,0.022,0.121,0.990
1554161575968,2019-04-01T16.32.55.968,2.264,0.024,0.120,0.990
1554161575979,2019-04-01T16.32.55.979,2.275,0.022,0.120,0.990
1554161575989,2019-04-01T16.32.55.989,2.285,0.024,0.121,0.993
1554161575999,2019-04-01T16.32.55.999,2.295,0.025,0.121,0.988
1554161576010,2019-04-01T16.32.56.010,2.306,0.022,0.122,0.990
1554161576018,2019-04-01T16.32.56.018,2.314,0.022,0.122,0.991
1554161576029,2019-04-01T16.32.56.029,2.325,0.020,0.121,0.990
1554161576039,2019-04-01T16.32.56.039,2.335,0.022,0.121,0.992
1554161576049,2019-04-01T16.32.56.049,2.345,0.022,0.122,0.991
1554161576059,2019-04-01T16.32.56.059,2.355,0.023,0.123,0.992
1554161576070,2019-04-01T16.32.56.070,2.366,0.022,0.119,0.992
1554161576078,2019-04-01T16.32.56.078,2.374,0.024,0.119,0.991
1554161576089,2019-04-01T16.32.56.089,2.385,0.025,0.118,0.990
1554161576099,2019-04-01T16.32.56.099,2.395,0.026,0.121,0.993
1554161576109,2019-04-01T16.32.56.109,2.405,0.025,0.118,0.989
1554161576119,2019-04-01T16.32.56.119,2.415,0.021,0.117,0.990
1554161576130,2019-04-01T16.32.56.130,2.426,0.020,0.118,0.990
1554161576140,2019-04-01T16.32.56.140,2.436,0.022,0.121,0.992
1554161576149,2019-04-01T16.32.56.149,2.445,0.023,0.122,0.991
1554161576159,2019-04-01T16.32.56.159,2.455,0.021,0.120,0.991
1554161576169,2019-04-01T16.32.56.169,2.465,0.022,0.121,0.992
1554161576179,2019-04-01T16.32.56.179,2.475,0.022,0.120,0.990
1554161576190,2019-04-01T16.32.56.190,2.486,0.024,0.121,0.990
1554161576200,2019-04-01T16.32.56.200,2.496,0.024,0.121,0.991
1554161576209,2019-04-01T16.32.56.209,2.505,0.024,0.119,0.990
1554161576219,2019-04-01T16.32.56.219,2.515,0.021,0.121,0.990
1554161576229,2019-04-01T16.32.56.229,2.525,0.022,0.119,0.988
1554161576239,2019-04-01T16.32.56.239,2.535,0.021,0.118,0.992
1554161576250,2019-04-01T16.32.56.250,2.546,0.026,0.121,0.990
1554161576260,2019-04-01T16.32.56.260,2.556,0.025,0.122,0.990
1554161576270,2019-04-01T16.32.56.270,2.566,0.021,0.119,0.990
1554161576279,2019-04-01T16.32.56.279,2.575,0.021,0.122,0.990
1554161576289,2019-04-01T16.32.56.289,2.585,0.022,0.119,0.991
1554161576300,2019-04-01T16.32.56.300,2.596,0.022,0.120,0.990
1554161576310,2019-04-01T16.32.56.310,2.606,0.021,0.122,0.993
1554161576320,2019-04-01T16.32.56.320,2.616,0.022,0.118,0.993
1554161576330,2019-04-01T16.32.56.330,2.626,0.025,0.119,0.988
1554161576339,2019-04-01T16.32.56.339,2.635,0.023,0.122,0.989
1554161576349,2019-04-01T16.32.56.349,2.645,0.021,0.120,0.988
1554161576360,2019-04-01T16.32.56.360,2.656,0.020,0.120,0.987
1554161576370,2019-04-01T16.32.56.370,2.666,0.021,0.121,0.992
1554161576380,2019-04-01T16.32.56.380,2.676,0.021,0.122,0.991
1554161576390,2019-04-01T16.32.56.390,2.686,0.021,0.121,0.992
1554161576399,2019-04-01T16.32.56.399,2.695,0.023,0.122,0.990
1554161576409,2019-04-01T16.32.56.409,2.705,0.022,0.120,0.990
1554161576420,2019-04-01T16.32.56.420,2.716,0.023,0.119,0.990
1554161576430,2019-04-01T16.32.56.430,2.726,0.021,0.121,0.992
1554161576440,2019-04-01T16.32.56.440,2.736,0.023,0.121,0.992
1554161576450,2019-04-01T16.32.56.450,2.746,0.025,0.119,0.991
1554161576459,2019-04-01T16.32.56.459,2.755,0.023,0.121,0.992
1554161576469,2019-04-01T16.32.56.469,2.765,0.022,0.121,0.990
1554161576480,2019-04-01T16.32.56.480,2.776,0.021,0.121,0.992
1554161576490,2019-04-01T16.32.56.490,2.786,0.024,0.120,0.992
1554161576500,2019-04-01T16.32.56.500,2.796,0.023,0.121,0.993
1554161576510,2019-04-01T16.32.56.510,2.806,0.022,0.119,0.991
1554161576521,2019-04-01T16.32.56.521,2.817,0.023,0.119,0.991
1554161576530,2019-04-01T16.32.56.530,2.826,0.022,0.119,0.990
1554161576540,2019-04-01T16.32.56.540,2.836,0.023,0.119,0.992
1554161576550,2019-04-01T16.32.56.550,2.846,0.022,0.121,0.991
1554161576560,2019-04-01T16.32.56.560,2.856,0.021,0.120,0.990
1554161576571,2019-04-01T16.32.56.571,2.867,0.020,0.120,0.992
1554161576581,2019-04-01T16.32.56.581,2.877,0.019,0.120,0.991
1554161576590,2019-04-01T16.32.56.590,2.886,0.023,0.121,0.991
1554161576600,2019-04-01T16.32.56.600,2.896,0.025,0.120,0.990
1554161576610,2019-04-01T16.32.56.610,2.906,0.021,0.122,0.991
1554161576620,2019-04-01T16.32.56.620,2.916,0.021,0.120,0.990
1554161576631,2019-04-01T16.32.56.631,2.927,0.023,0.119,0.989
1554161576641,2019-04-01T16.32.56.641,2.937,0.021,0.119,0.990
1554161576650,2019-04-01T16.32.56.650,2.946,0.021,0.119,0.990
1554161576660,2019-04-01T16.32.56.660,2.956,0.021,0.120,0.992
1554161576670,2019-04-01T16.32.56.670,2.966,0.023,0.121,0.992
1554161576680,2019-04-01T16.32.56.680,2.976,0.023,0.122,0.990
1554161576691,2019-04-01T16.32.56.691,2.987,0.022,0.122,0.990
1554161576701,2019-04-01T16.32.56.701,2.997,0.021,0.122,0.992
1554161576711,2019-04-01T16.32.56.711,3.007,0.023,0.122,0.990
1554161576720,2019-04-01T16.32.56.720,3.016,0.023,0.121,0.989
1554161576730,2019-04-01T16.32.56.730,3.026,0.021,0.119,0.992
1554161576740,2019-04-01T16.32.56.740,3.036,0.022,0.119,0.992
1554161576751,2019-04-01T16.32.56.751,3.047,0.022,0.118,0.992
1554161576761,2019-04-01T16.32.56.761,3.057,0.019,0.119,0.991
1554161576771,2019-04-01T16.32.56.771,3.067,0.023,0.121,0.990
1554161576780,2019-04-01T16.32.56.780,3.076,0.024,0.121,0.991
1554161576790,2019-04-01T16.32.56.790,3.086,0.023,0.120,0.992
1554161576801,2019-04-01T16.32.56.801,3.097,0.023,0.121,0.991
1554161576811,2019-04-01T16.32.56.811,3.107,0.022,0.121,0.992
1554161576821,2019-04-01T16.32.56.821,3.117,0.022,0.122,0.994
1554161576831,2019-04-01T16.32.56.831,3.127,0.022,0.120,0.992
1554161576840,2019-04-01T16.32.56.840,3.136,0.021,0.120,0.989
1554161576850,2019-04-01T16.32.56.850,3.146,0.021,0.121,0.990
1554161576861,2019-04-01T16.32.56.861,3.157,0.021,0.121,0.989
1554161576871,2019-04-01T16.32.56.871,3.167,0.024,0.121,0.990
1554161576881,2019-04-01T16.32.56.881,3.177,0.022,0.121,0.991
1554161576891,2019-04-01T16.32.56.891,3.187,0.021,0.122,0.991
1554161576902,2019-04-01T16.32.56.902,3.198,0.023,0.120,0.992
1554161576910,2019-04-01T16.32.56.910,3.206,0.022,0.121,0.994
1554161576921,2019-04-01T16.32.56.921,3.217,0.022,0.119,0.994
1554161576931,2019-04-01T16.32.56.931,3.227,0.022,0.120,0.992
1554161576941,2019-04-01T16.32.56.941,3.237,0.022,0.119,0.988
1554161576951,2019-04-01T16.32.56.951,3.247,0.024,0.118,0.991
1554161576962,2019-04-01T16.32.56.962,3.258,0.023,0.119,0.990
1554161576970,2019-04-01T16.32.56.970,3.266,0.022,0.119,0.989
1554161576981,2019-04-01T16.32.56.981,3.277,0.022,0.119,0.991
1554161576991,2019-04-01T16.32.56.991,3.287,0.024,0.120,0.992
1554161577001,2019-04-01T16.32.57.001,3.297,0.021,0.120,0.991
1554161577011,2019-04-01T16.32.57.011,3.307,0.020,0.120,0.989
1554161577022,2019-04-01T16.32.57.022,3.318,0.023,0.122,0.990
1554161577031,2019-04-01T16.32.57.031,3.327,0.021,0.120,0.991
1554161577041,2019-04-01T16.32.57.041,3.337,0.024,0.119,0.993
1554161577051,2019-04-01T16.32.57.051,3.347,0.023,0.121,0.990
1554161577061,2019-04-01T16.32.57.061,3.357,0.023,0.120,0.989
1554161577072,2019-04-01T16.32.57.072,3.368,0.023,0.121,0.989
1554161577082,2019-04-01T16.32.57.082,3.378,0.020,0.121,0.990
1554161577091,2019-04-01T16.32.57.091,3.387,0.023,0.122,0.988
1554161577101,2019-04-01T16.32.57.101,3.397,0.025,0.120,0.990
1554161577111,2019-04-01T16.32.57.111,3.407,0.021,0.121,0.990
1554161577121,2019-04-01T16.32.57.121,3.417,0.022,0.119,0.990
1554161577132,2019-04-01T16.32.57.132,3.428,0.023,0.119,0.988
1554161577142,2019-04-01T16.32.57.142,3.438,0.023,0.121,0.993
1554161577152,2019-04-01T16.32.57.152,3.448,0.023,0.120,0.993
1554161577161,2019-04-01T16.32.57.161,3.457,0.024,0.120,0.989
1554161577171,2019-04-01T16.32.57.171,3.467,0.023,0.121,0.991
1554161577181,2019-04-01T16.32.57.181,3.477,0.022,0.121,0.987
1554161577192,2019-04-01T16.32.57.192,3.488,0.025,0.120,0.991
1554161577202,2019-04-01T16.32.57.202,3.498,0.024,0.121,0.991
1554161577212,2019-04-01T16.32.57.212,3.508,0.025,0.120,0.987
1554161577221,2019-04-01T16.32.57.221,3.517,0.023,0.121,0.991
1554161577231,2019-04-01T16.32.57.231,3.527,0.024,0.122,0.993
1554161577241,2019-04-01T16.32.57.241,3.537,0.022,0.121,0.991
1554161577252,2019-04-01T16.32.57.252,3.548,0.021,0.118,0.991
1554161577262,2019-04-01T16.32.57.262,3.558,0.021,0.122,0.990
1554161577272,2019-04-01T16.32.57.272,3.568,0.021,0.121,0.991
1554161577281,2019-04-01T16.32.57.281,3.577,0.023,0.119,0.989
1554161577291,2019-04-01T16.32.57.291,3.587,0.022,0.121,0.992
1554161577302,2019-04-01T16.32.57.302,3.598,0.022,0.123,0.993
1554161577312,2019-04-01T16.32.57.312,3.608,0.024,0.122,0.989
1554161577322,2019-04-01T16.32.57.322,3.618,0.022,0.120,0.987
1554161577332,2019-04-01T16.32.57.332,3.628,0.022,0.120,0.990
1554161577343,2019-04-01T16.32.57.343,3.639,0.023,0.121,0.992
1554161577351,2019-04-01T16.32.57.351,3.647,0.025,0.119,0.992
1554161577362,2019-04-01T16.32.57.362,3.658,0.024,0.120,0.992
1554161577372,2019-04-01T16.32.57.372,3.668,0.022,0.121,0.989
1554161577382,2019-04-01T16.32.57.382,3.678,0.023,0.120,0.989
1554161577392,2019-04-01T16.32.57.392,3.688,0.023,0.120,0.989
1554161577403,2019-04-01T16.32.57.403,3.699,0.021,0.120,0.989
1554161577411,2019-04-01T16.32.57.411,3.707,0.021,0.120,0.990
1554161577422,2019-04-01T16.32.57.422,3.718,0.022,0.120,0.991
1554161577432,2019-04-01T16.32.57.432,3.728,0.021,0.122,0.990
1554161577442,2019-04-01T16.32.57.442,3.738,0.021,0.120,0.991
1554161577452,2019-04-01T16.32.57.452,3.748,0.019,0.120,0.990
