epoc (ms),timestamp (-0700),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1553890885027,2019-03-29T13.21.25.027,0.311,0.021,0.130,0.987
1553890885037,2019-03-29T13.21.25.037,0.321,0.018,0.133,0.982
1553890885047,2019-03-29T13.21.25.047,0.331,0.017,0.131,0.983
1553890885058,2019-03-29T13.21.25.058,0.342,0.018,0.130,0.986
1553890885068,2019-03-29T13.21.25.068,0.352,0.019,0.131,0.984
1553890885078,2019-03-29T13.21.25.078,0.362,0.020,0.132,0.983
1553890885088,2019-03-29T13.21.25.088,0.372,0.022,0.133,0.984
1553890885097,2019-03-29T13.21.25.097,0.381,0.018,0.129,0.984
1553890885108,2019-03-29T13.21.25.108,0.392,0.018,0.130,0.985
1553890885118,2019-03-29T13.21.25.118,0.402,0.019,0.129,0.986
1553890885128,2019-03-29T13.21.25.128,0.412,0.020,0.130,0.985
1553890885138,2019-03-29T13.21.25.138,0.422,0.018,0.131,0.986
1553890885149,2019-03-29T13.21.25.149,0.433,0.017,0.131,0.984
1553890885157,2019-03-29T13.21.25.157,0.441,0.019,0.132,0.984
1553890885168,2019-03-29T13.21.25.168,0.452,0.020,0.132,0.986
1553890885178,2019-03-29T13.21.25.178,0.462,0.020,0.130,0.982
1553890885188,2019-03-29T13.21.25.188,0.472,0.018,0.131,0.983
1553890885198,2019-03-29T13.21.25.198,0.482,0.021,0.132,0.986
1553890885209,2019-03-29T13.21.25.209,0.493,0.021,0.132,0.987
1553890885219,2019-03-29T13.21.25.219,0.503,0.018,0.132,0.984
1553890885228,2019-03-29T13.21.25.228,0.512,0.018,0.131,0.984
1553890885238,2019-03-29T13.21.25.238,0.522,0.019,0.131,0.986
1553890885248,2019-03-29T13.21.25.248,0.532,0.019,0.128,0.986
1553890885258,2019-03-29T13.21.25.258,0.542,0.018,0.130,0.985
1553890885269,2019-03-29T13.21.25.269,0.553,0.020,0.129,0.986
1553890885279,2019-03-29T13.21.25.279,0.563,0.020,0.130,0.983
1553890885288,2019-03-29T13.21.25.288,0.572,0.019,0.130,0.982
1553890885298,2019-03-29T13.21.25.298,0.582,0.018,0.132,0.986
1553890885308,2019-03-29T13.21.25.308,0.592,0.018,0.131,0.985
1553890885318,2019-03-29T13.21.25.318,0.602,0.020,0.131,0.983
1553890885329,2019-03-29T13.21.25.329,0.613,0.017,0.131,0.984
1553890885339,2019-03-29T13.21.25.339,0.623,0.019,0.130,0.982
1553890885349,2019-03-29T13.21.25.349,0.633,0.018,0.129,0.984
1553890885358,2019-03-29T13.21.25.358,0.642,0.019,0.133,0.986
1553890885368,2019-03-29T13.21.25.368,0.652,0.019,0.131,0.984
1553890885379,2019-03-29T13.21.25.379,0.663,0.018,0.129,0.985
1553890885389,2019-03-29T13.21.25.389,0.673,0.017,0.128,0.984
1553890885399,2019-03-29T13.21.25.399,0.683,0.020,0.131,0.984
1553890885409,2019-03-29T13.21.25.409,0.693,0.020,0.130,0.985
1553890885420,2019-03-29T13.21.25.420,0.704,0.018,0.130,0.985
1553890885428,2019-03-29T13.21.25.428,0.712,0.020,0.131,0.983
1553890885439,2019-03-29T13.21.25.439,0.723,0.018,0.130,0.982
1553890885449,2019-03-29T13.21.25.449,0.733,0.017,0.129,0.982
1553890885459,2019-03-29T13.21.25.459,0.743,0.018,0.129,0.985
1553890885469,2019-03-29T13.21.25.469,0.753,0.019,0.131,0.984
1553890885480,2019-03-29T13.21.25.480,0.764,0.018,0.131,0.984
1553890885488,2019-03-29T13.21.25.488,0.772,0.018,0.130,0.984
1553890885499,2019-03-29T13.21.25.499,0.783,0.020,0.132,0.984
1553890885509,2019-03-29T13.21.25.509,0.793,0.020,0.132,0.984
1553890885519,2019-03-29T13.21.25.519,0.803,0.016,0.131,0.986
1553890885529,2019-03-29T13.21.25.529,0.813,0.017,0.130,0.985
1553890885540,2019-03-29T13.21.25.540,0.824,0.019,0.132,0.985
1553890885550,2019-03-29T13.21.25.550,0.834,0.018,0.133,0.982
1553890885559,2019-03-29T13.21.25.559,0.843,0.017,0.131,0.983
1553890885569,2019-03-29T13.21.25.569,0.853,0.020,0.132,0.985
1553890885579,2019-03-29T13.21.25.579,0.863,0.021,0.131,0.984
1553890885589,2019-03-29T13.21.25.589,0.873,0.019,0.131,0.984
1553890885600,2019-03-29T13.21.25.600,0.884,0.018,0.130,0.985
1553890885610,2019-03-29T13.21.25.610,0.894,0.020,0.130,0.984
1553890885619,2019-03-29T13.21.25.619,0.903,0.019,0.132,0.985
1553890885629,2019-03-29T13.21.25.629,0.913,0.017,0.131,0.985
1553890885639,2019-03-29T13.21.25.639,0.923,0.018,0.130,0.985
1553890885650,2019-03-29T13.21.25.650,0.934,0.017,0.129,0.985
1553890885660,2019-03-29T13.21.25.660,0.944,0.021,0.128,0.985
1553890885670,2019-03-29T13.21.25.670,0.954,0.020,0.131,0.985
1553890885680,2019-03-29T13.21.25.680,0.964,0.018,0.132,0.983
1553890885689,2019-03-29T13.21.25.689,0.973,0.018,0.131,0.985
1553890885699,2019-03-29T13.21.25.699,0.983,0.017,0.131,0.984
1553890885710,2019-03-29T13.21.25.710,0.994,0.019,0.130,0.984
1553890885720,2019-03-29T13.21.25.720,1.004,0.018,0.132,0.984
1553890885730,2019-03-29T13.21.25.730,1.014,0.017,0.131,0.983
1553890885740,2019-03-29T13.21.25.740,1.024,0.018,0.131,0.983
1553890885751,2019-03-29T13.21.25.751,1.035,0.020,0.131,0.984
1553890885759,2019-03-29T13.21.25.759,1.043,0.019,0.133,0.983
1553890885770,2019-03-29T13.21.25.770,1.054,0.020,0.130,0.983
1553890885780,2019-03-29T13.21.25.780,1.064,0.020,0.130,0.985
1553890885790,2019-03-29T13.21.25.790,1.074,0.019,0.130,0.984
1553890885800,2019-03-29T13.21.25.800,1.084,0.018,0.132,0.983
1553890885811,2019-03-29T13.21.25.811,1.095,0.018,0.130,0.983
1553890885819,2019-03-29T13.21.25.819,1.103,0.019,0.131,0.986
1553890885830,2019-03-29T13.21.25.830,1.114,0.016,0.131,0.983
1553890885840,2019-03-29T13.21.25.840,1.124,0.020,0.132,0.984
1553890885850,2019-03-29T13.21.25.850,1.134,0.020,0.130,0.986
1553890885860,2019-03-29T13.21.25.860,1.144,0.016,0.131,0.983
1553890885871,2019-03-29T13.21.25.871,1.155,0.018,0.130,0.984
1553890885881,2019-03-29T13.21.25.881,1.165,0.020,0.130,0.983
1553890885890,2019-03-29T13.21.25.890,1.174,0.018,0.132,0.982
1553890885900,2019-03-29T13.21.25.900,1.184,0.019,0.131,0.986
1553890885910,2019-03-29T13.21.25.910,1.194,0.019,0.130,0.982
1553890885921,2019-03-29T13.21.25.921,1.205,0.020,0.131,0.985
1553890885931,2019-03-29T13.21.25.931,1.215,0.018,0.130,0.987
1553890885941,2019-03-29T13.21.25.941,1.225,0.020,0.132,0.984
1553890885951,2019-03-29T13.21.25.951,1.235,0.020,0.131,0.983
1553890885960,2019-03-29T13.21.25.960,1.244,0.018,0.132,0.987
1553890885970,2019-03-29T13.21.25.970,1.254,0.016,0.132,0.984
1553890885981,2019-03-29T13.21.25.981,1.265,0.019,0.131,0.985
1553890885991,2019-03-29T13.21.25.991,1.275,0.021,0.131,0.983
1553890886001,2019-03-29T13.21.26.001,1.285,0.018,0.131,0.984
1553890886011,2019-03-29T13.21.26.011,1.295,0.017,0.131,0.986
1553890886020,2019-03-29T13.21.26.020,1.304,0.021,0.131,0.985
1553890886030,2019-03-29T13.21.26.030,1.314,0.016,0.131,0.984
1553890886041,2019-03-29T13.21.26.041,1.325,0.015,0.131,0.985
1553890886051,2019-03-29T13.21.26.051,1.335,0.016,0.130,0.984
1553890886061,2019-03-29T13.21.26.061,1.345,0.018,0.134,0.983
1553890886071,2019-03-29T13.21.26.071,1.355,0.020,0.130,0.985
1553890886082,2019-03-29T13.21.26.082,1.366,0.019,0.130,0.983
1553890886090,2019-03-29T13.21.26.090,1.374,0.020,0.130,0.985
1553890886101,2019-03-29T13.21.26.101,1.385,0.018,0.131,0.985
1553890886111,2019-03-29T13.21.26.111,1.395,0.017,0.131,0.985
1553890886121,2019-03-29T13.21.26.121,1.405,0.020,0.131,0.986
1553890886131,2019-03-29T13.21.26.131,1.415,0.020,0.132,0.984
1553890886142,2019-03-29T13.21.26.142,1.426,0.016,0.131,0.985
1553890886152,2019-03-29T13.21.26.152,1.436,0.018,0.132,0.984
1553890886161,2019-03-29T13.21.26.161,1.445,0.019,0.133,0.982
1553890886171,2019-03-29T13.21.26.171,1.455,0.017,0.132,0.984
1553890886181,2019-03-29T13.21.26.181,1.465,0.019,0.130,0.983
1553890886192,2019-03-29T13.21.26.192,1.476,0.019,0.130,0.984
1553890886202,2019-03-29T13.21.26.202,1.486,0.020,0.132,0.983
1553890886212,2019-03-29T13.21.26.212,1.496,0.019,0.131,0.984
1553890886221,2019-03-29T13.21.26.221,1.505,0.017,0.132,0.987
1553890886231,2019-03-29T13.21.26.231,1.515,0.018,0.130,0.984
1553890886241,2019-03-29T13.21.26.241,1.525,0.021,0.131,0.983
1553890886252,2019-03-29T13.21.26.252,1.536,0.019,0.131,0.984
1553890886262,2019-03-29T13.21.26.262,1.546,0.018,0.129,0.986
1553890886272,2019-03-29T13.21.26.272,1.556,0.019,0.130,0.982
1553890886282,2019-03-29T13.21.26.282,1.566,0.020,0.132,0.982
1553890886291,2019-03-29T13.21.26.291,1.575,0.020,0.131,0.983
1553890886301,2019-03-29T13.21.26.301,1.585,0.018,0.132,0.986
1553890886312,2019-03-29T13.21.26.312,1.596,0.019,0.131,0.986
1553890886322,2019-03-29T13.21.26.322,1.606,0.019,0.132,0.985
1553890886332,2019-03-29T13.21.26.332,1.616,0.017,0.132,0.984
1553890886342,2019-03-29T13.21.26.342,1.626,0.017,0.130,0.984
1553890886351,2019-03-29T13.21.26.351,1.635,0.019,0.130,0.986
1553890886361,2019-03-29T13.21.26.361,1.645,0.020,0.128,0.982
1553890886372,2019-03-29T13.21.26.372,1.656,0.018,0.130,0.983
1553890886382,2019-03-29T13.21.26.382,1.666,0.021,0.131,0.986
1553890886392,2019-03-29T13.21.26.392,1.676,0.019,0.133,0.982
1553890886402,2019-03-29T13.21.26.402,1.686,0.021,0.131,0.983
1553890886413,2019-03-29T13.21.26.413,1.697,0.020,0.130,0.984
1553890886422,2019-03-29T13.21.26.422,1.706,0.018,0.132,0.985
1553890886432,2019-03-29T13.21.26.432,1.716,0.018,0.130,0.984
1553890886442,2019-03-29T13.21.26.442,1.726,0.020,0.132,0.985
1553890886452,2019-03-29T13.21.26.452,1.736,0.020,0.131,0.983
1553890886463,2019-03-29T13.21.26.463,1.747,0.019,0.131,0.983
1553890886473,2019-03-29T13.21.26.473,1.757,0.018,0.131,0.983
1553890886482,2019-03-29T13.21.26.482,1.766,0.016,0.134,0.984
1553890886492,2019-03-29T13.21.26.492,1.776,0.020,0.133,0.984
1553890886502,2019-03-29T13.21.26.502,1.786,0.019,0.129,0.983
1553890886512,2019-03-29T13.21.26.512,1.796,0.018,0.129,0.983
1553890886523,2019-03-29T13.21.26.523,1.807,0.020,0.129,0.985
1553890886533,2019-03-29T13.21.26.533,1.817,0.018,0.129,0.985
1553890886543,2019-03-29T13.21.26.543,1.827,0.017,0.129,0.983
1553890886552,2019-03-29T13.21.26.552,1.836,0.016,0.129,0.987
1553890886562,2019-03-29T13.21.26.562,1.846,0.018,0.127,0.987
1553890886572,2019-03-29T13.21.26.572,1.856,0.018,0.128,0.986
1553890886583,2019-03-29T13.21.26.583,1.867,0.020,0.129,0.986
1553890886593,2019-03-29T13.21.26.593,1.877,0.020,0.128,0.984
1553890886603,2019-03-29T13.21.26.603,1.887,0.021,0.130,0.982
1553890886613,2019-03-29T13.21.26.613,1.897,0.021,0.130,0.982
1553890886622,2019-03-29T13.21.26.622,1.906,0.020,0.129,0.986
1553890886632,2019-03-29T13.21.26.632,1.916,0.018,0.130,0.985
1553890886643,2019-03-29T13.21.26.643,1.927,0.019,0.131,0.986
1553890886653,2019-03-29T13.21.26.653,1.937,0.019,0.130,0.985
1553890886663,2019-03-29T13.21.26.663,1.947,0.019,0.128,0.985
1553890886673,2019-03-29T13.21.26.673,1.957,0.020,0.129,0.986
1553890886684,2019-03-29T13.21.26.684,1.968,0.019,0.130,0.984
1553890886693,2019-03-29T13.21.26.693,1.977,0.017,0.129,0.984
1553890886703,2019-03-29T13.21.26.703,1.987,0.019,0.129,0.984
1553890886713,2019-03-29T13.21.26.713,1.997,0.017,0.130,0.986
1553890886723,2019-03-29T13.21.26.723,2.007,0.017,0.131,0.983
1553890886734,2019-03-29T13.21.26.734,2.018,0.019,0.132,0.985
1553890886744,2019-03-29T13.21.26.744,2.028,0.019,0.130,0.984
1553890886754,2019-03-29T13.21.26.754,2.038,0.018,0.130,0.986
1553890886763,2019-03-29T13.21.26.763,2.047,0.017,0.130,0.984
1553890886773,2019-03-29T13.21.26.773,2.057,0.017,0.129,0.983
1553890886783,2019-03-29T13.21.26.783,2.067,0.018,0.131,0.986
1553890886794,2019-03-29T13.21.26.794,2.078,0.018,0.130,0.984
1553890886804,2019-03-29T13.21.26.804,2.088,0.019,0.131,0.982
1553890886814,2019-03-29T13.21.26.814,2.098,0.018,0.131,0.984
1553890886823,2019-03-29T13.21.26.823,2.107,0.018,0.130,0.985
1553890886833,2019-03-29T13.21.26.833,2.117,0.017,0.130,0.985
1553890886843,2019-03-29T13.21.26.843,2.127,0.019,0.132,0.986
1553890886854,2019-03-29T13.21.26.854,2.138,0.021,0.130,0.985
1553890886864,2019-03-29T13.21.26.864,2.148,0.019,0.130,0.984
1553890886874,2019-03-29T13.21.26.874,2.158,0.016,0.129,0.982
1553890886883,2019-03-29T13.21.26.883,2.167,0.018,0.129,0.984
1553890886893,2019-03-29T13.21.26.893,2.177,0.018,0.129,0.985
1553890886903,2019-03-29T13.21.26.903,2.187,0.020,0.131,0.986
1553890886914,2019-03-29T13.21.26.914,2.198,0.021,0.130,0.986
1553890886924,2019-03-29T13.21.26.924,2.208,0.021,0.130,0.983
1553890886934,2019-03-29T13.21.26.934,2.218,0.020,0.130,0.985
1553890886944,2019-03-29T13.21.26.944,2.228,0.018,0.130,0.985
1553890886953,2019-03-29T13.21.26.953,2.237,0.020,0.130,0.985
1553890886963,2019-03-29T13.21.26.963,2.247,0.019,0.132,0.984
1553890886974,2019-03-29T13.21.26.974,2.258,0.018,0.129,0.983
1553890886984,2019-03-29T13.21.26.984,2.268,0.018,0.133,0.986
1553890886994,2019-03-29T13.21.26.994,2.278,0.019,0.130,0.985
1553890887005,2019-03-29T13.21.27.005,2.289,0.021,0.129,0.985
1553890887015,2019-03-29T13.21.27.015,2.299,0.019,0.131,0.984
1553890887024,2019-03-29T13.21.27.024,2.308,0.019,0.132,0.983
1553890887034,2019-03-29T13.21.27.034,2.318,0.020,0.132,0.987
1553890887044,2019-03-29T13.21.27.044,2.328,0.016,0.131,0.987
1553890887054,2019-03-29T13.21.27.054,2.338,0.018,0.129,0.983
1553890887065,2019-03-29T13.21.27.065,2.349,0.021,0.129,0.984
1553890887075,2019-03-29T13.21.27.075,2.359,0.021,0.131,0.985
1553890887084,2019-03-29T13.21.27.084,2.368,0.021,0.133,0.984
1553890887094,2019-03-29T13.21.27.094,2.378,0.019,0.132,0.985
1553890887104,2019-03-29T13.21.27.104,2.388,0.018,0.131,0.985
1553890887114,2019-03-29T13.21.27.114,2.398,0.021,0.130,0.985
1553890887125,2019-03-29T13.21.27.125,2.409,0.021,0.131,0.984
1553890887135,2019-03-29T13.21.27.135,2.419,0.021,0.130,0.983
1553890887145,2019-03-29T13.21.27.145,2.429,0.018,0.133,0.982
1553890887154,2019-03-29T13.21.27.154,2.438,0.018,0.131,0.986
1553890887164,2019-03-29T13.21.27.164,2.448,0.019,0.131,0.983
1553890887174,2019-03-29T13.21.27.174,2.458,0.020,0.133,0.982
1553890887185,2019-03-29T13.21.27.185,2.469,0.018,0.129,0.986
1553890887195,2019-03-29T13.21.27.195,2.479,0.018,0.131,0.983
1553890887205,2019-03-29T13.21.27.205,2.489,0.021,0.132,0.983
1553890887214,2019-03-29T13.21.27.214,2.498,0.017,0.130,0.984
1553890887224,2019-03-29T13.21.27.224,2.508,0.020,0.131,0.984
1553890887234,2019-03-29T13.21.27.234,2.518,0.020,0.132,0.984
1553890887245,2019-03-29T13.21.27.245,2.529,0.020,0.131,0.984
1553890887255,2019-03-29T13.21.27.255,2.539,0.019,0.130,0.984
1553890887265,2019-03-29T13.21.27.265,2.549,0.016,0.130,0.985
1553890887276,2019-03-29T13.21.27.276,2.560,0.018,0.130,0.984
1553890887284,2019-03-29T13.21.27.284,2.568,0.018,0.130,0.984
1553890887295,2019-03-29T13.21.27.295,2.579,0.019,0.131,0.988
1553890887305,2019-03-29T13.21.27.305,2.589,0.020,0.129,0.984
1553890887315,2019-03-29T13.21.27.315,2.599,0.019,0.133,0.983
1553890887325,2019-03-29T13.21.27.325,2.609,0.018,0.130,0.982
1553890887336,2019-03-29T13.21.27.336,2.620,0.019,0.131,0.985
1553890887344,2019-03-29T13.21.27.344,2.628,0.019,0.132,0.986
1553890887355,2019-03-29T13.21.27.355,2.639,0.018,0.131,0.985
1553890887365,2019-03-29T13.21.27.365,2.649,0.017,0.132,0.985
1553890887375,2019-03-29T13.21.27.375,2.659,0.019,0.131,0.983
1553890887385,2019-03-29T13.21.27.385,2.669,0.020,0.132,0.987
1553890887396,2019-03-29T13.21.27.396,2.680,0.021,0.131,0.985
1553890887406,2019-03-29T13.21.27.406,2.690,0.021,0.132,0.985
1553890887415,2019-03-29T13.21.27.415,2.699,0.020,0.132,0.984
1553890887425,2019-03-29T13.21.27.425,2.709,0.018,0.130,0.984
1553890887435,2019-03-29T13.21.27.435,2.719,0.018,0.131,0.985
1553890887445,2019-03-29T13.21.27.445,2.729,0.019,0.129,0.985
1553890887456,2019-03-29T13.21.27.456,2.740,0.021,0.130,0.985
1553890887466,2019-03-29T13.21.27.466,2.750,0.020,0.130,0.984
1553890887476,2019-03-29T13.21.27.476,2.760,0.020,0.130,0.988
1553890887485,2019-03-29T13.21.27.485,2.769,0.018,0.133,0.983
1553890887495,2019-03-29T13.21.27.495,2.779,0.017,0.129,0.981
1553890887505,2019-03-29T13.21.27.505,2.789,0.019,0.129,0.985
1553890887516,2019-03-29T13.21.27.516,2.800,0.017,0.133,0.983
1553890887526,2019-03-29T13.21.27.526,2.810,0.019,0.131,0.986
1553890887536,2019-03-29T13.21.27.536,2.820,0.020,0.133,0.983
1553890887547,2019-03-29T13.21.27.547,2.831,0.020,0.131,0.983
1553890887555,2019-03-29T13.21.27.555,2.839,0.019,0.130,0.984
1553890887566,2019-03-29T13.21.27.566,2.850,0.019,0.131,0.985
1553890887576,2019-03-29T13.21.27.576,2.860,0.021,0.133,0.984
1553890887586,2019-03-29T13.21.27.586,2.870,0.018,0.133,0.983
1553890887596,2019-03-29T13.21.27.596,2.880,0.019,0.132,0.983
1553890887607,2019-03-29T13.21.27.607,2.891,0.018,0.132,0.985
1553890887615,2019-03-29T13.21.27.615,2.899,0.017,0.131,0.983
1553890887626,2019-03-29T13.21.27.626,2.910,0.020,0.132,0.983
1553890887636,2019-03-29T13.21.27.636,2.920,0.019,0.131,0.984
1553890887646,2019-03-29T13.21.27.646,2.930,0.021,0.132,0.984
1553890887656,2019-03-29T13.21.27.656,2.940,0.018,0.129,0.984
1553890887667,2019-03-29T13.21.27.667,2.951,0.019,0.132,0.985
1553890887677,2019-03-29T13.21.27.677,2.961,0.020,0.130,0.982
1553890887686,2019-03-29T13.21.27.686,2.970,0.017,0.131,0.983
1553890887696,2019-03-29T13.21.27.696,2.980,0.020,0.132,0.986
1553890887706,2019-03-29T13.21.27.706,2.990,0.019,0.132,0.985
1553890887716,2019-03-29T13.21.27.716,3.000,0.018,0.130,0.981
1553890887727,2019-03-29T13.21.27.727,3.011,0.016,0.130,0.982
1553890887737,2019-03-29T13.21.27.737,3.021,0.018,0.131,0.985
1553890887747,2019-03-29T13.21.27.747,3.031,0.017,0.132,0.986
1553890887756,2019-03-29T13.21.27.756,3.040,0.017,0.131,0.985
1553890887766,2019-03-29T13.21.27.766,3.050,0.014,0.131,0.986
1553890887776,2019-03-29T13.21.27.776,3.060,0.014,0.130,0.983
1553890887787,2019-03-29T13.21.27.787,3.071,0.016,0.131,0.983
1553890887797,2019-03-29T13.21.27.797,3.081,0.018,0.132,0.981
1553890887807,2019-03-29T13.21.27.807,3.091,0.020,0.129,0.985
1553890887816,2019-03-29T13.21.27.816,3.100,0.019,0.129,0.983
1553890887826,2019-03-29T13.21.27.826,3.110,0.017,0.130,0.982
1553890887837,2019-03-29T13.21.27.837,3.121,0.021,0.133,0.984
1553890887847,2019-03-29T13.21.27.847,3.131,0.020,0.133,0.983
1553890887857,2019-03-29T13.21.27.857,3.141,0.019,0.129,0.983
1553890887867,2019-03-29T13.21.27.867,3.151,0.019,0.132,0.983
1553890887878,2019-03-29T13.21.27.878,3.162,0.020,0.131,0.984
1553890887886,2019-03-29T13.21.27.886,3.170,0.020,0.130,0.984
1553890887897,2019-03-29T13.21.27.897,3.181,0.019,0.130,0.984
1553890887907,2019-03-29T13.21.27.907,3.191,0.016,0.131,0.984
1553890887917,2019-03-29T13.21.27.917,3.201,0.018,0.132,0.982
1553890887927,2019-03-29T13.21.27.927,3.211,0.020,0.131,0.987
1553890887938,2019-03-29T13.21.27.938,3.222,0.020,0.131,0.986
1553890887946,2019-03-29T13.21.27.946,3.230,0.020,0.130,0.984
1553890887957,2019-03-29T13.21.27.957,3.241,0.020,0.132,0.985
1553890887967,2019-03-29T13.21.27.967,3.251,0.018,0.131,0.985
1553890887977,2019-03-29T13.21.27.977,3.261,0.021,0.132,0.983
1553890887987,2019-03-29T13.21.27.987,3.271,0.017,0.133,0.985
1553890887998,2019-03-29T13.21.27.998,3.282,0.018,0.130,0.985
1553890888008,2019-03-29T13.21.28.008,3.292,0.020,0.131,0.985
1553890888017,2019-03-29T13.21.28.017,3.301,0.021,0.132,0.984
1553890888027,2019-03-29T13.21.28.027,3.311,0.019,0.130,0.985
1553890888037,2019-03-29T13.21.28.037,3.321,0.019,0.132,0.984
1553890888047,2019-03-29T13.21.28.047,3.331,0.019,0.131,0.984
1553890888058,2019-03-29T13.21.28.058,3.342,0.017,0.130,0.985
1553890888068,2019-03-29T13.21.28.068,3.352,0.020,0.131,0.984
1553890888078,2019-03-29T13.21.28.078,3.362,0.020,0.131,0.985
1553890888087,2019-03-29T13.21.28.087,3.371,0.018,0.129,0.984
1553890888097,2019-03-29T13.21.28.097,3.381,0.019,0.130,0.985
1553890888108,2019-03-29T13.21.28.108,3.392,0.021,0.130,0.984
1553890888118,2019-03-29T13.21.28.118,3.402,0.019,0.131,0.984
1553890888128,2019-03-29T13.21.28.128,3.412,0.020,0.132,0.983
1553890888138,2019-03-29T13.21.28.138,3.422,0.021,0.132,0.986
1553890888147,2019-03-29T13.21.28.147,3.431,0.020,0.132,0.986
1553890888157,2019-03-29T13.21.28.157,3.441,0.019,0.129,0.982
1553890888168,2019-03-29T13.21.28.168,3.452,0.016,0.132,0.984
1553890888178,2019-03-29T13.21.28.178,3.462,0.017,0.130,0.984
1553890888188,2019-03-29T13.21.28.188,3.472,0.020,0.133,0.988
1553890888198,2019-03-29T13.21.28.198,3.482,0.021,0.132,0.982
1553890888209,2019-03-29T13.21.28.209,3.493,0.019,0.132,0.985
1553890888217,2019-03-29T13.21.28.217,3.501,0.018,0.129,0.985
1553890888228,2019-03-29T13.21.28.228,3.512,0.017,0.127,0.983
1553890888238,2019-03-29T13.21.28.238,3.522,0.018,0.131,0.985
1553890888248,2019-03-29T13.21.28.248,3.532,0.019,0.131,0.985
1553890888258,2019-03-29T13.21.28.258,3.542,0.018,0.131,0.984
1553890888269,2019-03-29T13.21.28.269,3.553,0.017,0.130,0.984
1553890888277,2019-03-29T13.21.28.277,3.561,0.018,0.132,0.984
1553890888288,2019-03-29T13.21.28.288,3.572,0.017,0.131,0.986
1553890888298,2019-03-29T13.21.28.298,3.582,0.018,0.130,0.986
1553890888308,2019-03-29T13.21.28.308,3.592,0.020,0.132,0.984
1553890888318,2019-03-29T13.21.28.318,3.602,0.020,0.132,0.985
1553890888329,2019-03-29T13.21.28.329,3.613,0.020,0.130,0.987
1553890888339,2019-03-29T13.21.28.339,3.623,0.018,0.129,0.984
1553890888348,2019-03-29T13.21.28.348,3.632,0.017,0.132,0.982
1553890888358,2019-03-29T13.21.28.358,3.642,0.019,0.130,0.987
1553890888368,2019-03-29T13.21.28.368,3.652,0.020,0.131,0.984
1553890888379,2019-03-29T13.21.28.379,3.663,0.017,0.133,0.984
1553890888389,2019-03-29T13.21.28.389,3.673,0.018,0.129,0.985
1553890888399,2019-03-29T13.21.28.399,3.683,0.019,0.131,0.986
1553890888409,2019-03-29T13.21.28.409,3.693,0.020,0.129,0.985
1553890888418,2019-03-29T13.21.28.418,3.702,0.017,0.130,0.986
1553890888428,2019-03-29T13.21.28.428,3.712,0.019,0.132,0.986
1553890888439,2019-03-29T13.21.28.439,3.723,0.018,0.131,0.985
1553890888449,2019-03-29T13.21.28.449,3.733,0.020,0.130,0.985
1553890888459,2019-03-29T13.21.28.459,3.743,0.019,0.132,0.984
1553890888469,2019-03-29T13.21.28.469,3.753,0.020,0.131,0.985
