time,x Accel,y Accel,z Accel,x Vel,y Vel,x Dis,y Dis
0.0,0.08258724548357338,-0.1002335593507939,0.0,0.0,-0.0,0.0,-0.0
0.0,0.083184683191355,-0.10114883633591677,0.0,0.0,-0.0,0.0,-0.0
0.0,0.08374566258633523,-0.10206393539743995,0.0,0.0,-0.0,0.0,-0.0
0.0,0.08426286581275844,-0.10297215083648001,0.0,0.0,-0.0,0.0,-0.0
0.0,0.08473034508058269,-0.1038669813729155,0.0,0.0,-0.0,0.0,-0.0
0.0,0.08514387764720002,-0.10474249377376216,0.0,0.008532242062965444,-0.010516805355146638,0.0008532242062965445,-0.0010516805355146638
0.1,0.08550096361210885,-0.10559361332917061,0.0,0.008532242062965444,-0.010516805355146638,0.0008532242062965445,-0.0010516805355146638
0.1,0.08580059050732033,-0.10641620314772876,0.0,0.008532242062965444,-0.010516805355146638,0.0008532242062965445,-0.0010516805355146638
0.1,0.08604301218769789,-0.10720693266951907,0.0,0.008532242062965444,-0.010516805355146638,0.0008532242062965445,-0.0010516805355146638
0.1,0.08622968554239235,-0.10796306432397487,0.0,0.008532242062965444,-0.010516805355146638,0.0008532242062965445,-0.0010516805355146638
0.1,0.08636331060443608,-0.10868224763148121,0.0,0.008532242062965444,-0.010516805355146638,0.0008532242062965445,-0.0010516805355146638
0.1,0.0864478156715027,-0.10936233581132786,0.0,0.008532242062965444,-0.010516805355146638,0.0008532242062965445,-0.0010516805355146638
0.1,0.08648819819781392,-0.11000130422433434,0.0,0.008532242062965444,-0.010516805355146638,0.0008532242062965445,-0.0010516805355146638
0.1,0.08649024093638791,-0.11059731039078774,0.0,0.008532242062965444,-0.010516805355146638,0.0008532242062965445,-0.0010516805355146638
0.1,0.08646016724462038,-0.11114871274171843,0.0,0.008532242062965444,-0.010516805355146638,0.0008532242062965445,-0.0010516805355146638
0.1,0.08640429446051276,-0.11165387019469644,0.0,0.017168892760609254,-0.021705043407580563,0.00257011348235747,-0.0032221848762727205
0.2,0.08632871949236343,-0.11211089085398206,0.0,0.017168892760609254,-0.021705043407580563,0.00257011348235747,-0.0032221848762727205
0.2,0.08623905097226386,-0.11251760694754259,0.0,0.017168892760609254,-0.021705043407580563,0.00257011348235747,-0.0032221848762727205
0.2,0.08614021717716422,-0.11287177615164243,0.0,0.017168892760609254,-0.021705043407580563,0.00257011348235747,-0.0032221848762727205
0.2,0.0860363888487985,-0.11317138581805947,0.0,0.017168892760609254,-0.021705043407580563,0.00257011348235747,-0.0032221848762727205
0.2,0.08593101652552315,-0.11341497618833836,0.0,0.017168892760609254,-0.021705043407580563,0.00257011348235747,-0.0032221848762727205
0.2,0.08582691775730633,-0.11360187393085856,0.0,0.017168892760609254,-0.021705043407580563,0.00257011348235747,-0.0032221848762727205
0.2,0.08572629522477132,-0.11373221740440827,0.0,0.017168892760609254,-0.021705043407580563,0.00257011348235747,-0.0032221848762727205
0.2,0.08563064597108197,-0.11380671434925571,0.0,0.017168892760609254,-0.021705043407580563,0.00257011348235747,-0.0032221848762727205
0.2,0.08554070006230288,-0.1138262754366482,0.0,0.017168892760609254,-0.021705043407580563,0.00257011348235747,-0.0032221848762727205
0.2,0.0854565122087205,-0.113791859959226,0.0,0.025710600470469844,-0.03307987198805539,0.005141173529404454,-0.006530172075078259
0.3,0.08537764198849138,-0.11370471165027062,0.0,0.025710600470469844,-0.03307987198805539,0.005141173529404454,-0.006530172075078259
0.3,0.08530330395957131,-0.11356677187107532,0.0,0.025710600470469844,-0.03307987198805539,0.005141173529404454,-0.006530172075078259
0.3,0.08523246790507341,-0.11338092383578954,0.0,0.025710600470469844,-0.03307987198805539,0.005141173529404454,-0.006530172075078259
0.3,0.08516396367559756,-0.11315096384568084,0.0,0.025710600470469844,-0.03307987198805539,0.005141173529404454,-0.006530172075078259
0.3,0.08509665500314309,-0.11288145757590433,0.0,0.025710600470469844,-0.03307987198805539,0.005141173529404454,-0.006530172075078259
0.3,0.08502968731826785,-0.11257764433610203,0.0,0.025710600470469844,-0.03307987198805539,0.005141173529404454,-0.006530172075078259
0.3,0.08496271073178577,-0.11224535927166851,0.0,0.025710600470469844,-0.03307987198805539,0.005141173529404454,-0.006530172075078259
0.3,0.08489596942910116,-0.11189081482403293,0.0,0.025710600470469844,-0.03307987198805539,0.005141173529404454,-0.006530172075078259
0.3,0.08483028223103761,-0.11152017669960575,0.0,0.034190465243093146,-0.04421283468827757,0.00856022005371377,-0.010951455543906016
0.4,0.0847670132214283,-0.11113907730483784,0.0,0.034190465243093146,-0.04421283468827757,0.00856022005371377,-0.010951455543906016
0.4,0.08470801259406849,-0.11075228874607024,0.0,0.034190465243093146,-0.04421283468827757,0.00856022005371377,-0.010951455543906016
0.4,0.08465547320807171,-0.11036364893427317,0.0,0.034190465243093146,-0.04421283468827757,0.00856022005371377,-0.010951455543906016
0.4,0.08461176206218321,-0.10997619096054626,0.0,0.034190465243093146,-0.04421283468827757,0.00856022005371377,-0.010951455543906016
0.4,0.08457926114277484,-0.10959238640660773,0.0,0.034190465243093146,-0.04421283468827757,0.00856022005371377,-0.010951455543906016
0.4,0.08456022241044664,-0.10921439847585869,0.0,0.034190465243093146,-0.04421283468827757,0.00856022005371377,-0.010951455543906016
0.4,0.0845567158775325,-0.1088442260368312,0.0,0.034190465243093146,-0.04421283468827757,0.00856022005371377,-0.010951455543906016
0.4,0.084570685438178,-0.10848366421301929,0.0,0.034190465243093146,-0.04421283468827757,0.00856022005371377,-0.010951455543906016
0.4,0.08460400347426725,-0.10813413576782367,0.0,0.034190465243093146,-0.04421283468827757,0.00856022005371377,-0.010951455543906016
0.4,0.08465843505426762,-0.10779657120310418,0.0,0.034190465243093146,-0.04421283468827757,0.00856022005371377,-0.010951455543906016
0.4,0.0847355264160615,-0.10747146111202126,0.0,0.0426690654113858,-0.05494435856453991,0.012827126594852349,-0.016445891400360006
0.5,0.08483647694979163,-0.10715901641322541,0.0,0.0426690654113858,-0.05494435856453991,0.012827126594852349,-0.016445891400360006
0.5,0.08496200445530647,-0.10685932266458595,0.0,0.0426690654113858,-0.05494435856453991,0.012827126594852349,-0.016445891400360006
0.5,0.08511222336838684,-0.10657247854178031,0.0,0.0426690654113858,-0.05494435856453991,0.012827126594852349,-0.016445891400360006
0.5,0.08528662987665062,-0.10629872836137592,0.0,0.0426690654113858,-0.05494435856453991,0.012827126594852349,-0.016445891400360006
0.5,0.08548422359231456,-0.10603850950029484,0.0,0.0426690654113858,-0.05494435856453991,0.012827126594852349,-0.016445891400360006
0.5,0.08570366195210571,-0.10579233060945226,0.0,0.0426690654113858,-0.05494435856453991,0.012827126594852349,-0.016445891400360006
0.5,0.08594335344449727,-0.10556053499712784,0.0,0.0426690654113858,-0.05494435856453991,0.012827126594852349,-0.016445891400360006
0.5,0.0862015243884123,-0.10534313709694183,0.0,0.0426690654113858,-0.05494435856453991,0.012827126594852349,-0.016445891400360006
0.5,0.08647634841363677,-0.10513984081044314,0.0,0.0426690654113858,-0.05494435856453991,0.012827126594852349,-0.016445891400360006
0.5,0.08676611899441497,-0.10495010618203152,0.0,0.05136083992115901,-0.06543052017067433,0.01796321058696825,-0.022988943417427438
0.6,0.08706937120104927,-0.10477312594065685,0.0,0.05136083992115901,-0.06543052017067433,0.01796321058696825,-0.022988943417427438
0.6,0.08738492807002757,-0.10460779603295169,0.0,0.05136083992115901,-0.06543052017067433,0.01796321058696825,-0.022988943417427438
0.6,0.08771191127429981,-0.10445278407760965,0.0,0.05136083992115901,-0.06543052017067433,0.01796321058696825,-0.022988943417427438
0.6,0.0880497458620666,-0.10430666615002368,0.0,0.05136083992115901,-0.06543052017067433,0.01796321058696825,-0.022988943417427438
0.6,0.088398124511812,-0.10416805286215257,0.0,0.05136083992115901,-0.06543052017067433,0.01796321058696825,-0.022988943417427438
0.6,0.08875687694514056,-0.10403565538589828,0.0,0.05136083992115901,-0.06543052017067433,0.01796321058696825,-0.022988943417427438
0.6,0.08912579398631748,-0.10390831625703664,0.0,0.05136083992115901,-0.06543052017067433,0.01796321058696825,-0.022988943417427438
0.6,0.08950453488341631,-0.10378502979017945,0.0,0.05136083992115901,-0.06543052017067433,0.01796321058696825,-0.022988943417427438
0.6,0.08989264758694143,-0.10366490768208632,0.0,0.05136083992115901,-0.06543052017067433,0.01796321058696825,-0.022988943417427438
0.6,0.09028958825544278,-0.10354707010050794,0.0,0.06041005262563153,-0.07577940000721974,0.0240042158495314,-0.03056688341814941
0.7,0.09069466583400768,-0.10343052663040023,0.0,0.06041005262563153,-0.07577940000721974,0.0240042158495314,-0.03056688341814941
0.7,0.09110699088591706,-0.10331414607066758,0.0,0.06041005262563153,-0.07577940000721974,0.0240042158495314,-0.03056688341814941
0.7,0.09152554249082287,-0.10319675967447682,0.0,0.06041005262563153,-0.07577940000721974,0.0240042158495314,-0.03056688341814941
0.7,0.09194933349342055,-0.10307733362134024,0.0,0.06041005262563153,-0.07577940000721974,0.0240042158495314,-0.03056688341814941
0.7,0.09237749612298934,-0.102955101995928,0.0,0.06041005262563153,-0.07577940000721974,0.0240042158495314,-0.03056688341814941
0.7,0.09280918419376821,-0.10282961089074882,0.0,0.06041005262563153,-0.07577940000721974,0.0240042158495314,-0.03056688341814941
0.7,0.09324345517476423,-0.10270071820503451,0.0,0.06041005262563153,-0.07577940000721974,0.0240042158495314,-0.03056688341814941
0.7,0.09367930530856128,-0.10256864314863717,0.0,0.06041005262563153,-0.07577940000721974,0.0240042158495314,-0.03056688341814941
0.7,0.09411579355509234,-0.10243408029804874,0.0,0.06984345007919024,-0.08601601971639461,0.03098856085745043,-0.03916848538978888
0.8,0.09455215551608157,-0.10229831388544872,0.0,0.06984345007919024,-0.08601601971639461,0.03098856085745043,-0.03916848538978888
0.8,0.09498789257229479,-0.10216337677476209,0.0,0.06984345007919024,-0.08601601971639461,0.03098856085745043,-0.03916848538978888
0.8,0.09542273737173962,-0.1020322490708687,0.0,0.06984345007919024,-0.08601601971639461,0.03098856085745043,-0.03916848538978888
0.8,0.0958564462502284,-0.10190887362588491,0.0,0.06984345007919024,-0.08601601971639461,0.03098856085745043,-0.03916848538978888
0.8,0.09628860655943594,-0.10179793380072141,0.0,0.06984345007919024,-0.08601601971639461,0.03098856085745043,-0.03916848538978888
0.8,0.09671859246976774,-0.10170459101633669,0.0,0.06984345007919024,-0.08601601971639461,0.03098856085745043,-0.03916848538978888
0.8,0.09714561487709025,-0.1016342608695101,0.0,0.06984345007919024,-0.08601601971639461,0.03098856085745043,-0.03916848538978888
0.8,0.09756878632581589,-0.10159237795413287,0.0,0.06984345007919024,-0.08601601971639461,0.03098856085745043,-0.03916848538978888
0.8,0.09798715154880916,-0.10158415391469978,0.0,0.06984345007919024,-0.08601601971639461,0.03098856085745043,-0.03916848538978888
0.8,0.09839974304442684,-0.1016143728249781,0.0,0.06984345007919024,-0.08601601971639461,0.03098856085745043,-0.03916848538978888
0.8,0.09880579035855766,-0.10168729767664247,0.0,0.07974399721627407,-0.0961907192276732,0.03896296057907783,-0.0487875573125562
0.9,0.09920515238311878,-0.10180669254892924,0.0,0.07974399721627407,-0.0961907192276732,0.03896296057907783,-0.0487875573125562
0.9,0.0995989183095223,-0.10197580679690654,0.0,0.07974399721627407,-0.0961907192276732,0.03896296057907783,-0.0487875573125562
0.9,0.09998985573832847,-0.10219725666388108,0.0,0.07974399721627407,-0.0961907192276732,0.03896296057907783,-0.0487875573125562
0.9,0.10038207276070116,-0.1024728386870756,0.0,0.07974399721627407,-0.0961907192276732,0.03896296057907783,-0.0487875573125562
0.9,0.10077975531967104,-0.10280338350762781,0.0,0.07974399721627407,-0.0961907192276732,0.03896296057907783,-0.0487875573125562
0.9,0.10118630508828683,-0.10318886262399321,0.0,0.07974399721627407,-0.0961907192276732,0.03896296057907783,-0.0487875573125562
0.9,0.1016050695393165,-0.10362848093797587,0.0,0.07974399721627407,-0.0961907192276732,0.03896296057907783,-0.0487875573125562
0.9,0.10204048182849751,-0.10412024071410624,0.0,0.07974399721627407,-0.0961907192276732,0.03896296057907783,-0.0487875573125562
0.9,0.1024975872914208,-0.10466027873494628,0.0,0.07974399721627407,-0.0961907192276732,0.03896296057907783,-0.0487875573125562
0.9,0.10298007492455283,-0.10524290172762582,0.0,0.09006745366451871,-0.10674595481475913,0.0479697059455297,-0.05946215279403211
1.0,0.10348905404034,-0.10586181001409288,0.0,0.09006745366451871,-0.10674595481475913,0.0479697059455297,-0.05946215279403211
1.0,0.10402391125696842,-0.10651191132832577,0.0,0.09006745366451871,-0.10674595481475913,0.0479697059455297,-0.05946215279403211
1.0,0.10458383810787072,-0.10719044422851927,0.0,0.09006745366451871,-0.10674595481475913,0.0479697059455297,-0.05946215279403211
1.0,0.1051680607745191,-0.10789668935537024,0.0,0.09006745366451871,-0.10674595481475913,0.0479697059455297,-0.05946215279403211
1.0,0.10577481156492077,-0.10863066938764371,0.0,0.09006745366451871,-0.10674595481475913,0.0479697059455297,-0.05946215279403211
1.0,0.10640050623831426,-0.10939180226189965,0.0,0.09006745366451871,-0.10674595481475913,0.0479697059455297,-0.05946215279403211
1.0,0.10703999783413728,-0.11017827432874527,0.0,0.09006745366451871,-0.10674595481475913,0.0479697059455297,-0.05946215279403211
1.0,0.10768748192792746,-0.11098723738123985,0.0,0.09006745366451871,-0.10674595481475913,0.0479697059455297,-0.05946215279403211
1.0,0.10833720792971416,-0.11181534004301107,0.0,0.09006745366451871,-0.10674595481475913,0.0479697059455297,-0.05946215279403211
1.0,0.10898358634297928,-0.11265913374792726,0.0,0.10099767403314192,-0.11805467275045577,0.058069473348843895,-0.07126762006907769
1.1,0.10962082102948478,-0.11351522496600533,0.0,0.10099767403314192,-0.11805467275045577,0.058069473348843895,-0.07126762006907769
1.1,0.11024246261213072,-0.11438025307749074,0.0,0.10099767403314192,-0.11805467275045577,0.058069473348843895,-0.07126762006907769
1.1,0.11084118519459904,-0.11525089200217649,0.0,0.10099767403314192,-0.11805467275045577,0.058069473348843895,-0.07126762006907769
1.1,0.11140888088987053,-0.11612389068766266,0.0,0.10099767403314192,-0.11805467275045577,0.058069473348843895,-0.07126762006907769
1.1,0.11193703811202252,-0.11699596971834339,0.0,0.10099767403314192,-0.11805467275045577,0.058069473348843895,-0.07126762006907769
1.1,0.1124172855553705,-0.11786356441460216,0.0,0.10099767403314192,-0.11805467275045577,0.058069473348843895,-0.07126762006907769
1.1,0.11284199864823202,-0.11872253834042473,0.0,0.10099767403314192,-0.11805467275045577,0.058069473348843895,-0.07126762006907769
1.1,0.1132048652550171,-0.11956795653979613,0.0,0.10099767403314192,-0.11805467275045577,0.058069473348843895,-0.07126762006907769
