epoch (ms),time (-09:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.55E+12,2019-02-13T12:07:18.161,0.063,0,0,0
1.55E+12,2019-02-13T12:07:18.162,0.064,0,0,0
1.55E+12,2019-02-13T12:07:18.164,0.066,0,0,0
1.55E+12,2019-02-13T12:07:18.165,0.067,0,0,0
1.55E+12,2019-02-13T12:07:18.166,0.068,0,0,0
1.55E+12,2019-02-13T12:07:18.166,0.068,0,0,0
1.55E+12,2019-02-13T12:07:18.168,0.07,0,0,0
1.55E+12,2019-02-13T12:07:18.169,0.071,0,0,0
1.55E+12,2019-02-13T12:07:18.171,0.073,0,0,0
1.55E+12,2019-02-13T12:07:18.172,0.074,0,0,0
1.55E+12,2019-02-13T12:07:18.174,0.076,0,0,0
1.55E+12,2019-02-13T12:07:18.175,0.077,0,0,0
1.55E+12,2019-02-13T12:07:18.175,0.077,0,0,0
1.55E+12,2019-02-13T12:07:18.177,0.079,0,0,0
1.55E+12,2019-02-13T12:07:18.178,0.08,0,0,0
1.55E+12,2019-02-13T12:07:18.180,0.082,0,0,0
1.55E+12,2019-02-13T12:07:18.181,0.083,0,0,0
1.55E+12,2019-02-13T12:07:18.183,0.085,0,0,0
1.55E+12,2019-02-13T12:07:18.184,0.086,0,0,0
1.55E+12,2019-02-13T12:07:18.184,0.086,0,0,0
1.55E+12,2019-02-13T12:07:18.186,0.088,0,0,0
1.55E+12,2019-02-13T12:07:18.187,0.089,0,0,0
1.55E+12,2019-02-13T12:07:18.188,0.09,0,0,0
1.55E+12,2019-02-13T12:07:18.190,0.092,0,0,0
1.55E+12,2019-02-13T12:07:18.191,0.093,0,0,0
1.55E+12,2019-02-13T12:07:18.193,0.095,0,0,0
1.55E+12,2019-02-13T12:07:18.193,0.095,0,0,0
1.55E+12,2019-02-13T12:07:18.194,0.096,0,0,0
1.55E+12,2019-02-13T12:07:18.196,0.098,0,0,0
1.55E+12,2019-02-13T12:07:18.197,0.099,0,0,0
1.55E+12,2019-02-13T12:07:18.199,0.101,0,0,0
1.55E+12,2019-02-13T12:07:18.200,0.102,0,0,0
1.55E+12,2019-02-13T12:07:18.202,0.104,0,0,0
1.55E+12,2019-02-13T12:07:18.202,0.104,0,0,0
1.55E+12,2019-02-13T12:07:18.203,0.105,0,0,0
1.55E+12,2019-02-13T12:07:18.205,0.107,0,0,0
1.55E+12,2019-02-13T12:07:18.206,0.108,0,0,0
1.55E+12,2019-02-13T12:07:18.207,0.109,0,0,0
1.55E+12,2019-02-13T12:07:18.209,0.111,0,0,0
1.55E+12,2019-02-13T12:07:18.210,0.112,0,0,0
1.55E+12,2019-02-13T12:07:18.210,0.112,0,0,0
1.55E+12,2019-02-13T12:07:18.212,0.114,0,0,0
1.55E+12,2019-02-13T12:07:18.213,0.115,0,0,0
1.55E+12,2019-02-13T12:07:18.215,0.117,0,0,0
1.55E+12,2019-02-13T12:07:18.216,0.118,0,0,0
1.55E+12,2019-02-13T12:07:18.218,0.12,0,0,0
1.55E+12,2019-02-13T12:07:18.218,0.12,0,0,0
1.55E+12,2019-02-13T12:07:18.219,0.121,0,0,0
1.55E+12,2019-02-13T12:07:18.221,0.123,0,0,0
1.55E+12,2019-02-13T12:07:18.222,0.124,0,0,0
1.55E+12,2019-02-13T12:07:18.224,0.126,0,0,0
1.55E+12,2019-02-13T12:07:18.225,0.127,0,0,0
1.55E+12,2019-02-13T12:07:18.227,0.129,0,0,0
1.55E+12,2019-02-13T12:07:18.227,0.129,0,0,0
1.55E+12,2019-02-13T12:07:18.228,0.13,0,0,0
1.55E+12,2019-02-13T12:07:18.229,0.131,0,0,0
1.55E+12,2019-02-13T12:07:18.231,0.133,0,0,0
1.55E+12,2019-02-13T12:07:18.232,0.134,0,0,0
1.55E+12,2019-02-13T12:07:18.234,0.136,0,0,0
1.55E+12,2019-02-13T12:07:18.235,0.137,0,0,0
1.55E+12,2019-02-13T12:07:18.237,0.139,0,0,0
1.55E+12,2019-02-13T12:07:18.237,0.139,0,0,0
1.55E+12,2019-02-13T12:07:18.238,0.14,0,0,0
1.55E+12,2019-02-13T12:07:18.240,0.142,0,0,0
1.55E+12,2019-02-13T12:07:18.241,0.143,0,0,0
1.55E+12,2019-02-13T12:07:18.243,0.145,0,0,0
1.55E+12,2019-02-13T12:07:18.244,0.146,0,0,0
1.55E+12,2019-02-13T12:07:18.244,0.146,0,0,0
1.55E+12,2019-02-13T12:07:18.246,0.148,0,0,0
1.55E+12,2019-02-13T12:07:18.247,0.149,0,0,0
1.55E+12,2019-02-13T12:07:18.249,0.151,0,0,0
1.55E+12,2019-02-13T12:07:18.250,0.152,0,0,0
1.55E+12,2019-02-13T12:07:18.251,0.153,0,0,0
1.55E+12,2019-02-13T12:07:18.253,0.155,0,0,0
1.55E+12,2019-02-13T12:07:18.253,0.155,0,0,0
1.55E+12,2019-02-13T12:07:18.254,0.156,0,0,0
1.55E+12,2019-02-13T12:07:18.256,0.158,0,0,0
1.55E+12,2019-02-13T12:07:18.257,0.159,0,0,0
1.55E+12,2019-02-13T12:07:18.259,0.161,0,0,0
1.55E+12,2019-02-13T12:07:18.260,0.162,0,0,0
1.55E+12,2019-02-13T12:07:18.262,0.164,0,0,0
1.55E+12,2019-02-13T12:07:18.262,0.164,0,0,0
1.55E+12,2019-02-13T12:07:18.263,0.165,0,0,0
1.55E+12,2019-02-13T12:07:18.265,0.167,0,0,0
1.55E+12,2019-02-13T12:07:18.266,0.168,0,0,0
1.55E+12,2019-02-13T12:07:18.268,0.17,0,0,0
1.55E+12,2019-02-13T12:07:18.269,0.171,0,0,0
1.55E+12,2019-02-13T12:07:18.270,0.172,0,0,0
1.55E+12,2019-02-13T12:07:18.270,0.172,0,0,0
1.55E+12,2019-02-13T12:07:18.272,0.174,0,0,0
1.55E+12,2019-02-13T12:07:18.273,0.175,0,0,0
1.55E+12,2019-02-13T12:07:18.275,0.177,0,0,0
1.55E+12,2019-02-13T12:07:18.276,0.178,0,0,0
1.55E+12,2019-02-13T12:07:18.278,0.18,0,0,0
1.55E+12,2019-02-13T12:07:18.279,0.181,0,0,0
1.55E+12,2019-02-13T12:07:18.279,0.181,0,0,0
1.55E+12,2019-02-13T12:07:18.281,0.183,0,0,0
1.55E+12,2019-02-13T12:07:18.282,0.184,0,0,0
1.55E+12,2019-02-13T12:07:18.284,0.186,0,0,0
1.55E+12,2019-02-13T12:07:18.285,0.187,0,0,0
1.55E+12,2019-02-13T12:07:18.287,0.189,0,0,0
1.55E+12,2019-02-13T12:07:18.287,0.189,0,0,0
1.55E+12,2019-02-13T12:07:18.288,0.19,0,0,0
1.55E+12,2019-02-13T12:07:18.290,0.192,0,0,0
1.55E+12,2019-02-13T12:07:18.291,0.193,0,0,0
1.55E+12,2019-02-13T12:07:18.292,0.194,0,0,0
1.55E+12,2019-02-13T12:07:18.294,0.196,0,0,0
1.55E+12,2019-02-13T12:07:18.295,0.197,0,0,0
1.55E+12,2019-02-13T12:07:18.295,0.197,0,0,0
1.55E+12,2019-02-13T12:07:18.297,0.199,0,0,0
1.55E+12,2019-02-13T12:07:18.298,0.2,0,0,0
1.55E+12,2019-02-13T12:07:18.300,0.202,0,0,0
1.55E+12,2019-02-13T12:07:18.301,0.203,0,0,0
1.55E+12,2019-02-13T12:07:18.303,0.205,0,0,0
1.55E+12,2019-02-13T12:07:18.304,0.206,0,0,0
1.55E+12,2019-02-13T12:07:18.304,0.206,0,0,0
1.55E+12,2019-02-13T12:07:18.306,0.208,0,0,0
1.55E+12,2019-02-13T12:07:18.307,0.209,0,0,0
1.55E+12,2019-02-13T12:07:18.309,0.211,0,0,0
1.55E+12,2019-02-13T12:07:18.310,0.212,0,0,0
1.55E+12,2019-02-13T12:07:18.311,0.213,0,0,0
1.55E+12,2019-02-13T12:07:18.313,0.215,0,0,0
1.55E+12,2019-02-13T12:07:18.314,0.216,0,0,0
1.55E+12,2019-02-13T12:07:18.314,0.216,0,0,0
1.55E+12,2019-02-13T12:07:18.316,0.218,0,0,0
1.55E+12,2019-02-13T12:07:18.317,0.219,0,0,0
1.55E+12,2019-02-13T12:07:18.319,0.221,0,0,0
1.55E+12,2019-02-13T12:07:18.320,0.222,0,0,0
1.55E+12,2019-02-13T12:07:18.322,0.224,0,0,0
1.55E+12,2019-02-13T12:07:18.322,0.224,0,0,0
1.55E+12,2019-02-13T12:07:18.323,0.225,0,0,0
1.55E+12,2019-02-13T12:07:18.325,0.227,0,0,0
1.55E+12,2019-02-13T12:07:18.326,0.228,0,0,0
1.55E+12,2019-02-13T12:07:18.328,0.23,0,0,0
1.55E+12,2019-02-13T12:07:18.329,0.231,0,0,0
1.55E+12,2019-02-13T12:07:18.331,0.233,0,0,0
1.55E+12,2019-02-13T12:07:18.331,0.233,0,0,0
1.55E+12,2019-02-13T12:07:18.332,0.234,0,0,0
1.55E+12,2019-02-13T12:07:18.333,0.235,0,0,0
1.55E+12,2019-02-13T12:07:18.335,0.237,0,0,0
1.55E+12,2019-02-13T12:07:18.336,0.238,0,0,0
1.55E+12,2019-02-13T12:07:18.338,0.24,0,0,0
1.55E+12,2019-02-13T12:07:18.339,0.241,0,0,0
1.55E+12,2019-02-13T12:07:18.339,0.241,0,0,0
1.55E+12,2019-02-13T12:07:18.341,0.243,0,0,0
1.55E+12,2019-02-13T12:07:18.342,0.244,0,0,0
1.55E+12,2019-02-13T12:07:18.344,0.246,0,0,0
1.55E+12,2019-02-13T12:07:18.345,0.247,0,0,0
1.55E+12,2019-02-13T12:07:18.347,0.249,0,0,0
1.55E+12,2019-02-13T12:07:18.348,0.25,0,0,0
1.55E+12,2019-02-13T12:07:18.348,0.25,0,0,0
1.55E+12,2019-02-13T12:07:18.350,0.252,0,0,0
1.55E+12,2019-02-13T12:07:18.351,0.253,0,0,0
1.55E+12,2019-02-13T12:07:18.353,0.255,0,0,0
1.55E+12,2019-02-13T12:07:18.354,0.256,0,0,0
1.55E+12,2019-02-13T12:07:18.355,0.257,0,0,0
1.55E+12,2019-02-13T12:07:18.357,0.259,0,0,0
1.55E+12,2019-02-13T12:07:18.357,0.259,0,0,0
1.55E+12,2019-02-13T12:07:18.358,0.26,0,0,0
1.55E+12,2019-02-13T12:07:18.360,0.262,0,0,0
1.55E+12,2019-02-13T12:07:18.361,0.263,0,0,0
1.55E+12,2019-02-13T12:07:18.363,0.265,0,0,0
1.55E+12,2019-02-13T12:07:18.364,0.266,0,0,0
1.55E+12,2019-02-13T12:07:18.364,0.266,0,0,0
1.55E+12,2019-02-13T12:07:18.366,0.268,0,0,0
1.55E+12,2019-02-13T12:07:18.367,0.269,0,0,0
1.55E+12,2019-02-13T12:07:18.369,0.271,0,0,0
1.55E+12,2019-02-13T12:07:18.370,0.272,0,0,0
1.55E+12,2019-02-13T12:07:18.372,0.274,0,0,0
1.55E+12,2019-02-13T12:07:18.373,0.275,0,0,0
1.55E+12,2019-02-13T12:07:18.373,0.275,0,0,0
1.55E+12,2019-02-13T12:07:18.374,0.276,0,0,0
1.55E+12,2019-02-13T12:07:18.376,0.278,0,0,0
1.55E+12,2019-02-13T12:07:18.377,0.279,0,0,0
1.55E+12,2019-02-13T12:07:18.379,0.281,0,0,0
1.55E+12,2019-02-13T12:07:18.380,0.282,0,0,0
1.55E+12,2019-02-13T12:07:18.382,0.284,0,0,0
1.55E+12,2019-02-13T12:07:18.382,0.284,0,0,0
1.55E+12,2019-02-13T12:07:18.383,0.285,0,0,0
1.55E+12,2019-02-13T12:07:18.385,0.287,0,0,0
1.55E+12,2019-02-13T12:07:18.386,0.288,0,0,0
1.55E+12,2019-02-13T12:07:18.388,0.29,0,0,0
1.55E+12,2019-02-13T12:07:18.389,0.291,0,0,0
1.55E+12,2019-02-13T12:07:18.391,0.293,0,0,0
1.55E+12,2019-02-13T12:07:18.391,0.293,0,0,0
1.55E+12,2019-02-13T12:07:18.392,0.294,0,0,0
1.55E+12,2019-02-13T12:07:18.394,0.296,0,0,0
1.55E+12,2019-02-13T12:07:18.395,0.297,0,0,0
1.55E+12,2019-02-13T12:07:18.396,0.298,0,0,0
1.55E+12,2019-02-13T12:07:18.398,0.3,0,0,0
1.55E+12,2019-02-13T12:07:18.399,0.301,0,0,0
1.55E+12,2019-02-13T12:07:18.399,0.301,0,0,0
1.55E+12,2019-02-13T12:07:18.401,0.303,0,0,0
1.55E+12,2019-02-13T12:07:18.402,0.304,0,0,0
1.55E+12,2019-02-13T12:07:18.404,0.306,0,0,0
1.55E+12,2019-02-13T12:07:18.405,0.307,0,0,0
1.55E+12,2019-02-13T12:07:18.407,0.309,0,0,0
1.55E+12,2019-02-13T12:07:18.408,0.31,0,0,0
1.55E+12,2019-02-13T12:07:18.408,0.31,0,0,0
1.55E+12,2019-02-13T12:07:18.410,0.312,0,0,0
1.55E+12,2019-02-13T12:07:18.411,0.313,0,0,0
1.55E+12,2019-02-13T12:07:18.413,0.315,0,0,0
1.55E+12,2019-02-13T12:07:18.414,0.316,0,0,0
1.55E+12,2019-02-13T12:07:18.415,0.317,0,0,0
1.55E+12,2019-02-13T12:07:18.417,0.319,0,0,0
1.55E+12,2019-02-13T12:07:18.417,0.319,0,0,0
1.55E+12,2019-02-13T12:07:18.418,0.32,0,0,0
1.55E+12,2019-02-13T12:07:18.420,0.322,0,0,0
1.55E+12,2019-02-13T12:07:18.421,0.323,0,0,0
1.55E+12,2019-02-13T12:07:18.423,0.325,0,0,0
1.55E+12,2019-02-13T12:07:18.424,0.326,0,0,0
1.55E+12,2019-02-13T12:07:18.426,0.328,0,0,0
1.55E+12,2019-02-13T12:07:18.426,0.328,0,0,0
1.55E+12,2019-02-13T12:07:18.427,0.329,0,0,0
1.55E+12,2019-02-13T12:07:18.429,0.331,0,0,0
1.55E+12,2019-02-13T12:07:18.430,0.332,0,0,0
1.55E+12,2019-02-13T12:07:18.432,0.334,0,0,0
1.55E+12,2019-02-13T12:07:18.433,0.335,0,0,0
1.55E+12,2019-02-13T12:07:18.435,0.337,0,0,0
1.55E+12,2019-02-13T12:07:18.435,0.337,0,0,0
1.55E+12,2019-02-13T12:07:18.436,0.338,0,0,0
1.55E+12,2019-02-13T12:07:18.437,0.339,0,0,0
1.55E+12,2019-02-13T12:07:18.439,0.341,0,0,0
1.55E+12,2019-02-13T12:07:18.440,0.342,0,0,0
1.55E+12,2019-02-13T12:07:18.442,0.344,0,0,0
1.55E+12,2019-02-13T12:07:18.442,0.344,0,0,0
1.55E+12,2019-02-13T12:07:18.443,0.345,0,0,0
1.55E+12,2019-02-13T12:07:18.445,0.347,0,0,0
1.55E+12,2019-02-13T12:07:18.446,0.348,0,0,0
1.55E+12,2019-02-13T12:07:18.448,0.35,0,0,0
1.55E+12,2019-02-13T12:07:18.449,0.351,0,0,0
1.55E+12,2019-02-13T12:07:18.451,0.353,0,0,0
1.55E+12,2019-02-13T12:07:18.451,0.353,0,0,0
1.55E+12,2019-02-13T12:07:18.452,0.354,0,0,0
1.55E+12,2019-02-13T12:07:18.454,0.356,0,0,0
1.55E+12,2019-02-13T12:07:18.455,0.357,0,0,0
1.55E+12,2019-02-13T12:07:18.457,0.359,0,0,0
1.55E+12,2019-02-13T12:07:18.458,0.36,0,0,0
1.55E+12,2019-02-13T12:07:18.459,0.361,0,0,0
1.55E+12,2019-02-13T12:07:18.459,0.361,0,0,0
1.55E+12,2019-02-13T12:07:18.461,0.363,0,0,0
1.55E+12,2019-02-13T12:07:18.462,0.364,0,0,0
1.55E+12,2019-02-13T12:07:18.464,0.366,0,0,0
1.55E+12,2019-02-13T12:07:18.465,0.367,0,0,0
1.55E+12,2019-02-13T12:07:18.467,0.369,0,0,0
1.55E+12,2019-02-13T12:07:18.468,0.37,0,0,0
1.55E+12,2019-02-13T12:07:18.468,0.37,0,0,0
1.55E+12,2019-02-13T12:07:18.470,0.372,0,0,0
1.55E+12,2019-02-13T12:07:18.471,0.373,0,0,0
1.55E+12,2019-02-13T12:07:18.473,0.375,0,0,0
1.55E+12,2019-02-13T12:07:18.474,0.376,0,0,0
1.55E+12,2019-02-13T12:07:18.476,0.378,0,0,0
1.55E+12,2019-02-13T12:07:18.477,0.379,0,0,0
1.55E+12,2019-02-13T12:07:18.477,0.379,0,0,0
1.55E+12,2019-02-13T12:07:18.478,0.38,0,0,0
1.55E+12,2019-02-13T12:07:18.480,0.382,0,0,0
1.55E+12,2019-02-13T12:07:18.481,0.383,0,0,0
1.55E+12,2019-02-13T12:07:18.483,0.385,0,0,0
1.55E+12,2019-02-13T12:07:18.484,0.386,0,0,0
1.55E+12,2019-02-13T12:07:18.486,0.388,0,0,0
1.55E+12,2019-02-13T12:07:18.486,0.388,0,0,0
1.55E+12,2019-02-13T12:07:18.487,0.389,0,0,0
1.55E+12,2019-02-13T12:07:18.489,0.391,0,0,0
1.55E+12,2019-02-13T12:07:18.490,0.392,0,0,0
1.55E+12,2019-02-13T12:07:18.492,0.394,0,0,0
1.55E+12,2019-02-13T12:07:18.493,0.395,0,0,0
1.55E+12,2019-02-13T12:07:18.495,0.397,0,0,0
1.55E+12,2019-02-13T12:07:18.495,0.397,0,0,0
1.55E+12,2019-02-13T12:07:18.496,0.398,0,0,0
1.55E+12,2019-02-13T12:07:18.498,0.4,0,0,0
1.55E+12,2019-02-13T12:07:18.499,0.401,0,0,0
1.55E+12,2019-02-13T12:07:18.500,0.402,0,0,0
1.55E+12,2019-02-13T12:07:18.502,0.404,0,0,0
1.55E+12,2019-02-13T12:07:18.503,0.405,0,0,0
1.55E+12,2019-02-13T12:07:18.503,0.405,0,0,0
1.55E+12,2019-02-13T12:07:18.505,0.407,0,0,0
1.55E+12,2019-02-13T12:07:18.506,0.408,0,0,0
1.55E+12,2019-02-13T12:07:18.508,0.41,0,0,0
1.55E+12,2019-02-13T12:07:18.509,0.411,0,0,0
1.55E+12,2019-02-13T12:07:18.511,0.413,0,0,0
1.55E+12,2019-02-13T12:07:18.511,0.413,0,0,0
1.55E+12,2019-02-13T12:07:18.514,0.416,0,0,0
1.55E+12,2019-02-13T12:07:18.514,0.416,0,0,0
1.55E+12,2019-02-13T12:07:18.515,0.417,0,0,0
1.55E+12,2019-02-13T12:07:18.517,0.419,0,0,0
1.55E+12,2019-02-13T12:07:18.518,0.42,0,0,0
1.55E+12,2019-02-13T12:07:18.519,0.421,0,0,0
1.55E+12,2019-02-13T12:07:18.519,0.421,0,0,0
1.55E+12,2019-02-13T12:07:18.521,0.423,0,0,0
1.55E+12,2019-02-13T12:07:18.522,0.424,0,0,0
1.55E+12,2019-02-13T12:07:18.524,0.426,0,0,0
1.55E+12,2019-02-13T12:07:18.525,0.427,0,0,0
1.55E+12,2019-02-13T12:07:18.527,0.429,0,0,0
1.55E+12,2019-02-13T12:07:18.528,0.43,0,0,0
1.55E+12,2019-02-13T12:07:18.528,0.43,0,0,0
1.55E+12,2019-02-13T12:07:18.530,0.432,0,0,0
1.55E+12,2019-02-13T12:07:18.531,0.433,0,0,0
1.55E+12,2019-02-13T12:07:18.533,0.435,0,0,0
1.55E+12,2019-02-13T12:07:18.534,0.436,0,0,0
1.55E+12,2019-02-13T12:07:18.536,0.438,0,0,0
1.55E+12,2019-02-13T12:07:18.537,0.439,0,0,0
1.55E+12,2019-02-13T12:07:18.537,0.439,0,0,0
1.55E+12,2019-02-13T12:07:18.539,0.441,0,0,0
1.55E+12,2019-02-13T12:07:18.540,0.442,0,0,0
1.55E+12,2019-02-13T12:07:18.541,0.443,0,0,0
1.55E+12,2019-02-13T12:07:18.543,0.445,0,0,0
1.55E+12,2019-02-13T12:07:18.544,0.446,0,0,0
1.55E+12,2019-02-13T12:07:18.546,0.448,0,0,0
1.55E+12,2019-02-13T12:07:18.546,0.448,0,0,0
1.55E+12,2019-02-13T12:07:18.547,0.449,0,0,0
1.55E+12,2019-02-13T12:07:18.549,0.451,0,0,0
1.55E+12,2019-02-13T12:07:18.550,0.452,0,0,0
1.55E+12,2019-02-13T12:07:18.552,0.454,0,0,0
1.55E+12,2019-02-13T12:07:18.553,0.455,0,0,0
1.55E+12,2019-02-13T12:07:18.555,0.457,0,0,0
1.55E+12,2019-02-13T12:07:18.555,0.457,0,0,0
1.55E+12,2019-02-13T12:07:18.556,0.458,0,0,0
1.55E+12,2019-02-13T12:07:18.558,0.46,0,0,0
1.55E+12,2019-02-13T12:07:18.559,0.461,0,0,0
1.55E+12,2019-02-13T12:07:18.561,0.463,0,0,0
1.55E+12,2019-02-13T12:07:18.562,0.464,0,0,0
1.55E+12,2019-02-13T12:07:18.563,0.465,0,0,0
1.55E+12,2019-02-13T12:07:18.563,0.465,0,0,0
1.55E+12,2019-02-13T12:07:18.565,0.467,0,0,0
1.55E+12,2019-02-13T12:07:18.566,0.468,0,0,0
1.55E+12,2019-02-13T12:07:18.568,0.47,0,0,0
1.55E+12,2019-02-13T12:07:18.569,0.471,0,0,0
1.55E+12,2019-02-13T12:07:18.571,0.473,0,0,0
1.55E+12,2019-02-13T12:07:18.572,0.474,0,0,0
1.55E+12,2019-02-13T12:07:18.572,0.474,0,0,0
1.55E+12,2019-02-13T12:07:18.574,0.476,0,0,0
1.55E+12,2019-02-13T12:07:18.575,0.477,0,0,0
1.55E+12,2019-02-13T12:07:18.577,0.479,0,0,0
1.55E+12,2019-02-13T12:07:18.578,0.48,0,0,0
1.55E+12,2019-02-13T12:07:18.580,0.482,0,0,0
1.55E+12,2019-02-13T12:07:18.581,0.483,0,0,0
1.55E+12,2019-02-13T12:07:18.581,0.483,0,0,0
1.55E+12,2019-02-13T12:07:18.582,0.484,0,0,0
1.55E+12,2019-02-13T12:07:18.584,0.486,0,0,0
1.55E+12,2019-02-13T12:07:18.585,0.487,0,0,0
1.55E+12,2019-02-13T12:07:18.587,0.489,0,0,0
1.55E+12,2019-02-13T12:07:18.588,0.49,0,0,0
1.55E+12,2019-02-13T12:07:18.588,0.49,0,0,0
1.55E+12,2019-02-13T12:07:18.590,0.492,0,0,0
1.55E+12,2019-02-13T12:07:18.591,0.493,0,0,0
1.55E+12,2019-02-13T12:07:18.593,0.495,0,0,0
1.55E+12,2019-02-13T12:07:18.594,0.496,0,0,0
1.55E+12,2019-02-13T12:07:18.596,0.498,0,0,0
1.55E+12,2019-02-13T12:07:18.597,0.499,0,0,0
1.55E+12,2019-02-13T12:07:18.597,0.499,0,0,0
1.55E+12,2019-02-13T12:07:18.599,0.501,0,0,0
1.55E+12,2019-02-13T12:07:18.600,0.502,0,0,0
1.55E+12,2019-02-13T12:07:18.602,0.504,0,0,0
1.55E+12,2019-02-13T12:07:18.603,0.505,0,0,0
1.55E+12,2019-02-13T12:07:18.604,0.506,0,0,0
1.55E+12,2019-02-13T12:07:18.606,0.508,0,0,0
1.55E+12,2019-02-13T12:07:18.606,0.508,0,0,0
1.55E+12,2019-02-13T12:07:18.607,0.509,0,0,0
1.55E+12,2019-02-13T12:07:18.609,0.511,0,0,0
1.55E+12,2019-02-13T12:07:18.610,0.512,0,0,0
1.55E+12,2019-02-13T12:07:18.612,0.514,0,0,0
1.55E+12,2019-02-13T12:07:18.613,0.515,0,0,0
1.55E+12,2019-02-13T12:07:18.615,0.517,0,0,0
1.55E+12,2019-02-13T12:07:18.615,0.517,0,0,0
1.55E+12,2019-02-13T12:07:18.616,0.518,0,0,0
1.55E+12,2019-02-13T12:07:18.618,0.52,0,0,0
1.55E+12,2019-02-13T12:07:18.619,0.521,0,0,0
1.55E+12,2019-02-13T12:07:18.621,0.523,0,0,0
1.55E+12,2019-02-13T12:07:18.622,0.524,0,0,0
1.55E+12,2019-02-13T12:07:18.624,0.526,0,0,0
1.55E+12,2019-02-13T12:07:18.624,0.526,0,0,0
1.55E+12,2019-02-13T12:07:18.625,0.527,0,0,0
1.55E+12,2019-02-13T12:07:18.626,0.528,0,0,0
1.55E+12,2019-02-13T12:07:18.628,0.53,0,0,0
1.55E+12,2019-02-13T12:07:18.629,0.531,0,0,0
1.55E+12,2019-02-13T12:07:18.631,0.533,0,0,0
1.55E+12,2019-02-13T12:07:18.632,0.534,0,0,0
1.55E+12,2019-02-13T12:07:18.632,0.534,0,0,0
1.55E+12,2019-02-13T12:07:18.634,0.536,0,0,0
1.55E+12,2019-02-13T12:07:18.635,0.537,0,0,0
1.55E+12,2019-02-13T12:07:18.637,0.539,0,0,0
1.55E+12,2019-02-13T12:07:18.638,0.54,0,0,0
1.55E+12,2019-02-13T12:07:18.640,0.542,0,0,0
