epoch (ms),time (-09:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1550086478428,2019-02-13T12:34:38.428,0.123,0.429,0.121,1.015
1550086478430,2019-02-13T12:34:38.430,0.125,0.429,0.124,1.009
1550086478431,2019-02-13T12:34:38.431,0.126,0.435,0.123,1.010
1550086478433,2019-02-13T12:34:38.433,0.128,0.432,0.116,1.012
1550086478434,2019-02-13T12:34:38.434,0.129,0.431,0.124,1.009
1550086478435,2019-02-13T12:34:38.435,0.130,0.430,0.124,1.014
1550086478435,2019-02-13T12:34:38.435,0.130,0.426,0.119,1.008
1550086478437,2019-02-13T12:34:38.437,0.132,0.430,0.123,1.007
1550086478438,2019-02-13T12:34:38.438,0.133,0.429,0.123,1.004
1550086478440,2019-02-13T12:34:38.440,0.135,0.432,0.117,0.994
1550086478441,2019-02-13T12:34:38.441,0.136,0.431,0.127,0.996
1550086478443,2019-02-13T12:34:38.443,0.138,0.431,0.121,0.998
1550086478444,2019-02-13T12:34:38.444,0.139,0.431,0.123,1.002
1550086478446,2019-02-13T12:34:38.446,0.141,0.429,0.114,1.008
1550086478446,2019-02-13T12:34:38.446,0.141,0.427,0.116,1.000
1550086478447,2019-02-13T12:34:38.447,0.142,0.423,0.115,1.004
1550086478449,2019-02-13T12:34:38.449,0.144,0.422,0.114,1.001
1550086478450,2019-02-13T12:34:38.450,0.145,0.430,0.118,1.003
1550086478452,2019-02-13T12:34:38.452,0.147,0.425,0.115,0.997
1550086478453,2019-02-13T12:34:38.453,0.148,0.425,0.109,1.003
1550086478453,2019-02-13T12:34:38.453,0.148,0.422,0.120,1.000
1550086478454,2019-02-13T12:34:38.454,0.149,0.425,0.118,0.999
1550086478456,2019-02-13T12:34:38.456,0.151,0.427,0.117,0.999
1550086478457,2019-02-13T12:34:38.457,0.152,0.426,0.117,0.997
1550086478459,2019-02-13T12:34:38.459,0.154,0.421,0.117,0.995
1550086478460,2019-02-13T12:34:38.460,0.155,0.424,0.118,0.996
1550086478462,2019-02-13T12:34:38.462,0.157,0.427,0.119,0.992
1550086478462,2019-02-13T12:34:38.462,0.157,0.430,0.114,0.995
1550086478463,2019-02-13T12:34:38.463,0.158,0.424,0.112,0.989
1550086478465,2019-02-13T12:34:38.465,0.160,0.424,0.119,0.992
1550086478466,2019-02-13T12:34:38.466,0.161,0.432,0.115,0.991
1550086478468,2019-02-13T12:34:38.468,0.163,0.427,0.113,0.987
1550086478469,2019-02-13T12:34:38.469,0.164,0.424,0.114,0.983
1550086478471,2019-02-13T12:34:38.471,0.166,0.426,0.112,0.984
1550086478471,2019-02-13T12:34:38.471,0.166,0.425,0.119,0.974
1550086478472,2019-02-13T12:34:38.472,0.167,0.422,0.120,0.979
1550086478474,2019-02-13T12:34:38.474,0.169,0.422,0.113,0.976
1550086478475,2019-02-13T12:34:38.475,0.170,0.424,0.114,0.976
1550086478476,2019-02-13T12:34:38.476,0.171,0.421,0.115,0.968
1550086478478,2019-02-13T12:34:38.478,0.173,0.421,0.114,0.962
1550086478479,2019-02-13T12:34:38.479,0.174,0.427,0.117,0.959
1550086478479,2019-02-13T12:34:38.479,0.174,0.418,0.118,0.958
1550086478481,2019-02-13T12:34:38.481,0.176,0.420,0.119,0.963
1550086478482,2019-02-13T12:34:38.482,0.177,0.417,0.120,0.959
1550086478484,2019-02-13T12:34:38.484,0.179,0.409,0.125,0.951
1550086478485,2019-02-13T12:34:38.485,0.180,0.411,0.122,0.947
1550086478487,2019-02-13T12:34:38.487,0.182,0.411,0.123,0.946
1550086478488,2019-02-13T12:34:38.488,0.183,0.416,0.121,0.943
1550086478488,2019-02-13T12:34:38.488,0.183,0.416,0.134,0.946
1550086478490,2019-02-13T12:34:38.490,0.185,0.410,0.130,0.943
1550086478491,2019-02-13T12:34:38.491,0.186,0.410,0.132,0.945
1550086478493,2019-02-13T12:34:38.493,0.188,0.402,0.129,0.934
1550086478494,2019-02-13T12:34:38.494,0.189,0.408,0.141,0.928
1550086478496,2019-02-13T12:34:38.496,0.191,0.406,0.140,0.928
1550086478497,2019-02-13T12:34:38.497,0.192,0.402,0.137,0.929
1550086478497,2019-02-13T12:34:38.497,0.192,0.405,0.139,0.926
1550086478498,2019-02-13T12:34:38.498,0.193,0.405,0.141,0.923
1550086478500,2019-02-13T12:34:38.500,0.195,0.407,0.143,0.920
1550086478501,2019-02-13T12:34:38.501,0.196,0.404,0.145,0.924
1550086478503,2019-02-13T12:34:38.503,0.198,0.403,0.147,0.919
1550086478504,2019-02-13T12:34:38.504,0.199,0.402,0.145,0.918
1550086478504,2019-02-13T12:34:38.504,0.199,0.405,0.147,0.913
1550086478506,2019-02-13T12:34:38.506,0.201,0.401,0.146,0.908
1550086478507,2019-02-13T12:34:38.507,0.202,0.407,0.147,0.903
1550086478509,2019-02-13T12:34:38.509,0.204,0.401,0.149,0.905
1550086478510,2019-02-13T12:34:38.510,0.205,0.398,0.138,0.903
1550086478512,2019-02-13T12:34:38.512,0.207,0.396,0.112,0.881
1550086478513,2019-02-13T12:34:38.513,0.208,0.387,0.087,0.846
1550086478513,2019-02-13T12:34:38.513,0.208,0.388,0.087,0.826
1550086478515,2019-02-13T12:34:38.515,0.210,0.388,0.103,0.849
1550086478516,2019-02-13T12:34:38.516,0.211,0.386,0.115,0.859
1550086478517,2019-02-13T12:34:38.517,0.212,0.385,0.124,0.864
1550086478519,2019-02-13T12:34:38.519,0.214,0.388,0.122,0.872
1550086478520,2019-02-13T12:34:38.520,0.215,0.382,0.127,0.881
1550086478522,2019-02-13T12:34:38.522,0.217,0.379,0.129,0.885
1550086478522,2019-02-13T12:34:38.522,0.217,0.385,0.124,0.889
1550086478523,2019-02-13T12:34:38.523,0.218,0.381,0.130,0.893
1550086478525,2019-02-13T12:34:38.525,0.220,0.375,0.139,0.901
1550086478526,2019-02-13T12:34:38.526,0.221,0.377,0.148,0.909
1550086478528,2019-02-13T12:34:38.528,0.223,0.383,0.147,0.906
1550086478529,2019-02-13T12:34:38.529,0.224,0.382,0.149,0.905
1550086478531,2019-02-13T12:34:38.531,0.226,0.381,0.151,0.904
1550086478531,2019-02-13T12:34:38.531,0.226,0.374,0.154,0.896
1550086478532,2019-02-13T12:34:38.532,0.227,0.380,0.166,0.893
1550086478534,2019-02-13T12:34:38.534,0.229,0.373,0.167,0.896
1550086478535,2019-02-13T12:34:38.535,0.230,0.376,0.187,0.894
1550086478537,2019-02-13T12:34:38.537,0.232,0.361,0.185,0.892
1550086478538,2019-02-13T12:34:38.538,0.233,0.363,0.187,0.893
1550086478539,2019-02-13T12:34:38.539,0.234,0.358,0.181,0.890
1550086478539,2019-02-13T12:34:38.539,0.234,0.349,0.176,0.882
1550086478541,2019-02-13T12:34:38.541,0.236,0.343,0.174,0.881
1550086478542,2019-02-13T12:34:38.542,0.237,0.325,0.193,0.878
1550086478544,2019-02-13T12:34:38.544,0.239,0.326,0.149,0.874
1550086478545,2019-02-13T12:34:38.545,0.240,0.330,0.160,0.849
1550086478547,2019-02-13T12:34:38.547,0.242,0.308,0.145,0.911
1550086478548,2019-02-13T12:34:38.548,0.243,0.296,0.142,0.880
1550086478548,2019-02-13T12:34:38.548,0.243,0.270,0.158,0.880
1550086478550,2019-02-13T12:34:38.550,0.245,0.229,0.158,0.897
1550086478551,2019-02-13T12:34:38.551,0.246,0.228,0.179,0.868
1550086478553,2019-02-13T12:34:38.553,0.248,0.215,0.161,0.864
1550086478554,2019-02-13T12:34:38.554,0.249,0.217,0.166,0.874
1550086478556,2019-02-13T12:34:38.556,0.251,0.222,0.155,0.865
1550086478557,2019-02-13T12:34:38.557,0.252,0.229,0.145,0.868
1550086478557,2019-02-13T12:34:38.557,0.252,0.246,0.140,0.857
1550086478559,2019-02-13T12:34:38.559,0.254,0.254,0.138,0.860
1550086478560,2019-02-13T12:34:38.560,0.255,0.264,0.133,0.864
1550086478561,2019-02-13T12:34:38.561,0.256,0.281,0.130,0.861
1550086478563,2019-02-13T12:34:38.563,0.258,0.296,0.134,0.864
1550086478564,2019-02-13T12:34:38.564,0.259,0.309,0.137,0.865
1550086478566,2019-02-13T12:34:38.566,0.261,0.334,0.136,0.861
1550086478566,2019-02-13T12:34:38.566,0.261,0.349,0.133,0.861
1550086478567,2019-02-13T12:34:38.567,0.262,0.366,0.141,0.866
1550086478569,2019-02-13T12:34:38.569,0.264,0.374,0.137,0.854
1550086478570,2019-02-13T12:34:38.570,0.265,0.388,0.143,0.862
1550086478572,2019-02-13T12:34:38.572,0.267,0.394,0.141,0.858
1550086478573,2019-02-13T12:34:38.573,0.268,0.401,0.138,0.851
1550086478573,2019-02-13T12:34:38.573,0.268,0.411,0.138,0.854
1550086478575,2019-02-13T12:34:38.575,0.270,0.415,0.144,0.856
1550086478576,2019-02-13T12:34:38.576,0.271,0.422,0.139,0.852
1550086478578,2019-02-13T12:34:38.578,0.273,0.414,0.134,0.845
1550086478579,2019-02-13T12:34:38.579,0.274,0.420,0.137,0.846
1550086478580,2019-02-13T12:34:38.580,0.275,0.412,0.141,0.842
1550086478582,2019-02-13T12:34:38.582,0.277,0.412,0.148,0.845
1550086478582,2019-02-13T12:34:38.582,0.277,0.410,0.155,0.841
1550086478583,2019-02-13T12:34:38.583,0.278,0.408,0.154,0.848
1550086478585,2019-02-13T12:34:38.585,0.280,0.403,0.158,0.850
1550086478586,2019-02-13T12:34:38.586,0.281,0.405,0.156,0.840
1550086478588,2019-02-13T12:34:38.588,0.283,0.400,0.155,0.841
1550086478589,2019-02-13T12:34:38.589,0.284,0.401,0.160,0.846
1550086478591,2019-02-13T12:34:38.591,0.286,0.392,0.166,0.840
1550086478591,2019-02-13T12:34:38.591,0.286,0.396,0.163,0.836
1550086478592,2019-02-13T12:34:38.592,0.287,0.392,0.165,0.843
1550086478594,2019-02-13T12:34:38.594,0.289,0.379,0.167,0.846
1550086478595,2019-02-13T12:34:38.595,0.290,0.382,0.175,0.842
1550086478597,2019-02-13T12:34:38.597,0.292,0.378,0.187,0.845
1550086478598,2019-02-13T12:34:38.598,0.293,0.384,0.199,0.847
1550086478600,2019-02-13T12:34:38.600,0.295,0.378,0.185,0.842
1550086478600,2019-02-13T12:34:38.600,0.295,0.384,0.185,0.835
1550086478601,2019-02-13T12:34:38.601,0.296,0.379,0.184,0.832
1550086478602,2019-02-13T12:34:38.602,0.297,0.379,0.188,0.844
1550086478604,2019-02-13T12:34:38.604,0.299,0.380,0.195,0.843
1550086478605,2019-02-13T12:34:38.605,0.300,0.377,0.195,0.837
1550086478607,2019-02-13T12:34:38.607,0.302,0.380,0.194,0.841
1550086478608,2019-02-13T12:34:38.608,0.303,0.379,0.192,0.835
1550086478608,2019-02-13T12:34:38.608,0.303,0.376,0.187,0.831
1550086478610,2019-02-13T12:34:38.610,0.305,0.379,0.181,0.841
1550086478611,2019-02-13T12:34:38.611,0.306,0.379,0.175,0.842
1550086478613,2019-02-13T12:34:38.613,0.308,0.380,0.170,0.837
1550086478614,2019-02-13T12:34:38.614,0.309,0.372,0.166,0.833
1550086478616,2019-02-13T12:34:38.616,0.311,0.375,0.161,0.842
1550086478617,2019-02-13T12:34:38.617,0.312,0.367,0.161,0.843
1550086478617,2019-02-13T12:34:38.617,0.312,0.368,0.157,0.844
1550086478619,2019-02-13T12:34:38.619,0.314,0.364,0.151,0.841
1550086478620,2019-02-13T12:34:38.620,0.315,0.357,0.150,0.840
1550086478621,2019-02-13T12:34:38.621,0.316,0.361,0.149,0.837
1550086478623,2019-02-13T12:34:38.623,0.318,0.359,0.150,0.842
1550086478624,2019-02-13T12:34:38.624,0.319,0.351,0.150,0.838
1550086478626,2019-02-13T12:34:38.626,0.321,0.346,0.148,0.845
1550086478626,2019-02-13T12:34:38.626,0.321,0.336,0.147,0.848
1550086478627,2019-02-13T12:34:38.627,0.322,0.329,0.148,0.845
1550086478629,2019-02-13T12:34:38.629,0.324,0.327,0.144,0.844
1550086478630,2019-02-13T12:34:38.630,0.325,0.327,0.140,0.843
1550086478632,2019-02-13T12:34:38.632,0.327,0.327,0.142,0.856
1550086478633,2019-02-13T12:34:38.633,0.328,0.328,0.137,0.853
1550086478635,2019-02-13T12:34:38.635,0.330,0.338,0.132,0.859
1550086478635,2019-02-13T12:34:38.635,0.330,0.341,0.124,0.862
1550086478636,2019-02-13T12:34:38.636,0.331,0.347,0.120,0.862
1550086478638,2019-02-13T12:34:38.638,0.333,0.350,0.116,0.867
1550086478639,2019-02-13T12:34:38.639,0.334,0.352,0.114,0.870
1550086478641,2019-02-13T12:34:38.641,0.336,0.357,0.114,0.879
1550086478642,2019-02-13T12:34:38.642,0.337,0.357,0.111,0.881
1550086478642,2019-02-13T12:34:38.642,0.337,0.360,0.110,0.877
1550086478645,2019-02-13T12:34:38.645,0.340,0.359,0.110,0.879
1550086478645,2019-02-13T12:34:38.645,0.340,0.355,0.104,0.893
1550086478646,2019-02-13T12:34:38.646,0.341,0.357,0.103,0.893
1550086478648,2019-02-13T12:34:38.648,0.343,0.352,0.101,0.888
1550086478649,2019-02-13T12:34:38.649,0.344,0.352,0.102,0.885
1550086478651,2019-02-13T12:34:38.651,0.346,0.352,0.099,0.880
1550086478651,2019-02-13T12:34:38.651,0.346,0.350,0.097,0.883
1550086478652,2019-02-13T12:34:38.652,0.347,0.348,0.094,0.887
1550086478654,2019-02-13T12:34:38.654,0.349,0.348,0.092,0.884
1550086478655,2019-02-13T12:34:38.655,0.350,0.347,0.090,0.880
1550086478657,2019-02-13T12:34:38.657,0.352,0.340,0.098,0.877
1550086478658,2019-02-13T12:34:38.658,0.353,0.347,0.093,0.880
1550086478660,2019-02-13T12:34:38.660,0.355,0.337,0.086,0.885
1550086478660,2019-02-13T12:34:38.660,0.355,0.337,0.092,0.886
1550086478661,2019-02-13T12:34:38.661,0.356,0.339,0.088,0.886
1550086478663,2019-02-13T12:34:38.663,0.358,0.341,0.089,0.885
1550086478664,2019-02-13T12:34:38.664,0.359,0.341,0.079,0.882
1550086478665,2019-02-13T12:34:38.665,0.360,0.340,0.079,0.884
1550086478667,2019-02-13T12:34:38.667,0.362,0.342,0.078,0.890
1550086478668,2019-02-13T12:34:38.668,0.363,0.341,0.078,0.886
1550086478668,2019-02-13T12:34:38.668,0.363,0.348,0.076,0.883
1550086478670,2019-02-13T12:34:38.670,0.365,0.349,0.073,0.893
1550086478671,2019-02-13T12:34:38.671,0.366,0.353,0.074,0.891
1550086478673,2019-02-13T12:34:38.673,0.368,0.351,0.068,0.890
1550086478674,2019-02-13T12:34:38.674,0.369,0.354,0.067,0.892
1550086478676,2019-02-13T12:34:38.676,0.371,0.354,0.066,0.884
1550086478677,2019-02-13T12:34:38.677,0.372,0.356,0.066,0.890
1550086478677,2019-02-13T12:34:38.677,0.372,0.365,0.064,0.884
1550086478679,2019-02-13T12:34:38.679,0.374,0.361,0.060,0.883
1550086478680,2019-02-13T12:34:38.680,0.375,0.361,0.065,0.893
1550086478682,2019-02-13T12:34:38.682,0.377,0.363,0.062,0.888
1550086478683,2019-02-13T12:34:38.683,0.378,0.364,0.064,0.886
1550086478684,2019-02-13T12:34:38.684,0.379,0.363,0.066,0.883
1550086478686,2019-02-13T12:34:38.686,0.381,0.373,0.065,0.880
1550086478686,2019-02-13T12:34:38.686,0.381,0.372,0.065,0.881
1550086478687,2019-02-13T12:34:38.687,0.382,0.368,0.060,0.882
1550086478689,2019-02-13T12:34:38.689,0.384,0.367,0.062,0.884
1550086478690,2019-02-13T12:34:38.690,0.385,0.360,0.065,0.882
1550086478692,2019-02-13T12:34:38.692,0.387,0.367,0.063,0.883
1550086478693,2019-02-13T12:34:38.693,0.388,0.370,0.068,0.874
1550086478695,2019-02-13T12:34:38.695,0.390,0.370,0.068,0.877
1550086478695,2019-02-13T12:34:38.695,0.390,0.374,0.064,0.875
1550086478696,2019-02-13T12:34:38.696,0.391,0.380,0.066,0.880
1550086478698,2019-02-13T12:34:38.698,0.393,0.373,0.063,0.875
1550086478699,2019-02-13T12:34:38.699,0.394,0.375,0.064,0.878
1550086478701,2019-02-13T12:34:38.701,0.396,0.375,0.067,0.875
1550086478702,2019-02-13T12:34:38.702,0.397,0.376,0.058,0.874
1550086478704,2019-02-13T12:34:38.704,0.399,0.382,0.064,0.871
1550086478704,2019-02-13T12:34:38.704,0.399,0.387,0.063,0.876
1550086478705,2019-02-13T12:34:38.705,0.400,0.381,0.057,0.876
1550086478706,2019-02-13T12:34:38.706,0.401,0.387,0.057,0.880
1550086478708,2019-02-13T12:34:38.708,0.403,0.385,0.061,0.876
1550086478709,2019-02-13T12:34:38.709,0.404,0.391,0.057,0.878
1550086478711,2019-02-13T12:34:38.711,0.406,0.396,0.053,0.880
1550086478711,2019-02-13T12:34:38.711,0.406,0.394,0.048,0.882
1550086478712,2019-02-13T12:34:38.712,0.407,0.398,0.046,0.880
1550086478714,2019-02-13T12:34:38.714,0.409,0.401,0.040,0.877
1550086478715,2019-02-13T12:34:38.715,0.410,0.398,0.047,0.884
1550086478717,2019-02-13T12:34:38.717,0.412,0.399,0.048,0.881
1550086478718,2019-02-13T12:34:38.718,0.413,0.399,0.050,0.881
1550086478720,2019-02-13T12:34:38.720,0.415,0.401,0.046,0.884
1550086478720,2019-02-13T12:34:38.720,0.415,0.403,0.045,0.877
1550086478723,2019-02-13T12:34:38.723,0.418,0.402,0.045,0.883
1550086478723,2019-02-13T12:34:38.723,0.418,0.406,0.047,0.887
1550086478724,2019-02-13T12:34:38.724,0.419,0.409,0.044,0.884
1550086478725,2019-02-13T12:34:38.725,0.420,0.405,0.044,0.879
1550086478727,2019-02-13T12:34:38.727,0.422,0.407,0.050,0.884
1550086478728,2019-02-13T12:34:38.728,0.423,0.410,0.046,0.887
1550086478728,2019-02-13T12:34:38.728,0.423,0.405,0.041,0.884
1550086478730,2019-02-13T12:34:38.730,0.425,0.405,0.047,0.889
1550086478731,2019-02-13T12:34:38.731,0.426,0.413,0.038,0.881
1550086478733,2019-02-13T12:34:38.733,0.428,0.417,0.036,0.881
1550086478734,2019-02-13T12:34:38.734,0.429,0.418,0.035,0.886
1550086478736,2019-02-13T12:34:38.736,0.431,0.413,0.035,0.886
1550086478737,2019-02-13T12:34:38.737,0.432,0.418,0.033,0.890
1550086478737,2019-02-13T12:34:38.737,0.432,0.413,0.029,0.888
1550086478739,2019-02-13T12:34:38.739,0.434,0.418,0.024,0.882
1550086478740,2019-02-13T12:34:38.740,0.435,0.419,0.020,0.880
1550086478742,2019-02-13T12:34:38.742,0.437,0.418,0.021,0.889
1550086478743,2019-02-13T12:34:38.743,0.438,0.418,0.016,0.885
1550086478745,2019-02-13T12:34:38.745,0.440,0.418,0.018,0.883
1550086478746,2019-02-13T12:34:38.746,0.441,0.417,0.016,0.884
1550086478746,2019-02-13T12:34:38.746,0.441,0.420,0.014,0.883
1550086478747,2019-02-13T12:34:38.747,0.442,0.426,0.017,0.879
1550086478749,2019-02-13T12:34:38.749,0.444,0.423,0.012,0.884
1550086478750,2019-02-13T12:34:38.750,0.445,0.425,0.012,0.880
1550086478752,2019-02-13T12:34:38.752,0.447,0.425,0.013,0.880
1550086478753,2019-02-13T12:34:38.753,0.448,0.421,0.013,0.882
1550086478755,2019-02-13T12:34:38.755,0.450,0.428,0.015,0.886
1550086478755,2019-02-13T12:34:38.755,0.450,0.427,0.018,0.890
1550086478756,2019-02-13T12:34:38.756,0.451,0.424,0.016,0.896
1550086478758,2019-02-13T12:34:38.758,0.453,0.428,0.012,0.890
1550086478759,2019-02-13T12:34:38.759,0.454,0.430,0.019,0.892
1550086478761,2019-02-13T12:34:38.761,0.456,0.429,0.013,0.902
1550086478762,2019-02-13T12:34:38.762,0.457,0.429,0.013,0.889
1550086478764,2019-02-13T12:34:38.764,0.459,0.430,0.013,0.895
1550086478764,2019-02-13T12:34:38.764,0.459,0.431,0.016,0.896
1550086478765,2019-02-13T12:34:38.765,0.460,0.440,0.008,0.893
1550086478767,2019-02-13T12:34:38.767,0.462,0.441,0.010,0.893
1550086478768,2019-02-13T12:34:38.768,0.463,0.436,0.005,0.903
1550086478769,2019-02-13T12:34:38.769,0.464,0.434,0.003,0.905
1550086478771,2019-02-13T12:34:38.771,0.466,0.444,0.007,0.910
1550086478772,2019-02-13T12:34:38.772,0.467,0.439,0.005,0.902
1550086478772,2019-02-13T12:34:38.772,0.467,0.440,0.006,0.908
1550086478774,2019-02-13T12:34:38.774,0.469,0.441,0.001,0.908
