epoch (ms),time (-09:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1550086623389,2019-02-13T12:37:03.389,0.180,0.171,0.095,1.008
1550086623389,2019-02-13T12:37:03.389,0.180,0.172,0.093,1.004
1550086623391,2019-02-13T12:37:03.391,0.182,0.175,0.090,1.001
1550086623392,2019-02-13T12:37:03.392,0.183,0.175,0.085,1.001
1550086623393,2019-02-13T12:37:03.393,0.184,0.176,0.089,1.001
1550086623395,2019-02-13T12:37:03.395,0.186,0.178,0.090,1.004
1550086623396,2019-02-13T12:37:03.396,0.187,0.178,0.086,1.001
1550086623398,2019-02-13T12:37:03.398,0.189,0.181,0.088,0.999
1550086623398,2019-02-13T12:37:03.398,0.189,0.180,0.091,1.000
1550086623399,2019-02-13T12:37:03.399,0.190,0.187,0.088,0.998
1550086623401,2019-02-13T12:37:03.401,0.192,0.187,0.094,0.996
1550086623402,2019-02-13T12:37:03.402,0.193,0.190,0.094,0.997
1550086623404,2019-02-13T12:37:03.404,0.195,0.186,0.092,0.991
1550086623405,2019-02-13T12:37:03.405,0.196,0.186,0.095,0.995
1550086623407,2019-02-13T12:37:03.407,0.198,0.197,0.090,0.989
1550086623407,2019-02-13T12:37:03.407,0.198,0.193,0.087,0.986
1550086623408,2019-02-13T12:37:03.408,0.199,0.194,0.089,0.989
1550086623410,2019-02-13T12:37:03.410,0.201,0.196,0.087,0.992
1550086623411,2019-02-13T12:37:03.411,0.202,0.189,0.080,0.989
1550086623413,2019-02-13T12:37:03.413,0.204,0.202,0.078,0.991
1550086623414,2019-02-13T12:37:03.414,0.205,0.200,0.081,0.990
1550086623415,2019-02-13T12:37:03.415,0.206,0.198,0.076,0.985
1550086623415,2019-02-13T12:37:03.415,0.206,0.200,0.065,0.986
1550086623417,2019-02-13T12:37:03.417,0.208,0.193,0.064,0.974
1550086623418,2019-02-13T12:37:03.418,0.209,0.200,0.060,0.972
1550086623420,2019-02-13T12:37:03.420,0.211,0.205,0.064,0.984
1550086623421,2019-02-13T12:37:03.421,0.212,0.212,0.082,0.993
1550086623423,2019-02-13T12:37:03.423,0.214,0.213,0.089,0.992
1550086623424,2019-02-13T12:37:03.424,0.215,0.213,0.077,0.995
1550086623424,2019-02-13T12:37:03.424,0.215,0.210,0.071,0.983
1550086623426,2019-02-13T12:37:03.426,0.217,0.214,0.071,0.982
1550086623427,2019-02-13T12:37:03.427,0.218,0.217,0.069,0.982
1550086623429,2019-02-13T12:37:03.429,0.220,0.216,0.070,0.974
1550086623430,2019-02-13T12:37:03.430,0.221,0.215,0.073,0.979
1550086623432,2019-02-13T12:37:03.432,0.223,0.218,0.072,0.972
1550086623433,2019-02-13T12:37:03.433,0.224,0.219,0.066,0.974
1550086623433,2019-02-13T12:37:03.433,0.224,0.218,0.071,0.967
1550086623435,2019-02-13T12:37:03.435,0.226,0.221,0.066,0.967
1550086623436,2019-02-13T12:37:03.436,0.227,0.222,0.069,0.971
1550086623437,2019-02-13T12:37:03.437,0.228,0.222,0.071,0.970
1550086623439,2019-02-13T12:37:03.439,0.230,0.228,0.065,0.965
1550086623440,2019-02-13T12:37:03.440,0.231,0.233,0.073,0.975
1550086623440,2019-02-13T12:37:03.440,0.231,0.240,0.072,0.971
1550086623442,2019-02-13T12:37:03.442,0.233,0.236,0.073,0.962
1550086623443,2019-02-13T12:37:03.443,0.234,0.241,0.069,0.968
1550086623445,2019-02-13T12:37:03.445,0.236,0.240,0.074,0.964
1550086623446,2019-02-13T12:37:03.446,0.237,0.244,0.070,0.965
1550086623448,2019-02-13T12:37:03.448,0.239,0.250,0.084,0.969
1550086623449,2019-02-13T12:37:03.449,0.240,0.255,0.088,0.968
1550086623449,2019-02-13T12:37:03.449,0.240,0.254,0.089,0.971
1550086623451,2019-02-13T12:37:03.451,0.242,0.251,0.088,0.964
1550086623452,2019-02-13T12:37:03.452,0.243,0.250,0.085,0.958
1550086623454,2019-02-13T12:37:03.454,0.245,0.261,0.095,0.955
1550086623455,2019-02-13T12:37:03.455,0.246,0.259,0.102,0.964
1550086623456,2019-02-13T12:37:03.456,0.247,0.259,0.099,0.959
1550086623458,2019-02-13T12:37:03.458,0.249,0.258,0.094,0.952
1550086623458,2019-02-13T12:37:03.458,0.249,0.260,0.103,0.949
1550086623459,2019-02-13T12:37:03.459,0.250,0.263,0.105,0.955
1550086623461,2019-02-13T12:37:03.461,0.252,0.261,0.101,0.959
1550086623462,2019-02-13T12:37:03.462,0.253,0.265,0.106,0.949
1550086623464,2019-02-13T12:37:03.464,0.255,0.266,0.105,0.955
1550086623465,2019-02-13T12:37:03.465,0.256,0.266,0.104,0.954
1550086623467,2019-02-13T12:37:03.467,0.258,0.267,0.098,0.950
1550086623467,2019-02-13T12:37:03.467,0.258,0.269,0.095,0.940
1550086623468,2019-02-13T12:37:03.468,0.259,0.267,0.094,0.950
1550086623470,2019-02-13T12:37:03.470,0.261,0.279,0.099,0.947
1550086623471,2019-02-13T12:37:03.471,0.262,0.279,0.092,0.948
1550086623473,2019-02-13T12:37:03.473,0.264,0.278,0.105,0.943
1550086623474,2019-02-13T12:37:03.474,0.265,0.287,0.117,0.957
1550086623476,2019-02-13T12:37:03.476,0.267,0.289,0.160,0.979
1550086623476,2019-02-13T12:37:03.476,0.267,0.292,0.187,0.989
1550086623477,2019-02-13T12:37:03.477,0.268,0.335,0.393,1.049
1550086623478,2019-02-13T12:37:03.478,0.269,0.247,0.458,1.171
1550086623480,2019-02-13T12:37:03.480,0.271,0.224,0.266,0.759
1550086623481,2019-02-13T12:37:03.481,0.272,0.291,0.092,0.835
1550086623483,2019-02-13T12:37:03.483,0.274,0.212,0.149,1.012
1550086623484,2019-02-13T12:37:03.484,0.275,0.366,0.281,1.065
1550086623484,2019-02-13T12:37:03.484,0.275,0.251,0.323,0.999
1550086623486,2019-02-13T12:37:03.486,0.277,0.305,0.234,0.921
1550086623487,2019-02-13T12:37:03.487,0.278,0.294,0.155,1.012
1550086623489,2019-02-13T12:37:03.489,0.280,0.305,0.117,1.021
1550086623490,2019-02-13T12:37:03.490,0.281,0.296,0.044,0.962
1550086623492,2019-02-13T12:37:03.492,0.283,0.290,0.023,0.958
1550086623493,2019-02-13T12:37:03.493,0.284,0.320,0.033,1.002
1550086623493,2019-02-13T12:37:03.493,0.284,0.310,0.022,0.994
1550086623495,2019-02-13T12:37:03.495,0.286,0.319,-0.019,1.001
1550086623496,2019-02-13T12:37:03.496,0.287,0.308,-0.064,1.017
1550086623497,2019-02-13T12:37:03.497,0.288,0.315,-0.106,1.042
1550086623499,2019-02-13T12:37:03.499,0.290,0.311,-0.108,1.043
1550086623500,2019-02-13T12:37:03.500,0.291,0.316,-0.076,1.057
1550086623502,2019-02-13T12:37:03.502,0.293,0.315,-0.070,1.071
1550086623502,2019-02-13T12:37:03.502,0.293,0.315,-0.093,1.082
1550086623503,2019-02-13T12:37:03.503,0.294,0.302,-0.120,1.091
1550086623505,2019-02-13T12:37:03.505,0.296,0.309,-0.145,1.101
1550086623506,2019-02-13T12:37:03.506,0.297,0.300,-0.139,1.104
1550086623508,2019-02-13T12:37:03.508,0.299,0.297,-0.128,1.117
1550086623509,2019-02-13T12:37:03.509,0.300,0.281,-0.119,1.122
1550086623509,2019-02-13T12:37:03.509,0.300,0.281,-0.122,1.126
1550086623511,2019-02-13T12:37:03.511,0.302,0.271,-0.129,1.126
1550086623512,2019-02-13T12:37:03.512,0.303,0.263,-0.131,1.130
1550086623514,2019-02-13T12:37:03.514,0.305,0.255,-0.117,1.120
1550086623515,2019-02-13T12:37:03.515,0.306,0.250,-0.098,1.111
1550086623517,2019-02-13T12:37:03.517,0.308,0.241,-0.079,1.099
1550086623518,2019-02-13T12:37:03.518,0.309,0.235,-0.049,1.085
1550086623518,2019-02-13T12:37:03.518,0.309,0.226,-0.036,1.066
1550086623519,2019-02-13T12:37:03.519,0.310,0.226,-0.014,1.043
1550086623521,2019-02-13T12:37:03.521,0.312,0.218,0.001,1.015
1550086623522,2019-02-13T12:37:03.522,0.313,0.215,0.025,0.993
1550086623524,2019-02-13T12:37:03.524,0.315,0.212,0.053,0.980
1550086623525,2019-02-13T12:37:03.525,0.316,0.188,0.058,0.953
1550086623527,2019-02-13T12:37:03.527,0.318,0.184,0.064,0.934
1550086623527,2019-02-13T12:37:03.527,0.318,0.167,0.065,0.910
1550086623528,2019-02-13T12:37:03.528,0.319,0.169,0.068,0.895
1550086623530,2019-02-13T12:37:03.530,0.321,0.182,0.080,0.896
1550086623531,2019-02-13T12:37:03.531,0.322,0.183,0.104,0.879
1550086623533,2019-02-13T12:37:03.533,0.324,0.192,0.118,0.883
1550086623534,2019-02-13T12:37:03.534,0.325,0.204,0.132,0.885
1550086623536,2019-02-13T12:37:03.536,0.327,0.214,0.145,0.897
1550086623536,2019-02-13T12:37:03.536,0.327,0.223,0.158,0.899
1550086623537,2019-02-13T12:37:03.537,0.328,0.231,0.166,0.903
1550086623539,2019-02-13T12:37:03.539,0.330,0.237,0.169,0.904
1550086623540,2019-02-13T12:37:03.540,0.331,0.243,0.176,0.899
1550086623541,2019-02-13T12:37:03.541,0.332,0.249,0.178,0.903
1550086623543,2019-02-13T12:37:03.543,0.334,0.259,0.185,0.905
1550086623544,2019-02-13T12:37:03.544,0.335,0.264,0.177,0.903
1550086623544,2019-02-13T12:37:03.544,0.335,0.259,0.182,0.888
1550086623546,2019-02-13T12:37:03.546,0.337,0.269,0.168,0.883
1550086623547,2019-02-13T12:37:03.547,0.338,0.273,0.162,0.881
1550086623549,2019-02-13T12:37:03.549,0.340,0.277,0.159,0.882
1550086623550,2019-02-13T12:37:03.550,0.341,0.275,0.153,0.872
1550086623552,2019-02-13T12:37:03.552,0.343,0.281,0.143,0.873
1550086623553,2019-02-13T12:37:03.553,0.344,0.278,0.133,0.874
1550086623553,2019-02-13T12:37:03.553,0.344,0.279,0.134,0.882
1550086623555,2019-02-13T12:37:03.555,0.346,0.287,0.121,0.890
1550086623556,2019-02-13T12:37:03.556,0.347,0.287,0.117,0.884
1550086623558,2019-02-13T12:37:03.558,0.349,0.281,0.102,0.890
1550086623559,2019-02-13T12:37:03.559,0.350,0.287,0.100,0.896
1550086623560,2019-02-13T12:37:03.560,0.351,0.285,0.094,0.901
1550086623562,2019-02-13T12:37:03.562,0.353,0.286,0.082,0.901
1550086623562,2019-02-13T12:37:03.562,0.353,0.284,0.081,0.911
1550086623563,2019-02-13T12:37:03.563,0.354,0.273,0.100,0.906
1550086623565,2019-02-13T12:37:03.565,0.356,0.255,0.175,0.871
1550086623566,2019-02-13T12:37:03.566,0.357,0.331,0.022,0.927
1550086623568,2019-02-13T12:37:03.568,0.359,0.335,-0.013,0.979
1550086623569,2019-02-13T12:37:03.569,0.360,0.213,0.059,0.932
1550086623571,2019-02-13T12:37:03.571,0.362,0.298,0.096,0.902
1550086623571,2019-02-13T12:37:03.571,0.362,0.293,0.102,0.931
1550086623572,2019-02-13T12:37:03.572,0.363,0.293,0.100,0.940
1550086623574,2019-02-13T12:37:03.574,0.365,0.282,0.084,0.923
1550086623575,2019-02-13T12:37:03.575,0.366,0.287,0.073,0.929
1550086623577,2019-02-13T12:37:03.577,0.368,0.305,0.084,0.924
1550086623578,2019-02-13T12:37:03.578,0.369,0.309,0.104,0.923
1550086623578,2019-02-13T12:37:03.578,0.369,0.301,0.115,0.923
1550086623580,2019-02-13T12:37:03.580,0.371,0.308,0.107,0.920
1550086623581,2019-02-13T12:37:03.581,0.372,0.306,0.093,0.922
1550086623582,2019-02-13T12:37:03.582,0.373,0.313,0.104,0.918
1550086623584,2019-02-13T12:37:03.584,0.375,0.320,0.107,0.911
1550086623585,2019-02-13T12:37:03.585,0.376,0.323,0.104,0.915
1550086623587,2019-02-13T12:37:03.587,0.378,0.328,0.100,0.904
1550086623587,2019-02-13T12:37:03.587,0.378,0.330,0.101,0.905
1550086623588,2019-02-13T12:37:03.588,0.379,0.331,0.105,0.901
1550086623590,2019-02-13T12:37:03.590,0.381,0.312,0.142,0.874
1550086623591,2019-02-13T12:37:03.591,0.382,0.325,0.148,0.854
1550086623593,2019-02-13T12:37:03.593,0.384,0.339,0.138,0.879
1550086623594,2019-02-13T12:37:03.594,0.385,0.314,0.132,0.891
1550086623596,2019-02-13T12:37:03.596,0.387,0.320,0.110,0.895
1550086623596,2019-02-13T12:37:03.596,0.387,0.332,0.089,0.908
1550086623597,2019-02-13T12:37:03.597,0.388,0.328,0.079,0.916
1550086623599,2019-02-13T12:37:03.599,0.390,0.324,0.080,0.917
1550086623600,2019-02-13T12:37:03.600,0.391,0.321,0.063,0.932
1550086623602,2019-02-13T12:37:03.602,0.393,0.325,0.047,0.941
1550086623603,2019-02-13T12:37:03.603,0.394,0.331,0.013,0.982
1550086623604,2019-02-13T12:37:03.604,0.395,0.372,-0.102,1.165
1550086623604,2019-02-13T12:37:03.604,0.395,0.281,-0.030,1.024
1550086623606,2019-02-13T12:37:03.606,0.397,0.281,0.025,0.888
1550086623607,2019-02-13T12:37:03.607,0.398,0.333,0.037,0.961
1550086623609,2019-02-13T12:37:03.609,0.400,0.339,0.039,1.081
1550086623610,2019-02-13T12:37:03.610,0.401,0.288,0.053,1.063
1550086623612,2019-02-13T12:37:03.612,0.403,0.285,0.050,1.019
1550086623613,2019-02-13T12:37:03.613,0.404,0.288,0.043,0.998
1550086623613,2019-02-13T12:37:03.613,0.404,0.292,0.066,1.015
1550086623615,2019-02-13T12:37:03.615,0.406,0.277,0.092,0.990
1550086623616,2019-02-13T12:37:03.616,0.407,0.265,0.103,0.938
1550086623618,2019-02-13T12:37:03.618,0.409,0.274,0.093,0.901
1550086623619,2019-02-13T12:37:03.619,0.410,0.291,-0.008,0.996
1550086623621,2019-02-13T12:37:03.621,0.412,0.279,0.006,0.990
1550086623622,2019-02-13T12:37:03.622,0.413,0.294,0.017,0.970
1550086623622,2019-02-13T12:37:03.622,0.413,0.298,0.002,0.981
1550086623623,2019-02-13T12:37:03.623,0.414,0.289,0.005,0.982
1550086623625,2019-02-13T12:37:03.625,0.416,0.302,0.000,0.983
1550086623626,2019-02-13T12:37:03.626,0.417,0.305,-0.000,0.979
1550086623628,2019-02-13T12:37:03.628,0.419,0.311,0.012,0.981
1550086623629,2019-02-13T12:37:03.629,0.420,0.308,0.005,0.976
1550086623631,2019-02-13T12:37:03.631,0.422,0.305,0.005,0.964
1550086623631,2019-02-13T12:37:03.631,0.422,0.307,0.000,0.954
1550086623632,2019-02-13T12:37:03.632,0.423,0.309,0.010,0.952
1550086623634,2019-02-13T12:37:03.634,0.425,0.308,0.012,0.948
1550086623635,2019-02-13T12:37:03.635,0.426,0.312,0.019,0.953
1550086623637,2019-02-13T12:37:03.637,0.428,0.306,0.031,0.951
1550086623638,2019-02-13T12:37:03.638,0.429,0.299,0.035,0.952
1550086623640,2019-02-13T12:37:03.640,0.431,0.311,0.040,0.949
1550086623640,2019-02-13T12:37:03.640,0.431,0.314,0.043,0.947
1550086623641,2019-02-13T12:37:03.641,0.432,0.306,0.055,0.958
1550086623643,2019-02-13T12:37:03.643,0.434,0.303,0.057,0.959
1550086623644,2019-02-13T12:37:03.644,0.435,0.303,0.051,0.964
1550086623645,2019-02-13T12:37:03.645,0.436,0.313,0.047,0.965
1550086623647,2019-02-13T12:37:03.647,0.438,0.310,0.047,0.963
1550086623647,2019-02-13T12:37:03.647,0.438,0.313,0.039,0.954
1550086623648,2019-02-13T12:37:03.648,0.439,0.321,0.034,0.958
1550086623650,2019-02-13T12:37:03.650,0.441,0.324,0.034,0.959
1550086623651,2019-02-13T12:37:03.651,0.442,0.324,0.022,0.959
1550086623653,2019-02-13T12:37:03.653,0.444,0.332,0.019,0.957
1550086623654,2019-02-13T12:37:03.654,0.445,0.333,0.017,0.954
1550086623656,2019-02-13T12:37:03.656,0.447,0.333,0.018,0.950
1550086623656,2019-02-13T12:37:03.656,0.447,0.318,0.035,0.941
1550086623657,2019-02-13T12:37:03.657,0.448,0.318,0.032,0.943
1550086623659,2019-02-13T12:37:03.659,0.450,0.332,0.030,0.938
1550086623660,2019-02-13T12:37:03.660,0.451,0.338,0.025,0.936
1550086623662,2019-02-13T12:37:03.662,0.453,0.338,0.019,0.940
1550086623663,2019-02-13T12:37:03.663,0.454,0.338,0.021,0.938
1550086623664,2019-02-13T12:37:03.664,0.455,0.341,0.021,0.935
1550086623664,2019-02-13T12:37:03.664,0.455,0.340,0.015,0.937
1550086623666,2019-02-13T12:37:03.666,0.457,0.353,0.013,0.928
1550086623667,2019-02-13T12:37:03.667,0.458,0.355,0.019,0.924
1550086623669,2019-02-13T12:37:03.669,0.460,0.355,0.014,0.925
1550086623670,2019-02-13T12:37:03.670,0.461,0.361,0.011,0.924
1550086623672,2019-02-13T12:37:03.672,0.463,0.367,0.011,0.921
1550086623673,2019-02-13T12:37:03.673,0.464,0.372,0.010,0.923
1550086623673,2019-02-13T12:37:03.673,0.464,0.379,0.013,0.916
1550086623675,2019-02-13T12:37:03.675,0.466,0.384,0.016,0.917
1550086623676,2019-02-13T12:37:03.676,0.467,0.384,0.020,0.910
1550086623678,2019-02-13T12:37:03.678,0.469,0.385,0.024,0.910
