epoch (ms),time (-09:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1550086347880,2019-02-13T12:32:27.880,0.000,0.098,-0.067,0.945
1550086347881,2019-02-13T12:32:27.881,0.001,0.100,-0.065,0.950
1550086347883,2019-02-13T12:32:27.883,0.003,0.099,-0.064,0.952
1550086347884,2019-02-13T12:32:27.884,0.004,0.097,-0.063,0.961
1550086347885,2019-02-13T12:32:27.885,0.005,0.103,-0.062,0.957
1550086347887,2019-02-13T12:32:27.887,0.007,0.107,-0.064,0.956
1550086347887,2019-02-13T12:32:27.887,0.007,0.106,-0.067,0.955
1550086347888,2019-02-13T12:32:27.888,0.008,0.109,-0.070,0.960
1550086347890,2019-02-13T12:32:27.890,0.010,0.112,-0.063,0.958
1550086347891,2019-02-13T12:32:27.891,0.011,0.115,-0.068,0.962
1550086347893,2019-02-13T12:32:27.893,0.013,0.111,-0.064,0.958
1550086347894,2019-02-13T12:32:27.894,0.014,0.105,-0.065,0.966
1550086347896,2019-02-13T12:32:27.896,0.016,0.117,-0.069,0.969
1550086347896,2019-02-13T12:32:27.896,0.016,0.112,-0.066,0.969
1550086347897,2019-02-13T12:32:27.897,0.017,0.123,-0.073,0.973
1550086347899,2019-02-13T12:32:27.899,0.019,0.116,-0.073,0.972
1550086347900,2019-02-13T12:32:27.900,0.020,0.124,-0.078,0.975
1550086347902,2019-02-13T12:32:27.902,0.022,0.121,-0.073,0.977
1550086347903,2019-02-13T12:32:27.903,0.023,0.126,-0.079,0.980
1550086347904,2019-02-13T12:32:27.904,0.024,0.121,-0.081,0.978
1550086347904,2019-02-13T12:32:27.904,0.024,0.125,-0.085,0.978
1550086347906,2019-02-13T12:32:27.906,0.026,0.125,-0.077,0.980
1550086347907,2019-02-13T12:32:27.907,0.027,0.131,-0.084,0.982
1550086347909,2019-02-13T12:32:27.909,0.029,0.132,-0.081,0.981
1550086347910,2019-02-13T12:32:27.910,0.030,0.131,-0.088,0.987
1550086347912,2019-02-13T12:32:27.912,0.032,0.129,-0.087,0.983
1550086347913,2019-02-13T12:32:27.913,0.033,0.133,-0.089,0.986
1550086347913,2019-02-13T12:32:27.913,0.033,0.138,-0.094,0.988
1550086347915,2019-02-13T12:32:27.915,0.035,0.141,-0.090,0.993
1550086347916,2019-02-13T12:32:27.916,0.036,0.141,-0.101,0.988
1550086347918,2019-02-13T12:32:27.918,0.038,0.142,-0.100,0.994
1550086347919,2019-02-13T12:32:27.919,0.039,0.145,-0.099,0.991
1550086347921,2019-02-13T12:32:27.921,0.041,0.144,-0.104,1.001
1550086347922,2019-02-13T12:32:27.922,0.042,0.147,-0.107,1.003
1550086347922,2019-02-13T12:32:27.922,0.042,0.146,-0.111,1.002
1550086347924,2019-02-13T12:32:27.924,0.044,0.147,-0.113,1.006
1550086347925,2019-02-13T12:32:27.925,0.045,0.153,-0.116,1.011
1550086347926,2019-02-13T12:32:27.926,0.046,0.158,-0.120,1.011
1550086347928,2019-02-13T12:32:27.928,0.048,0.155,-0.120,1.014
1550086347929,2019-02-13T12:32:27.929,0.049,0.153,-0.121,1.010
1550086347929,2019-02-13T12:32:27.929,0.049,0.161,-0.118,1.012
1550086347931,2019-02-13T12:32:27.931,0.051,0.156,-0.124,1.018
1550086347932,2019-02-13T12:32:27.932,0.052,0.155,-0.126,1.025
1550086347934,2019-02-13T12:32:27.934,0.054,0.162,-0.127,1.026
1550086347935,2019-02-13T12:32:27.935,0.055,0.157,-0.130,1.025
1550086347937,2019-02-13T12:32:27.937,0.057,0.165,-0.128,1.026
1550086347938,2019-02-13T12:32:27.938,0.058,0.164,-0.127,1.036
1550086347938,2019-02-13T12:32:27.938,0.058,0.162,-0.130,1.037
1550086347940,2019-02-13T12:32:27.940,0.060,0.162,-0.136,1.027
1550086347941,2019-02-13T12:32:27.941,0.061,0.168,-0.134,1.030
1550086347943,2019-02-13T12:32:27.943,0.063,0.167,-0.134,1.029
1550086347944,2019-02-13T12:32:27.944,0.064,0.176,-0.132,1.028
1550086347946,2019-02-13T12:32:27.946,0.066,0.172,-0.131,1.027
1550086347947,2019-02-13T12:32:27.947,0.067,0.184,-0.136,1.031
1550086347947,2019-02-13T12:32:27.947,0.067,0.177,-0.137,1.032
1550086347948,2019-02-13T12:32:27.948,0.068,0.175,-0.138,1.040
1550086347950,2019-02-13T12:32:27.950,0.070,0.176,-0.139,1.040
1550086347951,2019-02-13T12:32:27.951,0.071,0.176,-0.137,1.044
1550086347953,2019-02-13T12:32:27.953,0.073,0.171,-0.141,1.044
1550086347954,2019-02-13T12:32:27.954,0.074,0.174,-0.142,1.037
1550086347956,2019-02-13T12:32:27.956,0.076,0.181,-0.143,1.041
1550086347956,2019-02-13T12:32:27.956,0.076,0.183,-0.139,1.036
1550086347957,2019-02-13T12:32:27.957,0.077,0.180,-0.142,1.038
1550086347959,2019-02-13T12:32:27.959,0.079,0.180,-0.138,1.039
1550086347960,2019-02-13T12:32:27.960,0.080,0.182,-0.141,1.046
1550086347962,2019-02-13T12:32:27.962,0.082,0.189,-0.139,1.040
1550086347963,2019-02-13T12:32:27.963,0.083,0.182,-0.139,1.040
1550086347965,2019-02-13T12:32:27.965,0.085,0.182,-0.141,1.045
1550086347965,2019-02-13T12:32:27.965,0.085,0.182,-0.142,1.048
1550086347966,2019-02-13T12:32:27.966,0.086,0.185,-0.141,1.045
1550086347967,2019-02-13T12:32:27.967,0.087,0.180,-0.132,1.044
1550086347969,2019-02-13T12:32:27.969,0.089,0.183,-0.136,1.049
1550086347970,2019-02-13T12:32:27.970,0.090,0.184,-0.136,1.049
1550086347972,2019-02-13T12:32:27.972,0.092,0.186,-0.136,1.045
1550086347973,2019-02-13T12:32:27.973,0.093,0.189,-0.137,1.050
1550086347973,2019-02-13T12:32:27.973,0.093,0.186,-0.136,1.044
1550086347975,2019-02-13T12:32:27.975,0.095,0.180,-0.138,1.049
1550086347976,2019-02-13T12:32:27.976,0.096,0.186,-0.131,1.050
1550086347978,2019-02-13T12:32:27.978,0.098,0.180,-0.130,1.048
1550086347979,2019-02-13T12:32:27.979,0.099,0.184,-0.131,1.056
1550086347981,2019-02-13T12:32:27.981,0.101,0.181,-0.130,1.051
1550086347982,2019-02-13T12:32:27.982,0.102,0.185,-0.128,1.052
1550086347982,2019-02-13T12:32:27.982,0.102,0.177,-0.124,1.051
1550086347984,2019-02-13T12:32:27.984,0.104,0.179,-0.125,1.051
1550086347985,2019-02-13T12:32:27.985,0.105,0.184,-0.125,1.050
1550086347987,2019-02-13T12:32:27.987,0.107,0.178,-0.117,1.045
1550086347988,2019-02-13T12:32:27.988,0.108,0.180,-0.124,1.049
1550086347989,2019-02-13T12:32:27.989,0.109,0.179,-0.120,1.046
1550086347989,2019-02-13T12:32:27.989,0.109,0.183,-0.119,1.044
1550086347991,2019-02-13T12:32:27.991,0.111,0.183,-0.116,1.054
1550086347992,2019-02-13T12:32:27.992,0.112,0.181,-0.118,1.053
1550086347994,2019-02-13T12:32:27.994,0.114,0.179,-0.119,1.063
1550086347995,2019-02-13T12:32:27.995,0.115,0.175,-0.115,1.057
1550086347997,2019-02-13T12:32:27.997,0.117,0.174,-0.114,1.055
1550086347998,2019-02-13T12:32:27.998,0.118,0.172,-0.117,1.054
1550086347998,2019-02-13T12:32:27.998,0.118,0.170,-0.116,1.055
1550086348000,2019-02-13T12:32:28.000,0.120,0.170,-0.126,1.058
1550086348001,2019-02-13T12:32:28.001,0.121,0.171,-0.128,1.059
1550086348003,2019-02-13T12:32:28.003,0.123,0.172,-0.130,1.065
1550086348004,2019-02-13T12:32:28.004,0.124,0.164,-0.127,1.066
1550086348006,2019-02-13T12:32:28.006,0.126,0.164,-0.126,1.068
1550086348007,2019-02-13T12:32:28.007,0.127,0.166,-0.124,1.075
1550086348007,2019-02-13T12:32:28.007,0.127,0.170,-0.132,1.076
1550086348008,2019-02-13T12:32:28.008,0.128,0.162,-0.129,1.077
1550086348010,2019-02-13T12:32:28.010,0.130,0.162,-0.122,1.083
1550086348011,2019-02-13T12:32:28.011,0.131,0.157,-0.131,1.084
1550086348013,2019-02-13T12:32:28.013,0.133,0.157,-0.130,1.085
1550086348014,2019-02-13T12:32:28.014,0.134,0.156,-0.131,1.086
1550086348016,2019-02-13T12:32:28.016,0.136,0.152,-0.137,1.092
1550086348016,2019-02-13T12:32:28.016,0.136,0.149,-0.136,1.075
1550086348017,2019-02-13T12:32:28.017,0.137,0.147,-0.134,1.085
1550086348019,2019-02-13T12:32:28.019,0.139,0.139,-0.130,1.089
1550086348020,2019-02-13T12:32:28.020,0.140,0.131,-0.130,1.085
1550086348022,2019-02-13T12:32:28.022,0.142,0.140,-0.149,1.098
1550086348023,2019-02-13T12:32:28.023,0.143,0.145,-0.141,1.078
1550086348025,2019-02-13T12:32:28.025,0.145,0.133,-0.143,1.099
1550086348025,2019-02-13T12:32:28.025,0.145,0.140,-0.148,1.078
1550086348026,2019-02-13T12:32:28.026,0.146,0.128,-0.144,1.094
1550086348028,2019-02-13T12:32:28.028,0.148,0.135,-0.144,1.086
1550086348029,2019-02-13T12:32:28.029,0.149,0.132,-0.150,1.092
1550086348030,2019-02-13T12:32:28.030,0.150,0.134,-0.140,1.100
1550086348032,2019-02-13T12:32:28.032,0.152,0.142,-0.155,1.088
1550086348033,2019-02-13T12:32:28.033,0.153,0.133,-0.139,1.095
1550086348033,2019-02-13T12:32:28.033,0.153,0.140,-0.152,1.096
1550086348035,2019-02-13T12:32:28.035,0.155,0.143,-0.150,1.100
1550086348036,2019-02-13T12:32:28.036,0.156,0.139,-0.149,1.095
1550086348038,2019-02-13T12:32:28.038,0.158,0.146,-0.150,1.097
1550086348039,2019-02-13T12:32:28.039,0.159,0.146,-0.156,1.091
1550086348041,2019-02-13T12:32:28.041,0.161,0.144,-0.154,1.099
1550086348042,2019-02-13T12:32:28.042,0.162,0.147,-0.162,1.098
1550086348042,2019-02-13T12:32:28.042,0.162,0.147,-0.155,1.094
1550086348044,2019-02-13T12:32:28.044,0.164,0.150,-0.158,1.101
1550086348045,2019-02-13T12:32:28.045,0.165,0.153,-0.159,1.100
1550086348047,2019-02-13T12:32:28.047,0.167,0.156,-0.159,1.095
1550086348048,2019-02-13T12:32:28.048,0.168,0.152,-0.162,1.097
1550086348050,2019-02-13T12:32:28.050,0.170,0.156,-0.158,1.091
1550086348051,2019-02-13T12:32:28.051,0.171,0.157,-0.158,1.087
1550086348051,2019-02-13T12:32:28.051,0.171,0.154,-0.157,1.106
1550086348052,2019-02-13T12:32:28.052,0.172,0.159,-0.156,1.094
1550086348054,2019-02-13T12:32:28.054,0.174,0.162,-0.153,1.082
1550086348055,2019-02-13T12:32:28.055,0.175,0.163,-0.155,1.096
1550086348057,2019-02-13T12:32:28.057,0.177,0.167,-0.161,1.092
1550086348058,2019-02-13T12:32:28.058,0.178,0.170,-0.160,1.090
1550086348060,2019-02-13T12:32:28.060,0.180,0.170,-0.157,1.090
1550086348060,2019-02-13T12:32:28.060,0.180,0.167,-0.162,1.095
1550086348061,2019-02-13T12:32:28.061,0.181,0.172,-0.156,1.086
1550086348063,2019-02-13T12:32:28.063,0.183,0.176,-0.161,1.093
1550086348064,2019-02-13T12:32:28.064,0.184,0.174,-0.164,1.092
1550086348066,2019-02-13T12:32:28.066,0.186,0.175,-0.157,1.087
1550086348067,2019-02-13T12:32:28.067,0.187,0.183,-0.156,1.087
1550086348067,2019-02-13T12:32:28.067,0.187,0.183,-0.164,1.090
1550086348069,2019-02-13T12:32:28.069,0.189,0.189,-0.157,1.082
1550086348070,2019-02-13T12:32:28.070,0.190,0.194,-0.163,1.088
1550086348071,2019-02-13T12:32:28.071,0.191,0.184,-0.152,1.091
1550086348073,2019-02-13T12:32:28.073,0.193,0.187,-0.152,1.086
1550086348074,2019-02-13T12:32:28.074,0.194,0.188,-0.131,1.077
1550086348076,2019-02-13T12:32:28.076,0.196,0.193,-0.135,1.075
1550086348076,2019-02-13T12:32:28.076,0.196,0.201,-0.134,1.077
1550086348077,2019-02-13T12:32:28.077,0.197,0.198,-0.126,1.073
1550086348079,2019-02-13T12:32:28.079,0.199,0.205,-0.118,1.066
1550086348080,2019-02-13T12:32:28.080,0.200,0.188,-0.101,1.053
1550086348082,2019-02-13T12:32:28.082,0.202,0.116,0.003,0.984
1550086348083,2019-02-13T12:32:28.083,0.203,0.094,0.017,0.911
1550086348085,2019-02-13T12:32:28.085,0.205,0.100,-0.011,0.949
1550086348085,2019-02-13T12:32:28.085,0.205,0.122,-0.047,0.943
1550086348086,2019-02-13T12:32:28.086,0.206,0.139,-0.071,0.971
1550086348088,2019-02-13T12:32:28.088,0.208,0.149,-0.110,1.016
1550086348089,2019-02-13T12:32:28.089,0.209,0.165,-0.141,1.033
1550086348091,2019-02-13T12:32:28.091,0.211,0.180,-0.172,1.054
1550086348092,2019-02-13T12:32:28.092,0.212,0.199,-0.194,1.076
1550086348093,2019-02-13T12:32:28.093,0.213,0.222,-0.218,1.092
1550086348093,2019-02-13T12:32:28.093,0.213,0.235,-0.232,1.105
1550086348095,2019-02-13T12:32:28.095,0.215,0.251,-0.232,1.122
1550086348096,2019-02-13T12:32:28.096,0.216,0.251,-0.225,1.138
1550086348098,2019-02-13T12:32:28.098,0.218,0.256,-0.207,1.140
1550086348099,2019-02-13T12:32:28.099,0.219,0.258,-0.197,1.147
1550086348101,2019-02-13T12:32:28.101,0.221,0.266,-0.183,1.141
1550086348102,2019-02-13T12:32:28.102,0.222,0.257,-0.173,1.125
1550086348102,2019-02-13T12:32:28.102,0.222,0.262,-0.163,1.136
1550086348104,2019-02-13T12:32:28.104,0.224,0.262,-0.140,1.160
1550086348105,2019-02-13T12:32:28.105,0.225,0.262,-0.102,1.158
1550086348107,2019-02-13T12:32:28.107,0.227,0.288,-0.126,1.137
1550086348108,2019-02-13T12:32:28.108,0.228,0.275,-0.100,1.088
1550086348110,2019-02-13T12:32:28.110,0.230,0.266,-0.091,1.103
1550086348111,2019-02-13T12:32:28.111,0.231,0.274,-0.089,1.090
1550086348111,2019-02-13T12:32:28.111,0.231,0.268,-0.075,1.071
1550086348112,2019-02-13T12:32:28.112,0.232,0.269,-0.094,1.091
1550086348114,2019-02-13T12:32:28.114,0.234,0.258,-0.076,1.077
1550086348115,2019-02-13T12:32:28.115,0.235,0.246,-0.043,1.067
1550086348117,2019-02-13T12:32:28.117,0.237,0.230,0.141,1.006
1550086348118,2019-02-13T12:32:28.118,0.238,0.281,0.062,1.165
1550086348120,2019-02-13T12:32:28.120,0.240,0.220,0.056,1.229
1550086348120,2019-02-13T12:32:28.120,0.240,0.232,0.013,1.068
1550086348121,2019-02-13T12:32:28.121,0.241,0.188,0.043,1.000
1550086348123,2019-02-13T12:32:28.123,0.243,0.195,-0.001,0.985
1550086348124,2019-02-13T12:32:28.124,0.244,0.199,-0.021,0.987
1550086348126,2019-02-13T12:32:28.126,0.246,0.209,-0.076,1.012
1550086348127,2019-02-13T12:32:28.127,0.247,0.202,-0.106,1.037
1550086348127,2019-02-13T12:32:28.127,0.247,0.204,-0.125,1.014
1550086348129,2019-02-13T12:32:28.129,0.249,0.207,-0.149,1.025
1550086348130,2019-02-13T12:32:28.130,0.250,0.217,-0.193,1.051
1550086348132,2019-02-13T12:32:28.132,0.252,0.219,-0.216,1.044
1550086348133,2019-02-13T12:32:28.133,0.253,0.234,-0.372,0.998
1550086348134,2019-02-13T12:32:28.134,0.254,0.236,-0.361,0.997
1550086348136,2019-02-13T12:32:28.136,0.256,0.215,-0.084,1.121
1550086348136,2019-02-13T12:32:28.136,0.256,0.234,-0.115,1.181
1550086348137,2019-02-13T12:32:28.137,0.257,0.248,-0.239,1.114
1550086348139,2019-02-13T12:32:28.139,0.259,0.247,-0.235,1.103
1550086348140,2019-02-13T12:32:28.140,0.260,0.248,-0.252,1.119
1550086348142,2019-02-13T12:32:28.142,0.262,0.234,-0.212,1.118
1550086348143,2019-02-13T12:32:28.143,0.263,0.243,-0.225,1.111
1550086348145,2019-02-13T12:32:28.145,0.265,0.231,-0.195,1.116
1550086348145,2019-02-13T12:32:28.145,0.265,0.234,-0.201,1.100
1550086348146,2019-02-13T12:32:28.146,0.266,0.225,-0.180,1.112
1550086348148,2019-02-13T12:32:28.148,0.268,0.219,-0.168,1.117
1550086348149,2019-02-13T12:32:28.149,0.269,0.225,-0.186,1.107
1550086348151,2019-02-13T12:32:28.151,0.271,0.207,-0.159,1.097
1550086348152,2019-02-13T12:32:28.152,0.272,0.209,-0.170,1.100
1550086348154,2019-02-13T12:32:28.154,0.274,0.206,-0.151,1.082
1550086348154,2019-02-13T12:32:28.154,0.274,0.201,-0.155,1.077
1550086348155,2019-02-13T12:32:28.155,0.275,0.209,-0.161,1.073
1550086348156,2019-02-13T12:32:28.156,0.276,0.182,-0.091,1.157
1550086348158,2019-02-13T12:32:28.158,0.278,0.192,-0.111,1.018
1550086348159,2019-02-13T12:32:28.159,0.279,0.177,-0.051,0.964
1550086348161,2019-02-13T12:32:28.161,0.281,0.167,-0.063,1.123
1550086348162,2019-02-13T12:32:28.162,0.282,0.178,-0.057,0.993
1550086348162,2019-02-13T12:32:28.162,0.282,0.170,-0.045,0.978
1550086348164,2019-02-13T12:32:28.164,0.284,0.177,-0.069,1.035
1550086348165,2019-02-13T12:32:28.165,0.285,0.205,-0.103,1.001
1550086348167,2019-02-13T12:32:28.167,0.287,0.197,-0.104,1.039
1550086348168,2019-02-13T12:32:28.168,0.288,0.204,-0.131,1.045
1550086348170,2019-02-13T12:32:28.170,0.290,0.213,-0.144,1.035
1550086348171,2019-02-13T12:32:28.171,0.291,0.217,-0.159,1.050
1550086348171,2019-02-13T12:32:28.171,0.291,0.225,-0.172,1.026
1550086348173,2019-02-13T12:32:28.173,0.293,0.235,-0.207,1.037
1550086348174,2019-02-13T12:32:28.174,0.294,0.231,-0.191,1.049
1550086348175,2019-02-13T12:32:28.175,0.295,0.244,-0.216,1.049
1550086348177,2019-02-13T12:32:28.177,0.297,0.236,-0.206,1.056
1550086348178,2019-02-13T12:32:28.178,0.298,0.236,-0.218,1.063
1550086348180,2019-02-13T12:32:28.180,0.300,0.260,-0.234,1.052
1550086348180,2019-02-13T12:32:28.180,0.300,0.242,-0.219,1.065
1550086348181,2019-02-13T12:32:28.181,0.301,0.244,-0.227,1.065
1550086348183,2019-02-13T12:32:28.183,0.303,0.251,-0.228,1.045
1550086348184,2019-02-13T12:32:28.184,0.304,0.251,-0.205,1.043
1550086348186,2019-02-13T12:32:28.186,0.306,0.254,-0.213,1.043
1550086348187,2019-02-13T12:32:28.187,0.307,0.251,-0.202,1.020
1550086348189,2019-02-13T12:32:28.189,0.309,0.247,-0.194,1.034
1550086348189,2019-02-13T12:32:28.189,0.309,0.244,-0.186,1.017
1550086348190,2019-02-13T12:32:28.190,0.310,0.250,-0.195,1.014
1550086348192,2019-02-13T12:32:28.192,0.312,0.253,-0.190,0.994
1550086348193,2019-02-13T12:32:28.193,0.313,0.245,-0.174,1.005
1550086348195,2019-02-13T12:32:28.195,0.315,0.249,-0.174,1.013
1550086348196,2019-02-13T12:32:28.196,0.316,0.242,-0.163,0.992
1550086348196,2019-02-13T12:32:28.196,0.316,0.248,-0.176,1.001
1550086348197,2019-02-13T12:32:28.197,0.317,0.252,-0.167,0.984
1550086348199,2019-02-13T12:32:28.199,0.319,0.249,-0.167,0.974
1550086348200,2019-02-13T12:32:28.200,0.320,0.250,-0.164,0.981
1550086348202,2019-02-13T12:32:28.202,0.322,0.248,-0.156,0.979
1550086348203,2019-02-13T12:32:28.203,0.323,0.250,-0.153,0.967
1550086348205,2019-02-13T12:32:28.205,0.325,0.253,-0.154,0.969
1550086348205,2019-02-13T12:32:28.205,0.325,0.247,-0.152,0.964
1550086348206,2019-02-13T12:32:28.206,0.326,0.256,-0.151,0.958
1550086348208,2019-02-13T12:32:28.208,0.328,0.254,-0.155,0.957
1550086348209,2019-02-13T12:32:28.209,0.329,0.254,-0.153,0.955
1550086348211,2019-02-13T12:32:28.211,0.331,0.260,-0.154,0.951
1550086348212,2019-02-13T12:32:28.212,0.332,0.259,-0.151,0.950
1550086348214,2019-02-13T12:32:28.214,0.334,0.261,-0.145,0.953
1550086348214,2019-02-13T12:32:28.214,0.334,0.260,-0.141,0.951
1550086348215,2019-02-13T12:32:28.215,0.335,0.262,-0.140,0.944
1550086348216,2019-02-13T12:32:28.216,0.336,0.267,-0.138,0.938
1550086348218,2019-02-13T12:32:28.218,0.338,0.264,-0.138,0.940
1550086348219,2019-02-13T12:32:28.219,0.339,0.271,-0.129,0.933
1550086348221,2019-02-13T12:32:28.221,0.341,0.271,-0.129,0.931
1550086348222,2019-02-13T12:32:28.222,0.342,0.269,-0.127,0.929
1550086348222,2019-02-13T12:32:28.222,0.342,0.273,-0.129,0.919
1550086348224,2019-02-13T12:32:28.224,0.344,0.277,-0.131,0.924
1550086348225,2019-02-13T12:32:28.225,0.345,0.277,-0.120,0.911
1550086348227,2019-02-13T12:32:28.227,0.347,0.280,-0.123,0.916
1550086348228,2019-02-13T12:32:28.228,0.348,0.287,-0.123,0.911
1550086348230,2019-02-13T12:32:28.230,0.350,0.280,-0.121,0.910
1550086348231,2019-02-13T12:32:28.231,0.351,0.283,-0.124,0.909
1550086348231,2019-02-13T12:32:28.231,0.351,0.287,-0.122,0.907
1550086348233,2019-02-13T12:32:28.233,0.353,0.291,-0.115,0.900
1550086348234,2019-02-13T12:32:28.234,0.354,0.297,-0.117,0.896
1550086348236,2019-02-13T12:32:28.236,0.356,0.290,-0.120,0.897
1550086348237,2019-02-13T12:32:28.237,0.357,0.292,-0.117,0.889
1550086348238,2019-02-13T12:32:28.238,0.358,0.288,-0.120,0.893
1550086348240,2019-02-13T12:32:28.240,0.360,0.289,-0.117,0.892
1550086348240,2019-02-13T12:32:28.240,0.360,0.290,-0.115,0.897
1550086348241,2019-02-13T12:32:28.241,0.361,0.288,-0.115,0.888
1550086348243,2019-02-13T12:32:28.243,0.363,0.284,-0.113,0.888
1550086348244,2019-02-13T12:32:28.244,0.364,0.287,-0.114,0.885
1550086348246,2019-02-13T12:32:28.246,0.366,0.287,-0.109,0.888
1550086348247,2019-02-13T12:32:28.247,0.367,0.280,-0.110,0.886
1550086348249,2019-02-13T12:32:28.249,0.369,0.281,-0.108,0.882
1550086348249,2019-02-13T12:32:28.249,0.369,0.285,-0.110,0.883
1550086348250,2019-02-13T12:32:28.250,0.370,0.280,-0.112,0.880
1550086348252,2019-02-13T12:32:28.252,0.372,0.279,-0.110,0.880
1550086348253,2019-02-13T12:32:28.253,0.373,0.278,-0.106,0.878
1550086348255,2019-02-13T12:32:28.255,0.375,0.280,-0.107,0.876
1550086348256,2019-02-13T12:32:28.256,0.376,0.276,-0.104,0.873
1550086348258,2019-02-13T12:32:28.258,0.378,0.276,-0.098,0.869
1550086348258,2019-02-13T12:32:28.258,0.378,0.272,-0.103,0.879
1550086348259,2019-02-13T12:32:28.259,0.379,0.266,-0.105,0.870
1550086348260,2019-02-13T12:32:28.260,0.380,0.272,-0.099,0.866
1550086348262,2019-02-13T12:32:28.262,0.382,0.269,-0.096,0.872
1550086348263,2019-02-13T12:32:28.263,0.383,0.273,-0.097,0.869
1550086348265,2019-02-13T12:32:28.265,0.385,0.266,-0.089,0.861
1550086348265,2019-02-13T12:32:28.265,0.385,0.262,-0.093,0.868
1550086348266,2019-02-13T12:32:28.266,0.386,0.263,-0.087,0.870
1550086348268,2019-02-13T12:32:28.268,0.388,0.265,-0.097,0.865
1550086348269,2019-02-13T12:32:28.269,0.389,0.259,-0.096,0.865
1550086348271,2019-02-13T12:32:28.271,0.391,0.257,-0.097,0.861
1550086348272,2019-02-13T12:32:28.272,0.392,0.261,-0.092,0.862
1550086348274,2019-02-13T12:32:28.274,0.394,0.255,-0.089,0.866
1550086348274,2019-02-13T12:32:28.274,0.394,0.255,-0.087,0.865
1550086348275,2019-02-13T12:32:28.275,0.395,0.254,-0.086,0.864
1550086348277,2019-02-13T12:32:28.277,0.397,0.249,-0.085,0.862
1550086348278,2019-02-13T12:32:28.278,0.398,0.256,-0.084,0.860
1550086348279,2019-02-13T12:32:28.279,0.399,0.256,-0.085,0.865
1550086348281,2019-02-13T12:32:28.281,0.401,0.257,-0.083,0.854
1550086348282,2019-02-13T12:32:28.282,0.402,0.253,-0.084,0.857
1550086348282,2019-02-13T12:32:28.282,0.402,0.252,-0.081,0.852
1550086348284,2019-02-13T12:32:28.284,0.404,0.253,-0.078,0.853
1550086348285,2019-02-13T12:32:28.285,0.405,0.245,-0.073,0.852
1550086348287,2019-02-13T12:32:28.287,0.407,0.254,-0.071,0.854
1550086348288,2019-02-13T12:32:28.288,0.408,0.254,-0.075,0.856
1550086348290,2019-02-13T12:32:28.290,0.410,0.252,-0.077,0.857
1550086348291,2019-02-13T12:32:28.291,0.411,0.246,-0.072,0.858
1550086348291,2019-02-13T12:32:28.291,0.411,0.255,-0.074,0.854
1550086348293,2019-02-13T12:32:28.293,0.413,0.258,-0.075,0.858
1550086348294,2019-02-13T12:32:28.294,0.414,0.255,-0.071,0.858
1550086348296,2019-02-13T12:32:28.296,0.416,0.252,-0.069,0.854
1550086348297,2019-02-13T12:32:28.297,0.417,0.251,-0.077,0.852
1550086348299,2019-02-13T12:32:28.299,0.419,0.254,-0.072,0.857
1550086348300,2019-02-13T12:32:28.300,0.420,0.255,-0.066,0.854
1550086348300,2019-02-13T12:32:28.300,0.420,0.256,-0.069,0.858
1550086348301,2019-02-13T12:32:28.301,0.421,0.253,-0.068,0.857
1550086348303,2019-02-13T12:32:28.303,0.423,0.254,-0.071,0.858
1550086348304,2019-02-13T12:32:28.304,0.424,0.257,-0.069,0.851
1550086348306,2019-02-13T12:32:28.306,0.426,0.257,-0.064,0.858
1550086348307,2019-02-13T12:32:28.307,0.427,0.258,-0.060,0.863
1550086348309,2019-02-13T12:32:28.309,0.429,0.255,-0.064,0.863
1550086348309,2019-02-13T12:32:28.309,0.429,0.257,-0.064,0.856
1550086348310,2019-02-13T12:32:28.310,0.430,0.254,-0.057,0.855
1550086348312,2019-02-13T12:32:28.312,0.432,0.251,-0.060,0.856
1550086348313,2019-02-13T12:32:28.313,0.433,0.253,-0.054,0.862
1550086348315,2019-02-13T12:32:28.315,0.435,0.255,-0.052,0.866
1550086348316,2019-02-13T12:32:28.316,0.436,0.253,-0.049,0.862
1550086348318,2019-02-13T12:32:28.318,0.438,0.253,-0.047,0.863
1550086348318,2019-02-13T12:32:28.318,0.438,0.255,-0.044,0.860
1550086348319,2019-02-13T12:32:28.319,0.439,0.258,-0.045,0.860
1550086348321,2019-02-13T12:32:28.321,0.441,0.257,-0.042,0.855
1550086348322,2019-02-13T12:32:28.322,0.442,0.253,-0.032,0.861
1550086348323,2019-02-13T12:32:28.323,0.443,0.264,-0.035,0.861
1550086348325,2019-02-13T12:32:28.325,0.445,0.259,-0.032,0.862
1550086348325,2019-02-13T12:32:28.325,0.445,0.260,-0.025,0.864
1550086348326,2019-02-13T12:32:28.326,0.446,0.258,-0.023,0.870
1550086348328,2019-02-13T12:32:28.328,0.448,0.258,-0.028,0.862
1550086348329,2019-02-13T12:32:28.329,0.449,0.263,-0.017,0.862
1550086348331,2019-02-13T12:32:28.331,0.451,0.267,-0.022,0.864
1550086348332,2019-02-13T12:32:28.332,0.452,0.271,-0.015,0.863
1550086348334,2019-02-13T12:32:28.334,0.454,0.268,-0.013,0.861
1550086348334,2019-02-13T12:32:28.334,0.454,0.269,-0.005,0.865
1550086348335,2019-02-13T12:32:28.335,0.455,0.272,-0.007,0.861
1550086348337,2019-02-13T12:32:28.337,0.457,0.267,0.001,0.866
1550086348338,2019-02-13T12:32:28.338,0.458,0.273,-0.000,0.861
