epoch (ms),time (-09:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1550085874756,2019-02-13T12:24:34.756,0.099,0.523,0.084,0.864
1550085874758,2019-02-13T12:24:34.758,0.101,0.525,0.083,0.865
1550085874759,2019-02-13T12:24:34.759,0.102,0.523,0.090,0.856
1550085874761,2019-02-13T12:24:34.761,0.104,0.523,0.092,0.856
1550085874762,2019-02-13T12:24:34.762,0.105,0.527,0.089,0.864
1550085874764,2019-02-13T12:24:34.764,0.107,0.526,0.086,0.863
1550085874765,2019-02-13T12:24:34.765,0.108,0.526,0.084,0.860
1550085874765,2019-02-13T12:24:34.765,0.108,0.524,0.079,0.853
1550085874766,2019-02-13T12:24:34.766,0.109,0.526,0.074,0.858
1550085874768,2019-02-13T12:24:34.768,0.111,0.534,0.074,0.851
1550085874769,2019-02-13T12:24:34.769,0.112,0.519,0.074,0.854
1550085874771,2019-02-13T12:24:34.771,0.114,0.510,0.048,0.861
1550085874772,2019-02-13T12:24:34.772,0.115,0.504,0.052,0.857
1550085874774,2019-02-13T12:24:34.774,0.117,0.511,0.060,0.862
1550085874775,2019-02-13T12:24:34.775,0.118,0.507,0.062,0.863
1550085874775,2019-02-13T12:24:34.775,0.118,0.513,0.070,0.861
1550085874777,2019-02-13T12:24:34.777,0.120,0.512,0.084,0.862
1550085874778,2019-02-13T12:24:34.778,0.121,0.510,0.098,0.870
1550085874780,2019-02-13T12:24:34.780,0.123,0.512,0.094,0.875
1550085874781,2019-02-13T12:24:34.781,0.124,0.517,0.097,0.874
1550085874783,2019-02-13T12:24:34.783,0.126,0.522,0.093,0.868
1550085874783,2019-02-13T12:24:34.783,0.126,0.522,0.090,0.873
1550085874784,2019-02-13T12:24:34.784,0.127,0.524,0.090,0.873
1550085874786,2019-02-13T12:24:34.786,0.129,0.522,0.090,0.878
1550085874787,2019-02-13T12:24:34.787,0.130,0.529,0.081,0.873
1550085874788,2019-02-13T12:24:34.788,0.131,0.529,0.078,0.875
1550085874790,2019-02-13T12:24:34.790,0.133,0.528,0.071,0.877
1550085874791,2019-02-13T12:24:34.791,0.134,0.527,0.073,0.873
1550085874791,2019-02-13T12:24:34.791,0.134,0.526,0.073,0.883
1550085874793,2019-02-13T12:24:34.793,0.136,0.526,0.077,0.876
1550085874794,2019-02-13T12:24:34.794,0.137,0.527,0.077,0.874
1550085874796,2019-02-13T12:24:34.796,0.139,0.525,0.076,0.873
1550085874797,2019-02-13T12:24:34.797,0.140,0.530,0.082,0.870
1550085874799,2019-02-13T12:24:34.799,0.142,0.531,0.084,0.865
1550085874800,2019-02-13T12:24:34.800,0.143,0.535,0.083,0.863
1550085874800,2019-02-13T12:24:34.800,0.143,0.530,0.093,0.859
1550085874802,2019-02-13T12:24:34.802,0.145,0.530,0.092,0.866
1550085874803,2019-02-13T12:24:34.803,0.146,0.530,0.093,0.868
1550085874805,2019-02-13T12:24:34.805,0.148,0.532,0.095,0.864
1550085874806,2019-02-13T12:24:34.806,0.149,0.528,0.096,0.864
1550085874807,2019-02-13T12:24:34.807,0.150,0.535,0.099,0.861
1550085874809,2019-02-13T12:24:34.809,0.152,0.534,0.096,0.861
1550085874809,2019-02-13T12:24:34.809,0.152,0.533,0.092,0.853
1550085874810,2019-02-13T12:24:34.810,0.153,0.535,0.091,0.850
1550085874812,2019-02-13T12:24:34.812,0.155,0.527,0.094,0.846
1550085874813,2019-02-13T12:24:34.813,0.156,0.528,0.089,0.849
1550085874815,2019-02-13T12:24:34.815,0.158,0.536,0.092,0.844
1550085874816,2019-02-13T12:24:34.816,0.159,0.536,0.094,0.848
1550085874818,2019-02-13T12:24:34.818,0.161,0.532,0.094,0.843
1550085874818,2019-02-13T12:24:34.818,0.161,0.539,0.097,0.841
1550085874819,2019-02-13T12:24:34.819,0.162,0.533,0.099,0.841
1550085874821,2019-02-13T12:24:34.821,0.164,0.538,0.103,0.840
1550085874822,2019-02-13T12:24:34.822,0.165,0.534,0.100,0.850
1550085874824,2019-02-13T12:24:34.824,0.167,0.530,0.104,0.844
1550085874825,2019-02-13T12:24:34.825,0.168,0.534,0.102,0.841
1550085874825,2019-02-13T12:24:34.825,0.168,0.533,0.103,0.850
1550085874827,2019-02-13T12:24:34.827,0.170,0.530,0.104,0.843
1550085874828,2019-02-13T12:24:34.828,0.171,0.535,0.105,0.853
1550085874829,2019-02-13T12:24:34.829,0.172,0.533,0.105,0.850
1550085874831,2019-02-13T12:24:34.831,0.174,0.531,0.103,0.852
1550085874832,2019-02-13T12:24:34.832,0.175,0.530,0.106,0.847
1550085874834,2019-02-13T12:24:34.834,0.177,0.524,0.107,0.854
1550085874834,2019-02-13T12:24:34.834,0.177,0.532,0.101,0.849
1550085874835,2019-02-13T12:24:34.835,0.178,0.528,0.100,0.859
1550085874837,2019-02-13T12:24:34.837,0.180,0.528,0.099,0.846
1550085874838,2019-02-13T12:24:34.838,0.181,0.530,0.101,0.851
1550085874840,2019-02-13T12:24:34.840,0.183,0.524,0.097,0.858
1550085874841,2019-02-13T12:24:34.841,0.184,0.522,0.102,0.858
1550085874843,2019-02-13T12:24:34.843,0.186,0.522,0.102,0.861
1550085874843,2019-02-13T12:24:34.843,0.186,0.519,0.106,0.855
1550085874844,2019-02-13T12:24:34.844,0.187,0.517,0.097,0.858
1550085874846,2019-02-13T12:24:34.846,0.189,0.516,0.105,0.858
1550085874847,2019-02-13T12:24:34.847,0.190,0.519,0.102,0.855
1550085874849,2019-02-13T12:24:34.849,0.192,0.516,0.107,0.866
1550085874850,2019-02-13T12:24:34.850,0.193,0.517,0.106,0.860
1550085874851,2019-02-13T12:24:34.851,0.194,0.512,0.107,0.874
1550085874853,2019-02-13T12:24:34.853,0.196,0.517,0.099,0.868
1550085874853,2019-02-13T12:24:34.853,0.196,0.504,0.100,0.870
1550085874854,2019-02-13T12:24:34.854,0.197,0.504,0.105,0.865
1550085874856,2019-02-13T12:24:34.856,0.199,0.503,0.107,0.870
1550085874857,2019-02-13T12:24:34.857,0.200,0.503,0.104,0.872
1550085874859,2019-02-13T12:24:34.859,0.202,0.504,0.105,0.870
1550085874860,2019-02-13T12:24:34.860,0.203,0.507,0.106,0.868
1550085874860,2019-02-13T12:24:34.860,0.203,0.512,0.112,0.873
1550085874862,2019-02-13T12:24:34.862,0.205,0.514,0.110,0.868
1550085874863,2019-02-13T12:24:34.863,0.206,0.513,0.111,0.867
1550085874865,2019-02-13T12:24:34.865,0.208,0.516,0.108,0.876
1550085874866,2019-02-13T12:24:34.866,0.209,0.521,0.107,0.871
1550085874868,2019-02-13T12:24:34.868,0.211,0.521,0.103,0.871
1550085874869,2019-02-13T12:24:34.869,0.212,0.519,0.101,0.865
1550085874869,2019-02-13T12:24:34.869,0.212,0.526,0.103,0.864
1550085874870,2019-02-13T12:24:34.870,0.213,0.526,0.103,0.870
1550085874872,2019-02-13T12:24:34.872,0.215,0.524,0.102,0.867
1550085874873,2019-02-13T12:24:34.873,0.216,0.528,0.103,0.866
1550085874875,2019-02-13T12:24:34.875,0.218,0.532,0.099,0.859
1550085874876,2019-02-13T12:24:34.876,0.219,0.533,0.103,0.858
1550085874878,2019-02-13T12:24:34.878,0.221,0.529,0.101,0.860
1550085874878,2019-02-13T12:24:34.878,0.221,0.526,0.109,0.851
1550085874879,2019-02-13T12:24:34.879,0.222,0.529,0.110,0.857
1550085874881,2019-02-13T12:24:34.881,0.224,0.534,0.110,0.852
1550085874882,2019-02-13T12:24:34.882,0.225,0.522,0.107,0.855
1550085874884,2019-02-13T12:24:34.884,0.227,0.529,0.111,0.851
1550085874885,2019-02-13T12:24:34.885,0.228,0.528,0.108,0.843
1550085874887,2019-02-13T12:24:34.887,0.230,0.526,0.101,0.846
1550085874887,2019-02-13T12:24:34.887,0.230,0.520,0.102,0.848
1550085874888,2019-02-13T12:24:34.888,0.231,0.522,0.099,0.844
1550085874890,2019-02-13T12:24:34.890,0.233,0.522,0.101,0.843
1550085874891,2019-02-13T12:24:34.891,0.234,0.519,0.100,0.846
1550085874892,2019-02-13T12:24:34.892,0.235,0.517,0.097,0.847
1550085874894,2019-02-13T12:24:34.894,0.237,0.516,0.098,0.843
1550085874895,2019-02-13T12:24:34.895,0.238,0.522,0.102,0.843
1550085874895,2019-02-13T12:24:34.895,0.238,0.519,0.100,0.844
1550085874897,2019-02-13T12:24:34.897,0.240,0.520,0.097,0.841
1550085874898,2019-02-13T12:24:34.898,0.241,0.523,0.101,0.839
1550085874900,2019-02-13T12:24:34.900,0.243,0.516,0.102,0.837
1550085874901,2019-02-13T12:24:34.901,0.244,0.516,0.097,0.832
1550085874903,2019-02-13T12:24:34.903,0.246,0.516,0.100,0.835
1550085874903,2019-02-13T12:24:34.903,0.246,0.511,0.105,0.834
1550085874904,2019-02-13T12:24:34.904,0.247,0.512,0.102,0.837
1550085874906,2019-02-13T12:24:34.906,0.249,0.513,0.101,0.832
1550085874907,2019-02-13T12:24:34.907,0.250,0.515,0.105,0.834
1550085874909,2019-02-13T12:24:34.909,0.252,0.516,0.104,0.830
1550085874910,2019-02-13T12:24:34.910,0.253,0.518,0.100,0.830
1550085874912,2019-02-13T12:24:34.912,0.255,0.518,0.102,0.831
1550085874912,2019-02-13T12:24:34.912,0.255,0.515,0.107,0.835
1550085874913,2019-02-13T12:24:34.913,0.256,0.517,0.104,0.834
1550085874914,2019-02-13T12:24:34.914,0.257,0.517,0.104,0.829
1550085874916,2019-02-13T12:24:34.916,0.259,0.519,0.101,0.828
1550085874917,2019-02-13T12:24:34.917,0.260,0.516,0.106,0.838
1550085874919,2019-02-13T12:24:34.919,0.262,0.513,0.103,0.835
1550085874920,2019-02-13T12:24:34.920,0.263,0.512,0.102,0.838
1550085874920,2019-02-13T12:24:34.920,0.263,0.518,0.104,0.843
1550085874922,2019-02-13T12:24:34.922,0.265,0.517,0.096,0.832
1550085874923,2019-02-13T12:24:34.923,0.266,0.517,0.100,0.842
1550085874925,2019-02-13T12:24:34.925,0.268,0.516,0.096,0.848
1550085874926,2019-02-13T12:24:34.926,0.269,0.516,0.094,0.850
1550085874928,2019-02-13T12:24:34.928,0.271,0.519,0.095,0.843
1550085874929,2019-02-13T12:24:34.929,0.272,0.514,0.091,0.851
1550085874929,2019-02-13T12:24:34.929,0.272,0.520,0.087,0.842
1550085874931,2019-02-13T12:24:34.931,0.274,0.519,0.091,0.846
1550085874932,2019-02-13T12:24:34.932,0.275,0.520,0.095,0.851
1550085874933,2019-02-13T12:24:34.933,0.276,0.522,0.098,0.849
1550085874935,2019-02-13T12:24:34.935,0.278,0.520,0.094,0.844
1550085874936,2019-02-13T12:24:34.936,0.279,0.522,0.095,0.853
1550085874938,2019-02-13T12:24:34.938,0.281,0.520,0.095,0.851
1550085874938,2019-02-13T12:24:34.938,0.281,0.521,0.100,0.856
1550085874939,2019-02-13T12:24:34.939,0.282,0.523,0.101,0.847
1550085874941,2019-02-13T12:24:34.941,0.284,0.527,0.100,0.844
1550085874942,2019-02-13T12:24:34.942,0.285,0.522,0.097,0.848
1550085874944,2019-02-13T12:24:34.944,0.287,0.517,0.094,0.853
1550085874945,2019-02-13T12:24:34.945,0.288,0.521,0.104,0.850
1550085874947,2019-02-13T12:24:34.947,0.290,0.519,0.104,0.849
1550085874947,2019-02-13T12:24:34.947,0.290,0.516,0.100,0.847
1550085874948,2019-02-13T12:24:34.948,0.291,0.521,0.105,0.851
1550085874950,2019-02-13T12:24:34.950,0.293,0.515,0.104,0.855
1550085874951,2019-02-13T12:24:34.951,0.294,0.518,0.105,0.856
1550085874953,2019-02-13T12:24:34.953,0.296,0.519,0.108,0.847
1550085874954,2019-02-13T12:24:34.954,0.297,0.516,0.110,0.846
1550085874955,2019-02-13T12:24:34.955,0.298,0.514,0.106,0.849
1550085874955,2019-02-13T12:24:34.955,0.298,0.522,0.114,0.850
1550085874957,2019-02-13T12:24:34.957,0.300,0.513,0.094,0.854
1550085874958,2019-02-13T12:24:34.958,0.301,0.519,0.085,0.851
1550085874960,2019-02-13T12:24:34.960,0.303,0.517,0.094,0.848
1550085874961,2019-02-13T12:24:34.961,0.304,0.516,0.096,0.846
1550085874963,2019-02-13T12:24:34.963,0.306,0.521,0.109,0.847
1550085874963,2019-02-13T12:24:34.963,0.306,0.521,0.113,0.860
1550085874964,2019-02-13T12:24:34.964,0.307,0.523,0.123,0.855
1550085874966,2019-02-13T12:24:34.966,0.309,0.523,0.122,0.858
1550085874967,2019-02-13T12:24:34.967,0.310,0.520,0.125,0.860
1550085874969,2019-02-13T12:24:34.969,0.312,0.525,0.122,0.853
1550085874970,2019-02-13T12:24:34.970,0.313,0.527,0.117,0.859
1550085874972,2019-02-13T12:24:34.972,0.315,0.532,0.113,0.863
1550085874972,2019-02-13T12:24:34.972,0.315,0.535,0.110,0.854
1550085874973,2019-02-13T12:24:34.973,0.316,0.531,0.109,0.850
1550085874974,2019-02-13T12:24:34.974,0.317,0.529,0.107,0.849
1550085874976,2019-02-13T12:24:34.976,0.319,0.534,0.107,0.855
1550085874977,2019-02-13T12:24:34.977,0.320,0.533,0.104,0.855
1550085874979,2019-02-13T12:24:34.979,0.322,0.539,0.110,0.845
1550085874980,2019-02-13T12:24:34.980,0.323,0.529,0.107,0.843
1550085874980,2019-02-13T12:24:34.980,0.323,0.536,0.111,0.846
1550085874982,2019-02-13T12:24:34.982,0.325,0.525,0.112,0.849
1550085874983,2019-02-13T12:24:34.983,0.326,0.529,0.105,0.859
1550085874985,2019-02-13T12:24:34.985,0.328,0.527,0.108,0.855
1550085874986,2019-02-13T12:24:34.986,0.329,0.529,0.109,0.856
1550085874988,2019-02-13T12:24:34.988,0.331,0.536,0.108,0.853
1550085874989,2019-02-13T12:24:34.989,0.332,0.530,0.107,0.860
1550085874989,2019-02-13T12:24:34.989,0.332,0.534,0.107,0.866
1550085874991,2019-02-13T12:24:34.991,0.334,0.534,0.107,0.857
1550085874992,2019-02-13T12:24:34.992,0.335,0.538,0.104,0.858
1550085874994,2019-02-13T12:24:34.994,0.337,0.537,0.106,0.851
1550085874995,2019-02-13T12:24:34.995,0.338,0.528,0.106,0.855
1550085874996,2019-02-13T12:24:34.996,0.339,0.536,0.110,0.863
1550085874998,2019-02-13T12:24:34.998,0.341,0.537,0.109,0.870
1550085874998,2019-02-13T12:24:34.998,0.341,0.528,0.090,0.865
1550085874999,2019-02-13T12:24:34.999,0.342,0.530,0.096,0.862
1550085875001,2019-02-13T12:24:35.001,0.344,0.527,0.101,0.865
1550085875002,2019-02-13T12:24:35.002,0.345,0.533,0.106,0.864
1550085875004,2019-02-13T12:24:35.004,0.347,0.538,0.118,0.861
1550085875005,2019-02-13T12:24:35.005,0.348,0.539,0.120,0.859
1550085875007,2019-02-13T12:24:35.007,0.350,0.543,0.127,0.856
1550085875007,2019-02-13T12:24:35.007,0.350,0.545,0.133,0.860
1550085875008,2019-02-13T12:24:35.008,0.351,0.548,0.130,0.859
1550085875010,2019-02-13T12:24:35.010,0.353,0.542,0.129,0.856
1550085875011,2019-02-13T12:24:35.011,0.354,0.539,0.124,0.861
1550085875013,2019-02-13T12:24:35.013,0.356,0.545,0.122,0.855
1550085875014,2019-02-13T12:24:35.014,0.357,0.545,0.119,0.852
1550085875016,2019-02-13T12:24:35.016,0.359,0.534,0.115,0.854
1550085875017,2019-02-13T12:24:35.017,0.360,0.541,0.115,0.856
1550085875017,2019-02-13T12:24:35.017,0.360,0.546,0.114,0.850
1550085875018,2019-02-13T12:24:35.018,0.361,0.547,0.115,0.849
1550085875020,2019-02-13T12:24:35.020,0.363,0.536,0.116,0.849
1550085875021,2019-02-13T12:24:35.021,0.364,0.539,0.117,0.847
1550085875023,2019-02-13T12:24:35.023,0.366,0.540,0.121,0.846
1550085875023,2019-02-13T12:24:35.023,0.366,0.535,0.125,0.845
1550085875024,2019-02-13T12:24:35.024,0.367,0.534,0.127,0.846
1550085875026,2019-02-13T12:24:35.026,0.369,0.532,0.124,0.843
1550085875027,2019-02-13T12:24:35.027,0.370,0.531,0.120,0.849
1550085875029,2019-02-13T12:24:35.029,0.372,0.532,0.121,0.849
1550085875030,2019-02-13T12:24:35.030,0.373,0.537,0.125,0.844
1550085875032,2019-02-13T12:24:35.032,0.375,0.537,0.119,0.839
1550085875032,2019-02-13T12:24:35.032,0.375,0.538,0.122,0.843
1550085875033,2019-02-13T12:24:35.033,0.376,0.534,0.120,0.843
1550085875035,2019-02-13T12:24:35.035,0.378,0.538,0.125,0.837
1550085875036,2019-02-13T12:24:35.036,0.379,0.529,0.123,0.843
1550085875037,2019-02-13T12:24:35.037,0.380,0.536,0.121,0.844
1550085875039,2019-02-13T12:24:35.039,0.382,0.531,0.126,0.842
1550085875040,2019-02-13T12:24:35.040,0.383,0.528,0.125,0.832
1550085875040,2019-02-13T12:24:35.040,0.383,0.530,0.126,0.836
1550085875042,2019-02-13T12:24:35.042,0.385,0.535,0.123,0.832
1550085875043,2019-02-13T12:24:35.043,0.386,0.538,0.120,0.835
1550085875045,2019-02-13T12:24:35.045,0.388,0.529,0.123,0.829
1550085875046,2019-02-13T12:24:35.046,0.389,0.531,0.122,0.832
1550085875048,2019-02-13T12:24:35.048,0.391,0.530,0.120,0.834
1550085875049,2019-02-13T12:24:35.049,0.392,0.532,0.116,0.834
1550085875049,2019-02-13T12:24:35.049,0.392,0.538,0.122,0.833
1550085875051,2019-02-13T12:24:35.051,0.394,0.531,0.111,0.836
1550085875052,2019-02-13T12:24:35.052,0.395,0.525,0.097,0.829
1550085875054,2019-02-13T12:24:35.054,0.397,0.529,0.099,0.836
1550085875055,2019-02-13T12:24:35.055,0.398,0.523,0.101,0.837
1550085875057,2019-02-13T12:24:35.057,0.400,0.533,0.109,0.838
1550085875058,2019-02-13T12:24:35.058,0.401,0.538,0.114,0.836
1550085875058,2019-02-13T12:24:35.058,0.401,0.534,0.121,0.839
1550085875059,2019-02-13T12:24:35.059,0.402,0.541,0.117,0.837
1550085875061,2019-02-13T12:24:35.061,0.404,0.542,0.123,0.836
1550085875062,2019-02-13T12:24:35.062,0.405,0.540,0.125,0.841
1550085875064,2019-02-13T12:24:35.064,0.407,0.535,0.121,0.841
1550085875065,2019-02-13T12:24:35.065,0.408,0.537,0.124,0.833
1550085875067,2019-02-13T12:24:35.067,0.410,0.547,0.116,0.838
1550085875067,2019-02-13T12:24:35.067,0.410,0.546,0.119,0.837
1550085875068,2019-02-13T12:24:35.068,0.411,0.544,0.110,0.831
1550085875070,2019-02-13T12:24:35.070,0.413,0.552,0.105,0.831
1550085875071,2019-02-13T12:24:35.071,0.414,0.547,0.108,0.828
1550085875073,2019-02-13T12:24:35.073,0.416,0.550,0.113,0.834
1550085875074,2019-02-13T12:24:35.074,0.417,0.547,0.108,0.828
1550085875076,2019-02-13T12:24:35.076,0.419,0.546,0.113,0.822
1550085875076,2019-02-13T12:24:35.076,0.419,0.547,0.115,0.826
1550085875077,2019-02-13T12:24:35.077,0.420,0.543,0.117,0.828
1550085875078,2019-02-13T12:24:35.078,0.421,0.546,0.110,0.825
1550085875080,2019-02-13T12:24:35.080,0.423,0.549,0.121,0.823
1550085875081,2019-02-13T12:24:35.081,0.424,0.544,0.120,0.819
1550085875083,2019-02-13T12:24:35.083,0.426,0.545,0.116,0.821
1550085875084,2019-02-13T12:24:35.084,0.427,0.540,0.115,0.817
1550085875084,2019-02-13T12:24:35.084,0.427,0.539,0.118,0.818
1550085875086,2019-02-13T12:24:35.086,0.429,0.545,0.116,0.818
1550085875087,2019-02-13T12:24:35.087,0.430,0.541,0.117,0.814
1550085875089,2019-02-13T12:24:35.089,0.432,0.540,0.113,0.814
1550085875090,2019-02-13T12:24:35.090,0.433,0.542,0.113,0.816
1550085875092,2019-02-13T12:24:35.092,0.435,0.535,0.105,0.824
1550085875092,2019-02-13T12:24:35.092,0.435,0.538,0.095,0.818
1550085875093,2019-02-13T12:24:35.093,0.436,0.538,0.099,0.819
1550085875095,2019-02-13T12:24:35.095,0.438,0.546,0.107,0.820
1550085875096,2019-02-13T12:24:35.096,0.439,0.540,0.113,0.812
1550085875098,2019-02-13T12:24:35.098,0.441,0.542,0.116,0.813
1550085875099,2019-02-13T12:24:35.099,0.442,0.541,0.132,0.820
1550085875100,2019-02-13T12:24:35.100,0.443,0.541,0.130,0.816
1550085875100,2019-02-13T12:24:35.100,0.443,0.547,0.133,0.826
1550085875102,2019-02-13T12:24:35.102,0.445,0.547,0.130,0.823
1550085875103,2019-02-13T12:24:35.103,0.446,0.546,0.132,0.826
1550085875105,2019-02-13T12:24:35.105,0.448,0.549,0.127,0.818
1550085875106,2019-02-13T12:24:35.106,0.449,0.549,0.121,0.816
1550085875108,2019-02-13T12:24:35.108,0.451,0.546,0.119,0.829
1550085875109,2019-02-13T12:24:35.109,0.452,0.545,0.117,0.824
1550085875109,2019-02-13T12:24:35.109,0.452,0.550,0.112,0.823
1550085875111,2019-02-13T12:24:35.111,0.454,0.559,0.109,0.823
1550085875112,2019-02-13T12:24:35.112,0.455,0.553,0.112,0.828
1550085875114,2019-02-13T12:24:35.114,0.457,0.550,0.105,0.831
1550085875115,2019-02-13T12:24:35.115,0.458,0.554,0.096,0.824
1550085875117,2019-02-13T12:24:35.117,0.460,0.557,0.096,0.824
1550085875118,2019-02-13T12:24:35.118,0.461,0.557,0.102,0.835
1550085875118,2019-02-13T12:24:35.118,0.461,0.555,0.103,0.833
1550085875120,2019-02-13T12:24:35.120,0.463,0.554,0.108,0.840
1550085875121,2019-02-13T12:24:35.121,0.464,0.558,0.109,0.841
1550085875122,2019-02-13T12:24:35.122,0.465,0.562,0.110,0.842
1550085875124,2019-02-13T12:24:35.124,0.467,0.571,0.112,0.841
1550085875125,2019-02-13T12:24:35.125,0.468,0.562,0.118,0.842
1550085875127,2019-02-13T12:24:35.127,0.470,0.564,0.114,0.840
