epoch (ms),time (-09:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1550085303250,2019-02-13T12:15:03.250,0.000,0.337,0.057,0.937
1550085303251,2019-02-13T12:15:03.251,0.001,0.340,0.052,0.938
1550085303253,2019-02-13T12:15:03.253,0.003,0.341,0.054,0.943
1550085303254,2019-02-13T12:15:03.254,0.004,0.341,0.056,0.939
1550085303254,2019-02-13T12:15:03.254,0.004,0.339,0.054,0.945
1550085303256,2019-02-13T12:15:03.256,0.006,0.339,0.053,0.941
1550085303257,2019-02-13T12:15:03.257,0.007,0.336,0.052,0.941
1550085303259,2019-02-13T12:15:03.259,0.009,0.338,0.052,0.946
1550085303260,2019-02-13T12:15:03.260,0.010,0.342,0.058,0.940
1550085303262,2019-02-13T12:15:03.262,0.012,0.340,0.059,0.949
1550085303263,2019-02-13T12:15:03.263,0.013,0.339,0.060,0.942
1550085303263,2019-02-13T12:15:03.263,0.013,0.340,0.058,0.946
1550085303264,2019-02-13T12:15:03.264,0.014,0.336,0.056,0.946
1550085303266,2019-02-13T12:15:03.266,0.016,0.338,0.059,0.938
1550085303267,2019-02-13T12:15:03.267,0.017,0.335,0.059,0.948
1550085303269,2019-02-13T12:15:03.269,0.019,0.336,0.062,0.945
1550085303270,2019-02-13T12:15:03.270,0.020,0.336,0.058,0.940
1550085303270,2019-02-13T12:15:03.270,0.020,0.336,0.058,0.947
1550085303272,2019-02-13T12:15:03.272,0.022,0.337,0.056,0.950
1550085303273,2019-02-13T12:15:03.273,0.023,0.335,0.055,0.948
1550085303275,2019-02-13T12:15:03.275,0.025,0.336,0.061,0.943
1550085303276,2019-02-13T12:15:03.276,0.026,0.334,0.057,0.950
1550085303278,2019-02-13T12:15:03.278,0.028,0.336,0.059,0.945
1550085303279,2019-02-13T12:15:03.279,0.029,0.340,0.053,0.948
1550085303279,2019-02-13T12:15:03.279,0.029,0.339,0.054,0.943
1550085303281,2019-02-13T12:15:03.281,0.031,0.337,0.061,0.950
1550085303282,2019-02-13T12:15:03.282,0.032,0.335,0.057,0.951
1550085303283,2019-02-13T12:15:03.283,0.033,0.339,0.057,0.943
1550085303285,2019-02-13T12:15:03.285,0.035,0.336,0.059,0.947
1550085303286,2019-02-13T12:15:03.286,0.036,0.340,0.058,0.943
1550085303288,2019-02-13T12:15:03.288,0.038,0.338,0.057,0.941
1550085303288,2019-02-13T12:15:03.288,0.038,0.331,0.060,0.944
1550085303289,2019-02-13T12:15:03.289,0.039,0.336,0.053,0.946
1550085303291,2019-02-13T12:15:03.291,0.041,0.339,0.059,0.940
1550085303292,2019-02-13T12:15:03.292,0.042,0.341,0.057,0.939
1550085303294,2019-02-13T12:15:03.294,0.044,0.334,0.062,0.944
1550085303295,2019-02-13T12:15:03.295,0.045,0.337,0.061,0.945
1550085303297,2019-02-13T12:15:03.297,0.047,0.336,0.063,0.941
1550085303297,2019-02-13T12:15:03.297,0.047,0.339,0.064,0.941
1550085303298,2019-02-13T12:15:03.298,0.048,0.338,0.064,0.944
1550085303300,2019-02-13T12:15:03.300,0.050,0.334,0.060,0.950
1550085303301,2019-02-13T12:15:03.301,0.051,0.333,0.061,0.941
1550085303303,2019-02-13T12:15:03.303,0.053,0.337,0.063,0.945
1550085303304,2019-02-13T12:15:03.304,0.054,0.333,0.058,0.947
1550085303305,2019-02-13T12:15:03.305,0.055,0.337,0.067,0.945
1550085303305,2019-02-13T12:15:03.305,0.055,0.335,0.063,0.940
1550085303307,2019-02-13T12:15:03.307,0.057,0.333,0.064,0.947
1550085303308,2019-02-13T12:15:03.308,0.058,0.335,0.066,0.948
1550085303310,2019-02-13T12:15:03.310,0.060,0.335,0.062,0.948
1550085303311,2019-02-13T12:15:03.311,0.061,0.330,0.058,0.948
1550085303313,2019-02-13T12:15:03.313,0.063,0.330,0.060,0.940
1550085303314,2019-02-13T12:15:03.314,0.064,0.332,0.063,0.938
1550085303314,2019-02-13T12:15:03.314,0.064,0.330,0.066,0.944
1550085303316,2019-02-13T12:15:03.316,0.066,0.338,0.065,0.952
1550085303317,2019-02-13T12:15:03.317,0.067,0.332,0.057,0.939
1550085303319,2019-02-13T12:15:03.319,0.069,0.330,0.066,0.939
1550085303320,2019-02-13T12:15:03.320,0.070,0.339,0.068,0.952
1550085303322,2019-02-13T12:15:03.322,0.072,0.332,0.066,0.944
1550085303323,2019-02-13T12:15:03.323,0.073,0.337,0.061,0.942
1550085303323,2019-02-13T12:15:03.323,0.073,0.329,0.065,0.940
1550085303324,2019-02-13T12:15:03.324,0.074,0.332,0.068,0.940
1550085303326,2019-02-13T12:15:03.326,0.076,0.339,0.062,0.936
1550085303327,2019-02-13T12:15:03.327,0.077,0.335,0.066,0.932
1550085303329,2019-02-13T12:15:03.329,0.079,0.331,0.059,0.937
1550085303330,2019-02-13T12:15:03.330,0.080,0.331,0.063,0.944
1550085303330,2019-02-13T12:15:03.330,0.080,0.338,0.058,0.941
1550085303332,2019-02-13T12:15:03.332,0.082,0.329,0.066,0.942
1550085303333,2019-02-13T12:15:03.333,0.083,0.331,0.064,0.937
1550085303335,2019-02-13T12:15:03.335,0.085,0.334,0.059,0.941
1550085303336,2019-02-13T12:15:03.336,0.086,0.335,0.063,0.937
1550085303338,2019-02-13T12:15:03.338,0.088,0.333,0.063,0.936
1550085303339,2019-02-13T12:15:03.339,0.089,0.333,0.060,0.939
1550085303339,2019-02-13T12:15:03.339,0.089,0.331,0.066,0.939
1550085303341,2019-02-13T12:15:03.341,0.091,0.333,0.065,0.943
1550085303342,2019-02-13T12:15:03.342,0.092,0.334,0.063,0.938
1550085303344,2019-02-13T12:15:03.344,0.094,0.333,0.063,0.934
1550085303345,2019-02-13T12:15:03.345,0.095,0.331,0.063,0.940
1550085303346,2019-02-13T12:15:03.346,0.096,0.333,0.060,0.941
1550085303348,2019-02-13T12:15:03.348,0.098,0.329,0.061,0.938
1550085303349,2019-02-13T12:15:03.349,0.099,0.335,0.063,0.945
1550085303349,2019-02-13T12:15:03.349,0.099,0.336,0.057,0.936
1550085303351,2019-02-13T12:15:03.351,0.101,0.335,0.059,0.942
1550085303352,2019-02-13T12:15:03.352,0.102,0.334,0.055,0.943
1550085303354,2019-02-13T12:15:03.354,0.104,0.334,0.063,0.942
1550085303355,2019-02-13T12:15:03.355,0.105,0.336,0.057,0.951
1550085303357,2019-02-13T12:15:03.357,0.107,0.332,0.059,0.943
1550085303357,2019-02-13T12:15:03.357,0.107,0.328,0.056,0.950
1550085303358,2019-02-13T12:15:03.358,0.108,0.329,0.054,0.952
1550085303360,2019-02-13T12:15:03.360,0.110,0.336,0.057,0.948
1550085303361,2019-02-13T12:15:03.361,0.111,0.335,0.054,0.949
1550085303363,2019-02-13T12:15:03.363,0.113,0.335,0.054,0.944
1550085303364,2019-02-13T12:15:03.364,0.114,0.337,0.052,0.948
1550085303366,2019-02-13T12:15:03.366,0.116,0.333,0.053,0.955
1550085303366,2019-02-13T12:15:03.366,0.116,0.334,0.057,0.943
1550085303367,2019-02-13T12:15:03.367,0.117,0.337,0.055,0.946
1550085303368,2019-02-13T12:15:03.368,0.118,0.334,0.050,0.947
1550085303370,2019-02-13T12:15:03.370,0.120,0.336,0.052,0.944
1550085303371,2019-02-13T12:15:03.371,0.121,0.335,0.055,0.946
1550085303373,2019-02-13T12:15:03.373,0.123,0.337,0.051,0.948
1550085303374,2019-02-13T12:15:03.374,0.124,0.339,0.055,0.946
1550085303374,2019-02-13T12:15:03.374,0.124,0.334,0.055,0.941
1550085303376,2019-02-13T12:15:03.376,0.126,0.334,0.058,0.939
1550085303377,2019-02-13T12:15:03.377,0.127,0.335,0.057,0.944
1550085303379,2019-02-13T12:15:03.379,0.129,0.334,0.053,0.946
1550085303380,2019-02-13T12:15:03.380,0.130,0.333,0.051,0.939
1550085303382,2019-02-13T12:15:03.382,0.132,0.331,0.048,0.943
1550085303383,2019-02-13T12:15:03.383,0.133,0.334,0.047,0.940
1550085303383,2019-02-13T12:15:03.383,0.133,0.332,0.052,0.941
1550085303385,2019-02-13T12:15:03.385,0.135,0.336,0.052,0.941
1550085303386,2019-02-13T12:15:03.386,0.136,0.332,0.052,0.947
1550085303387,2019-02-13T12:15:03.387,0.137,0.329,0.051,0.938
1550085303389,2019-02-13T12:15:03.389,0.139,0.333,0.053,0.934
1550085303390,2019-02-13T12:15:03.390,0.140,0.335,0.059,0.942
1550085303390,2019-02-13T12:15:03.390,0.140,0.333,0.055,0.936
1550085303392,2019-02-13T12:15:03.392,0.142,0.333,0.055,0.936
1550085303393,2019-02-13T12:15:03.393,0.143,0.335,0.052,0.939
1550085303395,2019-02-13T12:15:03.395,0.145,0.331,0.057,0.941
1550085303396,2019-02-13T12:15:03.396,0.146,0.332,0.051,0.940
1550085303398,2019-02-13T12:15:03.398,0.148,0.334,0.041,0.938
1550085303399,2019-02-13T12:15:03.399,0.149,0.332,0.042,0.935
1550085303399,2019-02-13T12:15:03.399,0.149,0.329,0.050,0.934
1550085303401,2019-02-13T12:15:03.401,0.151,0.330,0.046,0.930
1550085303402,2019-02-13T12:15:03.402,0.152,0.334,0.052,0.929
1550085303404,2019-02-13T12:15:03.404,0.154,0.329,0.055,0.930
1550085303405,2019-02-13T12:15:03.405,0.155,0.326,0.057,0.934
1550085303407,2019-02-13T12:15:03.407,0.157,0.327,0.062,0.927
1550085303408,2019-02-13T12:15:03.408,0.158,0.330,0.053,0.929
1550085303408,2019-02-13T12:15:03.408,0.158,0.331,0.058,0.931
1550085303409,2019-02-13T12:15:03.409,0.159,0.328,0.062,0.931
1550085303411,2019-02-13T12:15:03.411,0.161,0.334,0.057,0.926
1550085303412,2019-02-13T12:15:03.412,0.162,0.332,0.057,0.928
1550085303414,2019-02-13T12:15:03.414,0.164,0.337,0.060,0.932
1550085303415,2019-02-13T12:15:03.415,0.165,0.332,0.056,0.932
1550085303417,2019-02-13T12:15:03.417,0.167,0.331,0.055,0.936
1550085303417,2019-02-13T12:15:03.417,0.167,0.331,0.057,0.932
1550085303418,2019-02-13T12:15:03.418,0.168,0.333,0.058,0.932
1550085303420,2019-02-13T12:15:03.420,0.170,0.330,0.052,0.930
1550085303421,2019-02-13T12:15:03.421,0.171,0.335,0.052,0.933
1550085303423,2019-02-13T12:15:03.423,0.173,0.336,0.052,0.937
1550085303424,2019-02-13T12:15:03.424,0.174,0.338,0.057,0.935
1550085303426,2019-02-13T12:15:03.426,0.176,0.331,0.051,0.930
1550085303426,2019-02-13T12:15:03.426,0.176,0.332,0.051,0.930
1550085303427,2019-02-13T12:15:03.427,0.177,0.330,0.051,0.928
1550085303428,2019-02-13T12:15:03.428,0.178,0.327,0.055,0.933
1550085303430,2019-02-13T12:15:03.430,0.180,0.329,0.056,0.927
1550085303431,2019-02-13T12:15:03.431,0.181,0.333,0.054,0.927
1550085303433,2019-02-13T12:15:03.433,0.183,0.328,0.057,0.929
1550085303434,2019-02-13T12:15:03.434,0.184,0.329,0.060,0.928
1550085303434,2019-02-13T12:15:03.434,0.184,0.327,0.056,0.921
1550085303436,2019-02-13T12:15:03.436,0.186,0.328,0.063,0.927
1550085303437,2019-02-13T12:15:03.437,0.187,0.327,0.056,0.932
1550085303439,2019-02-13T12:15:03.439,0.189,0.329,0.059,0.926
1550085303440,2019-02-13T12:15:03.440,0.190,0.329,0.055,0.927
1550085303442,2019-02-13T12:15:03.442,0.192,0.335,0.053,0.925
1550085303443,2019-02-13T12:15:03.443,0.193,0.332,0.059,0.925
1550085303443,2019-02-13T12:15:03.443,0.193,0.334,0.057,0.927
1550085303445,2019-02-13T12:15:03.445,0.195,0.334,0.059,0.929
1550085303446,2019-02-13T12:15:03.446,0.196,0.331,0.056,0.933
1550085303448,2019-02-13T12:15:03.448,0.198,0.332,0.056,0.925
1550085303449,2019-02-13T12:15:03.449,0.199,0.335,0.058,0.929
1550085303450,2019-02-13T12:15:03.450,0.200,0.335,0.056,0.929
1550085303450,2019-02-13T12:15:03.450,0.200,0.333,0.057,0.928
1550085303452,2019-02-13T12:15:03.452,0.202,0.332,0.063,0.930
1550085303453,2019-02-13T12:15:03.453,0.203,0.330,0.059,0.926
1550085303455,2019-02-13T12:15:03.455,0.205,0.333,0.061,0.926
1550085303456,2019-02-13T12:15:03.456,0.206,0.337,0.059,0.925
1550085303458,2019-02-13T12:15:03.458,0.208,0.331,0.056,0.932
1550085303459,2019-02-13T12:15:03.459,0.209,0.334,0.057,0.927
1550085303459,2019-02-13T12:15:03.459,0.209,0.331,0.057,0.929
1550085303461,2019-02-13T12:15:03.461,0.211,0.332,0.054,0.931
1550085303462,2019-02-13T12:15:03.462,0.212,0.332,0.062,0.929
1550085303464,2019-02-13T12:15:03.464,0.214,0.335,0.059,0.930
1550085303465,2019-02-13T12:15:03.465,0.215,0.334,0.056,0.929
1550085303467,2019-02-13T12:15:03.467,0.217,0.336,0.055,0.929
1550085303468,2019-02-13T12:15:03.468,0.218,0.338,0.054,0.934
1550085303468,2019-02-13T12:15:03.468,0.218,0.337,0.056,0.934
1550085303470,2019-02-13T12:15:03.470,0.220,0.336,0.055,0.936
1550085303471,2019-02-13T12:15:03.471,0.221,0.332,0.053,0.936
1550085303472,2019-02-13T12:15:03.472,0.222,0.333,0.055,0.933
1550085303474,2019-02-13T12:15:03.474,0.224,0.337,0.055,0.934
1550085303475,2019-02-13T12:15:03.475,0.225,0.336,0.058,0.941
1550085303477,2019-02-13T12:15:03.477,0.227,0.338,0.058,0.932
1550085303477,2019-02-13T12:15:03.477,0.227,0.332,0.053,0.940
1550085303478,2019-02-13T12:15:03.478,0.228,0.339,0.053,0.942
1550085303480,2019-02-13T12:15:03.480,0.230,0.338,0.057,0.937
1550085303481,2019-02-13T12:15:03.481,0.231,0.334,0.053,0.939
1550085303483,2019-02-13T12:15:03.483,0.233,0.340,0.049,0.941
1550085303484,2019-02-13T12:15:03.484,0.234,0.338,0.053,0.934
1550085303486,2019-02-13T12:15:03.486,0.236,0.331,0.056,0.939
1550085303486,2019-02-13T12:15:03.486,0.236,0.334,0.055,0.940
1550085303487,2019-02-13T12:15:03.487,0.237,0.342,0.053,0.942
1550085303489,2019-02-13T12:15:03.489,0.239,0.339,0.059,0.945
1550085303490,2019-02-13T12:15:03.490,0.240,0.335,0.051,0.942
1550085303491,2019-02-13T12:15:03.491,0.241,0.332,0.052,0.945
1550085303493,2019-02-13T12:15:03.493,0.243,0.338,0.058,0.944
1550085303494,2019-02-13T12:15:03.494,0.244,0.340,0.057,0.944
1550085303494,2019-02-13T12:15:03.494,0.244,0.336,0.053,0.943
1550085303496,2019-02-13T12:15:03.496,0.246,0.334,0.052,0.943
1550085303497,2019-02-13T12:15:03.497,0.247,0.335,0.055,0.942
1550085303499,2019-02-13T12:15:03.499,0.249,0.340,0.052,0.942
1550085303500,2019-02-13T12:15:03.500,0.250,0.331,0.049,0.950
1550085303502,2019-02-13T12:15:03.502,0.252,0.336,0.051,0.949
1550085303503,2019-02-13T12:15:03.503,0.253,0.339,0.052,0.944
1550085303503,2019-02-13T12:15:03.503,0.253,0.338,0.053,0.943
1550085303505,2019-02-13T12:15:03.505,0.255,0.341,0.053,0.944
1550085303506,2019-02-13T12:15:03.506,0.256,0.336,0.053,0.952
1550085303508,2019-02-13T12:15:03.508,0.258,0.344,0.057,0.944
1550085303509,2019-02-13T12:15:03.509,0.259,0.345,0.054,0.938
1550085303511,2019-02-13T12:15:03.511,0.261,0.343,0.052,0.947
1550085303511,2019-02-13T12:15:03.511,0.261,0.345,0.047,0.941
1550085303512,2019-02-13T12:15:03.512,0.262,0.342,0.049,0.942
1550085303513,2019-02-13T12:15:03.513,0.263,0.343,0.052,0.949
1550085303515,2019-02-13T12:15:03.515,0.265,0.340,0.050,0.948
1550085303516,2019-02-13T12:15:03.516,0.266,0.340,0.051,0.945
1550085303518,2019-02-13T12:15:03.518,0.268,0.342,0.056,0.944
1550085303519,2019-02-13T12:15:03.519,0.269,0.345,0.053,0.941
1550085303519,2019-02-13T12:15:03.519,0.269,0.343,0.049,0.948
1550085303521,2019-02-13T12:15:03.521,0.271,0.343,0.052,0.945
1550085303522,2019-02-13T12:15:03.522,0.272,0.341,0.050,0.943
1550085303524,2019-02-13T12:15:03.524,0.274,0.343,0.047,0.947
1550085303525,2019-02-13T12:15:03.525,0.275,0.346,0.050,0.943
1550085303527,2019-02-13T12:15:03.527,0.277,0.343,0.051,0.941
1550085303528,2019-02-13T12:15:03.528,0.278,0.343,0.052,0.941
1550085303530,2019-02-13T12:15:03.530,0.280,0.346,0.049,0.944
1550085303530,2019-02-13T12:15:03.530,0.280,0.344,0.050,0.944
1550085303531,2019-02-13T12:15:03.531,0.281,0.345,0.050,0.941
1550085303533,2019-02-13T12:15:03.533,0.283,0.343,0.051,0.943
1550085303534,2019-02-13T12:15:03.534,0.284,0.347,0.046,0.941
1550085303535,2019-02-13T12:15:03.535,0.285,0.344,0.048,0.947
1550085303537,2019-02-13T12:15:03.537,0.287,0.352,0.053,0.945
1550085303537,2019-02-13T12:15:03.537,0.287,0.348,0.056,0.938
1550085303538,2019-02-13T12:15:03.538,0.288,0.343,0.051,0.939
1550085303540,2019-02-13T12:15:03.540,0.290,0.343,0.052,0.946
1550085303541,2019-02-13T12:15:03.541,0.291,0.354,0.046,0.947
1550085303543,2019-02-13T12:15:03.543,0.293,0.347,0.046,0.944
1550085303544,2019-02-13T12:15:03.544,0.294,0.346,0.050,0.942
1550085303546,2019-02-13T12:15:03.546,0.296,0.345,0.047,0.947
1550085303546,2019-02-13T12:15:03.546,0.296,0.345,0.055,0.942
1550085303547,2019-02-13T12:15:03.547,0.297,0.344,0.050,0.948
1550085303549,2019-02-13T12:15:03.549,0.299,0.345,0.048,0.948
1550085303550,2019-02-13T12:15:03.550,0.300,0.347,0.052,0.947
1550085303552,2019-02-13T12:15:03.552,0.302,0.349,0.055,0.945
1550085303553,2019-02-13T12:15:03.553,0.303,0.350,0.057,0.942
1550085303554,2019-02-13T12:15:03.554,0.304,0.343,0.049,0.941
1550085303554,2019-02-13T12:15:03.554,0.304,0.344,0.044,0.942
1550085303556,2019-02-13T12:15:03.556,0.306,0.347,0.050,0.944
1550085303557,2019-02-13T12:15:03.557,0.307,0.346,0.052,0.940
1550085303559,2019-02-13T12:15:03.559,0.309,0.346,0.049,0.937
1550085303560,2019-02-13T12:15:03.560,0.310,0.344,0.054,0.941
1550085303562,2019-02-13T12:15:03.562,0.312,0.344,0.050,0.944
1550085303563,2019-02-13T12:15:03.563,0.313,0.346,0.056,0.940
1550085303563,2019-02-13T12:15:03.563,0.313,0.346,0.049,0.943
1550085303565,2019-02-13T12:15:03.565,0.315,0.344,0.051,0.944
1550085303566,2019-02-13T12:15:03.566,0.316,0.346,0.055,0.936
1550085303568,2019-02-13T12:15:03.568,0.318,0.349,0.050,0.941
1550085303569,2019-02-13T12:15:03.569,0.319,0.346,0.053,0.938
1550085303571,2019-02-13T12:15:03.571,0.321,0.348,0.053,0.938
1550085303571,2019-02-13T12:15:03.571,0.321,0.348,0.054,0.932
1550085303572,2019-02-13T12:15:03.572,0.322,0.343,0.048,0.935
1550085303574,2019-02-13T12:15:03.574,0.324,0.348,0.050,0.931
1550085303575,2019-02-13T12:15:03.575,0.325,0.344,0.056,0.929
1550085303576,2019-02-13T12:15:03.576,0.326,0.346,0.053,0.927
1550085303578,2019-02-13T12:15:03.578,0.328,0.349,0.055,0.932
1550085303579,2019-02-13T12:15:03.579,0.329,0.345,0.058,0.930
1550085303579,2019-02-13T12:15:03.579,0.329,0.349,0.055,0.931
1550085303581,2019-02-13T12:15:03.581,0.331,0.353,0.051,0.930
1550085303582,2019-02-13T12:15:03.582,0.332,0.353,0.055,0.927
1550085303584,2019-02-13T12:15:03.584,0.334,0.355,0.059,0.930
1550085303585,2019-02-13T12:15:03.585,0.335,0.349,0.050,0.930
1550085303587,2019-02-13T12:15:03.587,0.337,0.350,0.057,0.934
1550085303588,2019-02-13T12:15:03.588,0.338,0.345,0.059,0.935
1550085303588,2019-02-13T12:15:03.588,0.338,0.346,0.060,0.932
1550085303590,2019-02-13T12:15:03.590,0.340,0.349,0.057,0.933
1550085303591,2019-02-13T12:15:03.591,0.341,0.349,0.059,0.936
1550085303593,2019-02-13T12:15:03.593,0.343,0.352,0.065,0.935
1550085303594,2019-02-13T12:15:03.594,0.344,0.354,0.057,0.931
1550085303595,2019-02-13T12:15:03.595,0.345,0.349,0.066,0.934
1550085303597,2019-02-13T12:15:03.597,0.347,0.343,0.063,0.933
1550085303597,2019-02-13T12:15:03.597,0.347,0.348,0.067,0.936
1550085303598,2019-02-13T12:15:03.598,0.348,0.345,0.063,0.935
1550085303600,2019-02-13T12:15:03.600,0.350,0.348,0.064,0.940
1550085303601,2019-02-13T12:15:03.601,0.351,0.347,0.057,0.942
1550085303603,2019-02-13T12:15:03.603,0.353,0.344,0.061,0.940
1550085303604,2019-02-13T12:15:03.604,0.354,0.345,0.066,0.936
1550085303606,2019-02-13T12:15:03.606,0.356,0.345,0.063,0.934
1550085303606,2019-02-13T12:15:03.606,0.356,0.346,0.066,0.936
1550085303607,2019-02-13T12:15:03.607,0.357,0.349,0.066,0.940
1550085303609,2019-02-13T12:15:03.609,0.359,0.348,0.061,0.939
1550085303610,2019-02-13T12:15:03.610,0.360,0.343,0.059,0.938
1550085303612,2019-02-13T12:15:03.612,0.362,0.345,0.065,0.941
1550085303613,2019-02-13T12:15:03.613,0.363,0.348,0.059,0.945
1550085303615,2019-02-13T12:15:03.615,0.365,0.347,0.065,0.951
1550085303615,2019-02-13T12:15:03.615,0.365,0.343,0.057,0.949
1550085303616,2019-02-13T12:15:03.616,0.366,0.342,0.060,0.947
1550085303617,2019-02-13T12:15:03.617,0.367,0.343,0.065,0.949
1550085303619,2019-02-13T12:15:03.619,0.369,0.342,0.060,0.954
1550085303620,2019-02-13T12:15:03.620,0.370,0.342,0.058,0.952
1550085303622,2019-02-13T12:15:03.622,0.372,0.347,0.062,0.952
1550085303623,2019-02-13T12:15:03.623,0.373,0.344,0.066,0.949
1550085303623,2019-02-13T12:15:03.623,0.373,0.344,0.064,0.955
1550085303625,2019-02-13T12:15:03.625,0.375,0.341,0.053,0.959
1550085303626,2019-02-13T12:15:03.626,0.376,0.344,0.065,0.957
1550085303628,2019-02-13T12:15:03.628,0.378,0.346,0.067,0.958
1550085303629,2019-02-13T12:15:03.629,0.379,0.338,0.063,0.954
1550085303631,2019-02-13T12:15:03.631,0.381,0.343,0.059,0.955
1550085303631,2019-02-13T12:15:03.631,0.381,0.338,0.060,0.950
1550085303632,2019-02-13T12:15:03.632,0.382,0.343,0.063,0.954
1550085303634,2019-02-13T12:15:03.634,0.384,0.345,0.063,0.954
1550085303635,2019-02-13T12:15:03.635,0.385,0.343,0.060,0.948
1550085303637,2019-02-13T12:15:03.637,0.387,0.342,0.056,0.953
1550085303638,2019-02-13T12:15:03.638,0.388,0.341,0.057,0.957
1550085303639,2019-02-13T12:15:03.639,0.389,0.339,0.054,0.954
1550085303639,2019-02-13T12:15:03.639,0.389,0.343,0.058,0.947
1550085303641,2019-02-13T12:15:03.641,0.391,0.341,0.059,0.953
1550085303642,2019-02-13T12:15:03.642,0.392,0.338,0.056,0.950
1550085303644,2019-02-13T12:15:03.644,0.394,0.340,0.057,0.951
1550085303645,2019-02-13T12:15:03.645,0.395,0.343,0.054,0.951
1550085303647,2019-02-13T12:15:03.647,0.397,0.343,0.055,0.952
1550085303648,2019-02-13T12:15:03.648,0.398,0.346,0.059,0.948
1550085303648,2019-02-13T12:15:03.648,0.398,0.343,0.054,0.953
1550085303651,2019-02-13T12:15:03.651,0.401,0.344,0.055,0.950
1550085303651,2019-02-13T12:15:03.651,0.401,0.343,0.057,0.948
1550085303653,2019-02-13T12:15:03.653,0.403,0.341,0.057,0.945
1550085303654,2019-02-13T12:15:03.654,0.404,0.340,0.051,0.948
1550085303656,2019-02-13T12:15:03.656,0.406,0.345,0.054,0.944
1550085303657,2019-02-13T12:15:03.657,0.407,0.344,0.060,0.952
1550085303657,2019-02-13T12:15:03.657,0.407,0.348,0.057,0.945
1550085303658,2019-02-13T12:15:03.658,0.408,0.347,0.050,0.947
1550085303660,2019-02-13T12:15:03.660,0.410,0.345,0.053,0.945
1550085303661,2019-02-13T12:15:03.661,0.411,0.349,0.043,0.946
1550085303663,2019-02-13T12:15:03.663,0.413,0.341,0.049,0.941
1550085303664,2019-02-13T12:15:03.664,0.414,0.347,0.045,0.943
1550085303666,2019-02-13T12:15:03.666,0.416,0.340,0.047,0.943
1550085303666,2019-02-13T12:15:03.666,0.416,0.348,0.044,0.948
1550085303667,2019-02-13T12:15:03.667,0.417,0.347,0.045,0.944
1550085303669,2019-02-13T12:15:03.669,0.419,0.342,0.044,0.943
1550085303670,2019-02-13T12:15:03.670,0.420,0.352,0.046,0.945
1550085303672,2019-02-13T12:15:03.672,0.422,0.345,0.045,0.942
1550085303673,2019-02-13T12:15:03.673,0.423,0.343,0.048,0.947
1550085303675,2019-02-13T12:15:03.675,0.425,0.341,0.042,0.939
1550085303675,2019-02-13T12:15:03.675,0.425,0.344,0.046,0.938
1550085303676,2019-02-13T12:15:03.676,0.426,0.341,0.040,0.944
1550085303678,2019-02-13T12:15:03.678,0.428,0.335,0.044,0.948
1550085303679,2019-02-13T12:15:03.679,0.429,0.344,0.042,0.947
1550085303680,2019-02-13T12:15:03.680,0.430,0.342,0.040,0.948
1550085303682,2019-02-13T12:15:03.682,0.432,0.344,0.041,0.944
1550085303683,2019-02-13T12:15:03.683,0.433,0.341,0.040,0.947
1550085303683,2019-02-13T12:15:03.683,0.433,0.346,0.038,0.936
1550085303685,2019-02-13T12:15:03.685,0.435,0.344,0.040,0.940
1550085303686,2019-02-13T12:15:03.686,0.436,0.340,0.042,0.943
1550085303688,2019-02-13T12:15:03.688,0.438,0.340,0.045,0.944
1550085303689,2019-02-13T12:15:03.689,0.439,0.342,0.040,0.944
1550085303691,2019-02-13T12:15:03.691,0.441,0.345,0.039,0.946
1550085303692,2019-02-13T12:15:03.692,0.442,0.337,0.039,0.940
1550085303692,2019-02-13T12:15:03.692,0.442,0.339,0.038,0.946
1550085303694,2019-02-13T12:15:03.694,0.444,0.349,0.038,0.946
1550085303695,2019-02-13T12:15:03.695,0.445,0.340,0.040,0.948
1550085303697,2019-02-13T12:15:03.697,0.447,0.344,0.040,0.948
1550085303698,2019-02-13T12:15:03.698,0.448,0.341,0.040,0.944
1550085303699,2019-02-13T12:15:03.699,0.449,0.344,0.040,0.944
1550085303699,2019-02-13T12:15:03.699,0.449,0.342,0.042,0.946
1550085303701,2019-02-13T12:15:03.701,0.451,0.344,0.040,0.943
1550085303702,2019-02-13T12:15:03.702,0.452,0.339,0.041,0.944
1550085303704,2019-02-13T12:15:03.704,0.454,0.338,0.040,0.941
1550085303705,2019-02-13T12:15:03.705,0.455,0.340,0.040,0.947
1550085303707,2019-02-13T12:15:03.707,0.457,0.342,0.037,0.944
1550085303708,2019-02-13T12:15:03.708,0.458,0.339,0.035,0.936
1550085303708,2019-02-13T12:15:03.708,0.458,0.343,0.040,0.941
1550085303710,2019-02-13T12:15:03.710,0.460,0.339,0.043,0.940
1550085303711,2019-02-13T12:15:03.711,0.461,0.339,0.043,0.942
1550085303713,2019-02-13T12:15:03.713,0.463,0.340,0.043,0.937
1550085303714,2019-02-13T12:15:03.714,0.464,0.338,0.045,0.937
1550085303716,2019-02-13T12:15:03.716,0.466,0.343,0.041,0.940
1550085303717,2019-02-13T12:15:03.717,0.467,0.344,0.041,0.939
1550085303717,2019-02-13T12:15:03.717,0.467,0.347,0.044,0.938
1550085303719,2019-02-13T12:15:03.719,0.469,0.345,0.046,0.928
1550085303720,2019-02-13T12:15:03.720,0.470,0.344,0.047,0.935
